"Buch1" "Buch2" "Buch3" "Buch4" "Buch5" "Buch8"
"geschildert" 0.00118381021154688 0 0.00238381863907794 0.00119178147494875 0.00225988700564972 0.0038222241097403
"gewaltig" 0 0.00466673666771668 0.000595954659769485 0.00238356294989751 0.00451977401129944 0.000849383135497845
"gewesene" 0 0.00233336833385834 0.00178786397930845 0.00297945368737188 0.00497175141242938 0
"gliedern" 0.00591905105773442 0.00233336833385834 0.00417168261838639 0.000595890737474377 0.00180790960451977 0.000849383135497845
"groll" 0 0 0.00417168261838639 0.00178767221242313 0.00406779661016949 0.000849383135497845
"gutes" 0 0.00116668416692917 0.00655550125746433 0.00119178147494875 0.000903954802259887 0.00212345783874461
"heim" 0.00118381021154688 0.00233336833385834 0.00357572795861691 0.00297945368737188 0 0.00297284097424246
"herkommen" 0.00473524084618754 0.00233336833385834 0.00178786397930845 0.00119178147494875 0.00180790960451977 0.00254814940649353
"hermes" 0.00236762042309377 0 0.000595954659769485 0 0.00135593220338983 0.00637037351623384
"herum" 0.00473524084618754 0.00116668416692917 0.00178786397930845 0.00178767221242313 0.00361581920903955 0.000849383135497845
"hinderte" 0 0.00233336833385834 0.00417168261838639 0.00238356294989751 0.00180790960451977 0.00169876627099569
"hören" 0.00118381021154688 0.00233336833385834 0.00297977329884742 0.00178767221242313 0.0031638418079096 0.00127407470324677
"inmitten" 0.00236762042309377 0.00233336833385834 0.00238381863907794 0.00178767221242313 0.00271186440677966 0.00169876627099569
"kapitolinischen" 0.00473524084618754 0.00700010500157502 0.00178786397930845 0.00357534442484626 0.000903954802259887 0
"kaufmannschaft" 0 0.00116668416692917 0 0.00715068884969252 0.00361581920903955 0
"kind" 0.0142057225385626 0 0.00178786397930845 0.00178767221242313 0.000451977401129943 0.000849383135497845
"knüpfen" 0.00236762042309377 0.00350005250078751 0.00417168261838639 0.00178767221242313 0.00135593220338983 0.00127407470324677
"kolonisierung" 0.00710286126928131 0.00466673666771668 0.00417168261838639 0.00119178147494875 0.000903954802259887 0
"kräften" 0 0.00233336833385834 0.00297977329884742 0.00297945368737188 0.00361581920903955 0.000424691567748922
"kriegerischen" 0.00118381021154688 0 0.00119190931953897 0.00238356294989751 0.00361581920903955 0.00254814940649353
"kriegsflotte" 0 0.00350005250078751 0.00417168261838639 0.00178767221242313 0.00271186440677966 0.000849383135497845
"laufenden" 0.00118381021154688 0.00233336833385834 0.00119190931953897 0.00476712589979501 0.00271186440677966 0.000849383135497845
"lautet" 0.00236762042309377 0.00350005250078751 0.00238381863907794 0.00178767221242313 0.00135593220338983 0.00254814940649353
"lebenszeit" 0.00947048169237508 0.00466673666771668 0 0.00119178147494875 0.00225988700564972 0.000849383135497845
"leitenden" 0.00118381021154688 0.00466673666771668 0.00119190931953897 0.00297945368737188 0.00180790960451977 0.00212345783874461
"leitete" 0.00236762042309377 0.00233336833385834 0.00178786397930845 0.00357534442484626 0.00225988700564972 0.00127407470324677
"ligurischen" 0.00236762042309377 0.00116668416692917 0.00417168261838639 0.00476712589979501 0.000451977401129943 0.000849383135497845
"lösung" 0.00355143063464065 0.00233336833385834 0.00238381863907794 0.00119178147494875 0.00271186440677966 0.00169876627099569
"manlius" 0 0.00816678916850419 0.00238381863907794 0.000595890737474377 0.00406779661016949 0
"marschierte" 0 0.00116668416692917 0.00715145591723382 0.00238356294989751 0.00180790960451977 0
"meinten" 0.00355143063464065 0.00233336833385834 0.00178786397930845 0.000595890737474377 0.00225988700564972 0.00297284097424246
"monat" 0.0130219123270157 0.00233336833385834 0.00119190931953897 0.00178767221242313 0.000451977401129943 0.000849383135497845
"nächst" 0.00473524084618754 0.00350005250078751 0.00119190931953897 0.00119178147494875 0.00135593220338983 0.00297284097424246
"neapel" 0.00118381021154688 0.00700010500157502 0.00476763727815588 0.00238356294989751 0.000451977401129943 0.000424691567748922
"nebeneinander" 0.00473524084618754 0.00583342083464585 0.000595954659769485 0.00119178147494875 0.00406779661016949 0
"nikomedes" 0 0 0 0.00953425179959003 0.00135593220338983 0.000849383135497845
"norbanus" 0 0 0 0.0101301425370644 0 0.00169876627099569
"notiz" 0 0.00233336833385834 0 0 0 0.00806913978722952
"numa" 0.00947048169237508 0.00350005250078751 0.00119190931953897 0 0.00361581920903955 0
"offiziell" 0 0.00233336833385834 0.00178786397930845 0.00357534442484626 0.00451977401129944 0
"opfern" 0.00355143063464065 0 0.00238381863907794 0.00297945368737188 0.00225988700564972 0.00169876627099569
"orientalische" 0.00236762042309377 0.00116668416692917 0.00119190931953897 0.00119178147494875 0.00180790960451977 0.00424691567748922
"pässe" 0.00118381021154688 0.00233336833385834 0.00417168261838639 0.00238356294989751 0.00180790960451977 0.00127407470324677
"pflichten" 0.00355143063464065 0.00466673666771668 0.00178786397930845 0.00238356294989751 0.000903954802259887 0.00212345783874461
"pfund" 0.00355143063464065 0 0.00476763727815588 0.00417123516232064 0.00135593220338983 0
"purpur" 0.00236762042309377 0 0.00297977329884742 0.00119178147494875 0.00135593220338983 0.0038222241097403
"pydna" 0 0 0.00715145591723382 0.00536301663726939 0 0
"quartier" 0.0118381021154688 0 0.00238381863907794 0.000595890737474377 0.00180790960451977 0.000849383135497845
"rechnet" 0.00355143063464065 0 0.00536359193792536 0.00178767221242313 0.000451977401129943 0.00212345783874461
"rechtes" 0.00710286126928131 0.00233336833385834 0.00238381863907794 0.00178767221242313 0.00135593220338983 0.00127407470324677
"revolutionäre" 0 0.00116668416692917 0.000595954659769485 0.00893836106211565 0.00180790960451977 0
"satrapen" 0 0 0.00119190931953897 0.00178767221242313 0.00180790960451977 0.00509629881298707
"scaevola" 0.00118381021154688 0.00116668416692917 0 0.0107260332745388 0.000451977401129943 0
"schrecken" 0.00118381021154688 0.00466673666771668 0.00119190931953897 0.00238356294989751 0.00180790960451977 0.00254814940649353
"schulmeister" 0 0.00116668416692917 0.00536359193792536 0.00357534442484626 0.00135593220338983 0.000849383135497845
"schwarm" 0.00118381021154688 0.00466673666771668 0.00238381863907794 0.00297945368737188 0.0031638418079096 0
"schwester" 0 0.00116668416692917 0.00178786397930845 0.00238356294989751 0.00271186440677966 0.00297284097424246
"selbständigen" 0.00236762042309377 0.00350005250078751 0.00238381863907794 0.00119178147494875 0.00135593220338983 0.00297284097424246
"sprachgebrauch" 0.00828667148082819 0.00466673666771668 0.000595954659769485 0.00119178147494875 0.000903954802259887 0.00212345783874461
"steigerte" 0.00118381021154688 0.00116668416692917 0.000595954659769485 0.00297945368737188 0.00361581920903955 0.00212345783874461
"stürzen" 0 0 0.00178786397930845 0.00476712589979501 0.00406779661016949 0.000424691567748922
"symmachie" 0.00355143063464065 0.00350005250078751 0.0077474105770033 0.000595890737474377 0.000451977401129943 0
"tapfer" 0 0.00116668416692917 0.00297977329884742 0.000595890737474377 0.00361581920903955 0.00254814940649353
"tausend" 0.00236762042309377 0.00116668416692917 0.00238381863907794 0.00297945368737188 0.00271186440677966 0.00127407470324677
"thurii" 0 0.0128335258362209 0.00297977329884742 0.000595890737474377 0.00180790960451977 0
"toren" 0.00118381021154688 0.00233336833385834 0.000595954659769485 0.00476712589979501 0.00406779661016949 0
"trier" 0 0 0 0 0.000903954802259887 0.00806913978722952
"überließ" 0 0.00116668416692917 0.00119190931953897 0.00238356294989751 0.00497175141242938 0.00127407470324677
"übung" 0.00473524084618754 0.00466673666771668 0.00238381863907794 0.00297945368737188 0.00180790960451977 0
"ueber" 0 0 0 0 0 0.00891852292272737
"unbequem" 0 0.00116668416692917 0.00357572795861691 0.00297945368737188 0.00180790960451977 0.00212345783874461
"unser" 0.00947048169237508 0 0.000595954659769485 0.00178767221242313 0.000451977401129943 0.00339753254199138
"unterlagen" 0.00118381021154688 0.00466673666771668 0.00119190931953897 0.00119178147494875 0.000451977401129943 0.00467160724523815
"unverändert" 0.00473524084618754 0.00350005250078751 0.00178786397930845 0.00238356294989751 0.00225988700564972 0.000849383135497845
"urkunden" 0.00828667148082819 0.00116668416692917 0 0.00119178147494875 0.000903954802259887 0.0038222241097403
"ursprung" 0.0153895327501095 0.00350005250078751 0.00119190931953897 0 0.000451977401129943 0.000849383135497845
"verändert" 0.00118381021154688 0.00233336833385834 0.00178786397930845 0.00417123516232064 0.00180790960451977 0.00169876627099569
"veränderten" 0.00118381021154688 0.00466673666771668 0.00178786397930845 0.00297945368737188 0.00180790960451977 0.00169876627099569
"verbreitet" 0 0.00350005250078751 0.00297977329884742 0.00178767221242313 0.00135593220338983 0.00297284097424246
"verdrängen" 0.00355143063464065 0 0.00536359193792536 0.00178767221242313 0.00225988700564972 0.000424691567748922
"verhältnißmäßig" 0 0 0 0 0 0.00891852292272737
"verhandlung" 0.00118381021154688 0.00233336833385834 0.00119190931953897 0.00238356294989751 0.00406779661016949 0.00127407470324677
"vermögenden" 0.00118381021154688 0.00700010500157502 0.00297977329884742 0.00357534442484626 0.000451977401129943 0.000849383135497845
"versäumt" 0 0.00233336833385834 0 0.00476712589979501 0.00406779661016949 0.000849383135497845
"verschmelzung" 0.0142057225385626 0.00116668416692917 0 0.00119178147494875 0.000451977401129943 0.00212345783874461
"verschollenen" 0.00828667148082819 0.00233336833385834 0.000595954659769485 0.00238356294989751 0.00180790960451977 0.00127407470324677
"vertrieb" 0.00355143063464065 0.00350005250078751 0.00297977329884742 0.00178767221242313 0.00135593220338983 0.00169876627099569
"vieler" 0.00355143063464065 0 0.00357572795861691 0.00238356294989751 0.00271186440677966 0.000849383135497845
"vornehmer" 0 0 0.00297977329884742 0.00119178147494875 0.00361581920903955 0.00254814940649353
"vorschläge" 0.00473524084618754 0.00116668416692917 0 0.00417123516232064 0.00361581920903955 0.000424691567748922
"waffenfähige" 0.00118381021154688 0.00116668416692917 0.00178786397930845 0.00536301663726939 0.00225988700564972 0.000849383135497845
"wahre" 0.00355143063464065 0 0.00417168261838639 0.00297945368737188 0.00271186440677966 0
"wilde" 0.00236762042309377 0.00233336833385834 0.000595954659769485 0.00297945368737188 0.00180790960451977 0.00297284097424246
"wirkten" 0.00118381021154688 0.00583342083464585 0.00119190931953897 0.00417123516232064 0.00180790960451977 0.000849383135497845
"zensoren" 0 0.0151668941700792 0.00476763727815588 0 0 0
"ziele" 0.00118381021154688 0.00116668416692917 0.00357572795861691 0.00357534442484626 0.00225988700564972 0.000849383135497845
"zosimus" 0 0 0 0 0 0.00891852292272737
"zurückgehen" 0.00473524084618754 0.00116668416692917 0 0.00238356294989751 0.00271186440677966 0.00254814940649353
"zusammengefaßt" 0.00236762042309377 0.00233336833385834 0.00119190931953897 0.00119178147494875 0.00135593220338983 0.00424691567748922
"zusammenhängt" 0.00236762042309377 0.00583342083464585 0.000595954659769485 0.00238356294989751 0.000903954802259887 0.00297284097424246
"zuverlässigen" 0.00236762042309377 0.00116668416692917 0.00178786397930845 0.00357534442484626 0.0031638418079096 0.000849383135497845
"abhängige" 0.00236762042309377 0.00816678916850419 0.00238381863907794 0.00178767221242313 0.000451977401129943 0.00127407470324677
"abneigung" 0 0 0.00417168261838639 0.00238356294989751 0.00225988700564972 0.00169876627099569
"abstammung" 0.00947048169237508 0.00116668416692917 0.00119190931953897 0.000595890737474377 0.000903954802259887 0.00254814940649353
"adler" 0.00118381021154688 0.00233336833385834 0 0.00178767221242313 0.00225988700564972 0.0038222241097403
"afranius" 0.00118381021154688 0 0.000595954659769485 0.00119178147494875 0.0072316384180791 0
"altar" 0.00118381021154688 0.00233336833385834 0.00178786397930845 0.00119178147494875 0 0.00509629881298707
"ammian" 0 0 0 0 0 0.00849383135497845
"angesehene" 0 0 0.000595954659769485 0.00357534442484626 0.0031638418079096 0.00254814940649353
"angesehener" 0.00118381021154688 0.00350005250078751 0.000595954659769485 0.00178767221242313 0.00406779661016949 0.00127407470324677
"angesiedelten" 0.00355143063464065 0.00116668416692917 0.00178786397930845 0.00178767221242313 0.00225988700564972 0.00212345783874461
"anhängern" 0 0 0.000595954659769485 0.00238356294989751 0.00542372881355932 0.00127407470324677
"anstoß" 0.00473524084618754 0.00466673666771668 0.000595954659769485 0.00178767221242313 0.00135593220338983 0.00212345783874461
"antiken" 0.00236762042309377 0.00116668416692917 0.00238381863907794 0.00238356294989751 0.00180790960451977 0.00212345783874461
"antium" 0.00118381021154688 0.0210003150047251 0 0.000595890737474377 0 0
"apameia" 0 0 0 0.00178767221242313 0.00135593220338983 0.00594568194848491
"auffallend" 0.00591905105773442 0 0.00119190931953897 0.00238356294989751 0.00271186440677966 0.00127407470324677
"aufforderung" 0.00118381021154688 0.00116668416692917 0.00119190931953897 0.00357534442484626 0.0031638418079096 0.00127407470324677
"aufgefaßt" 0.00473524084618754 0 0.000595954659769485 0 0.000903954802259887 0.00552099038073599
"befreundeten" 0.00118381021154688 0.00466673666771668 0.00178786397930845 0.00178767221242313 0.00225988700564972 0.00169876627099569
"begehrten" 0 0.00350005250078751 0.00357572795861691 0.00297945368737188 0.00225988700564972 0.000424691567748922
"beginnende" 0 0.00466673666771668 0.00476763727815588 0.00178767221242313 0.000903954802259887 0.00127407470324677
"beginnenden" 0 0.00350005250078751 0.00238381863907794 0.00238356294989751 0.00271186440677966 0.00127407470324677
"beiderseitigen" 0.00473524084618754 0.00116668416692917 0.00297977329884742 0.00119178147494875 0.0031638418079096 0.000424691567748922
"berechnet" 0.00118381021154688 0.00233336833385834 0.00357572795861691 0.000595890737474377 0.0031638418079096 0.00127407470324677
"bewegungen" 0 0.00233336833385834 0.00357572795861691 0.00297945368737188 0.00180790960451977 0.00127407470324677
"bewirkt" 0.00118381021154688 0.00350005250078751 0.00119190931953897 0.00178767221242313 0.00271186440677966 0.00212345783874461
"bewohnern" 0.00355143063464065 0 0.00119190931953897 0.00476712589979501 0.00225988700564972 0.000849383135497845
"bewußtsein" 0.00473524084618754 0 0.000595954659769485 0.00238356294989751 0.00361581920903955 0.00127407470324677
"bezeichnender" 0.00355143063464065 0.00583342083464585 0.00119190931953897 0.00178767221242313 0.00180790960451977 0.00127407470324677
"billigen" 0 0.00700010500157502 0.00297977329884742 0.00238356294989751 0.000903954802259887 0.00127407470324677
"böhmen" 0 0 0.00119190931953897 0.00178767221242313 0.000451977401129943 0.00594568194848491
"bürgerwehr" 0.00591905105773442 0.00350005250078751 0.00417168261838639 0.00178767221242313 0.000451977401129943 0.000424691567748922
"censoren" 0 0 0 0.0113219240120132 0.000451977401129943 0
"christlichen" 0.00355143063464065 0 0.00178786397930845 0 0 0.00594568194848491
"consequenzen" 0 0 0 0 0 0.00849383135497845
"delos" 0 0 0.00119190931953897 0.00655479811221814 0.000903954802259887 0.00212345783874461
"domäne" 0 0.00116668416692917 0.00297977329884742 0.00476712589979501 0.00180790960451977 0.000849383135497845
"durchzusetzen" 0.00118381021154688 0.00116668416692917 0.00178786397930845 0.00297945368737188 0.00451977401129944 0
"eifriger" 0.00118381021154688 0.00116668416692917 0.00238381863907794 0.00178767221242313 0.00225988700564972 0.00254814940649353
"eingeräumt" 0 0.00583342083464585 0.00178786397930845 0.00178767221242313 0.000903954802259887 0.00297284097424246
"einleitung" 0 0.00350005250078751 0.00119190931953897 0.00178767221242313 0.00542372881355932 0
"entsprechende" 0.00355143063464065 0.00233336833385834 0.00417168261838639 0.000595890737474377 0.00135593220338983 0.00169876627099569
"entspricht" 0.00710286126928131 0 0.000595954659769485 0.000595890737474377 0.00135593220338983 0.0038222241097403
"entzog" 0 0.00350005250078751 0.00178786397930845 0.00417123516232064 0.00225988700564972 0.000849383135497845
"epos" 0.00473524084618754 0 0.00536359193792536 0.00178767221242313 0.000903954802259887 0.000849383135497845
"erfolgten" 0.00355143063464065 0.00466673666771668 0.00119190931953897 0.00178767221242313 0.00135593220338983 0.00212345783874461
"erforderliche" 0 0 0.00119190931953897 0.00357534442484626 0.00451977401129944 0.000849383135497845
"erkannt" 0.00118381021154688 0.00233336833385834 0 0.00357534442484626 0.00271186440677966 0.00212345783874461
"erstenmal" 0 0.00816678916850419 0.00178786397930845 0.00238356294989751 0.00225988700564972 0.000424691567748922
"erwachsen" 0.00947048169237508 0 0.00119190931953897 0.00119178147494875 0.000451977401129943 0.00297284097424246
"erweiterte" 0.00236762042309377 0.00466673666771668 0 0.00238356294989751 0.00225988700564972 0.00212345783874461
"erzeugt" 0.00591905105773442 0.00116668416692917 0.000595954659769485 0.00119178147494875 0.000451977401129943 0.00424691567748922
"fahne" 0 0.00233336833385834 0.000595954659769485 0.00238356294989751 0.00451977401129944 0.00127407470324677
"fimbria" 0 0 0 0.0113219240120132 0.000451977401129943 0
"fremder" 0.00710286126928131 0.00233336833385834 0.00238381863907794 0.000595890737474377 0.00135593220338983 0.00169876627099569
"gallus" 0 0 0.000595954659769485 0.00119178147494875 0 0.00721975665173168
"geächteten" 0 0 0 0.00536301663726939 0.00497175141242938 0
"geändert" 0 0 0.000595954659769485 0.00536301663726939 0.000903954802259887 0.00339753254199138
"gearbeitet" 0.00473524084618754 0.00350005250078751 0.000595954659769485 0.00178767221242313 0.0031638418079096 0.000849383135497845
"gebirgen" 0.00236762042309377 0 0.00119190931953897 0.00238356294989751 0.000903954802259887 0.00424691567748922
"geborener" 0 0 0.00178786397930845 0 0.00225988700564972 0.00509629881298707
"gebunden" 0.00473524084618754 0.00583342083464585 0.00178786397930845 0.00297945368737188 0.000903954802259887 0.000424691567748922
"gegolten" 0.00710286126928131 0.00233336833385834 0.00178786397930845 0 0.000451977401129943 0.00339753254199138
"gemeindebeamten" 0 0.00933347333543337 0.00297977329884742 0.00178767221242313 0.000903954802259887 0.000849383135497845
"gemeindeverfassung" 0.00591905105773442 0.00233336833385834 0 0.00119178147494875 0 0.00467160724523815
"geschlechts" 0.00591905105773442 0.00233336833385834 0 0.00238356294989751 0.00180790960451977 0.00212345783874461
"gestade" 0.0118381021154688 0 0.00119190931953897 0.00178767221242313 0.00180790960451977 0.000424691567748922
"gleichberechtigung" 0 0.00933347333543337 0.000595954659769485 0.00357534442484626 0.00135593220338983 0.000849383135497845
"gleichnamigen" 0.00118381021154688 0.00233336833385834 0.00238381863907794 0.00119178147494875 0.00225988700564972 0.00254814940649353
"größerem" 0.00118381021154688 0.00116668416692917 0.00238381863907794 0.00357534442484626 0.00225988700564972 0.00127407470324677
"großmacht" 0 0.00350005250078751 0.00595954659769485 0.00119178147494875 0 0.00212345783874461
"gutsbesitzer" 0.00355143063464065 0.00233336833385834 0.00238381863907794 0.00297945368737188 0.00271186440677966 0
"hemesa" 0 0 0 0 0.000903954802259887 0.0076444482194806
"hiervon" 0.00236762042309377 0 0.00178786397930845 0.00357534442484626 0.00361581920903955 0.000424691567748922
"homer" 0.00473524084618754 0.00233336833385834 0.00178786397930845 0.00119178147494875 0.000903954802259887 0.00297284097424246
"homerischen" 0.00828667148082819 0.00350005250078751 0.00238381863907794 0.00297945368737188 0 0.000424691567748922
"hörte" 0 0.00466673666771668 0.00119190931953897 0.00238356294989751 0.0031638418079096 0.00127407470324677
"insoweit" 0.00118381021154688 0.00350005250078751 0.000595954659769485 0.00297945368737188 0.00135593220338983 0.00297284097424246
"jugurthas" 0 0 0 0.0119178147494875 0 0
"juli" 0.00473524084618754 0.00350005250078751 0.00178786397930845 0.00178767221242313 0.00271186440677966 0.000424691567748922
"jünger" 0.00591905105773442 0.00350005250078751 0.00357572795861691 0.000595890737474377 0.000451977401129943 0.00169876627099569
"kaiserlicher" 0 0 0 0 0 0.00849383135497845
"kameraden" 0 0.00233336833385834 0.000595954659769485 0.00417123516232064 0.00271186440677966 0.00169876627099569
"kandidaten" 0 0.00350005250078751 0.00119190931953897 0.00119178147494875 0.00587570621468927 0
"kaufstädte" 0.00473524084618754 0 0.00238381863907794 0.00297945368737188 0.000451977401129943 0.00254814940649353
"kleiner" 0.00236762042309377 0.00233336833385834 0.00178786397930845 0.00119178147494875 0.00225988700564972 0.00254814940649353
"kohorten" 0 0.00466673666771668 0.000595954659769485 0.00178767221242313 0.00542372881355932 0
"kollegium" 0.00591905105773442 0.00700010500157502 0.000595954659769485 0.00357534442484626 0.000903954802259887 0
"konsulare" 0 0.00350005250078751 0.00119190931953897 0.00536301663726939 0.00271186440677966 0
"körper" 0.00118381021154688 0.00116668416692917 0.00238381863907794 0.00536301663726939 0.00180790960451977 0.000424691567748922
"kranz" 0.00591905105773442 0.00116668416692917 0.00119190931953897 0 0.00271186440677966 0.00254814940649353
"kriegsschiffen" 0 0.00350005250078751 0.00476763727815588 0.00178767221242313 0.00225988700564972 0.000424691567748922
"lagerte" 0 0.00233336833385834 0.00595954659769485 0.000595890737474377 0.00180790960451977 0.00127407470324677
"lagerten" 0.00118381021154688 0.00233336833385834 0 0.00178767221242313 0.00361581920903955 0.00254814940649353
"lebzeiten" 0.00473524084618754 0.00116668416692917 0.000595954659769485 0.00238356294989751 0.00271186440677966 0.00169876627099569
"legten" 0 0.00350005250078751 0.00178786397930845 0.00297945368737188 0.00180790960451977 0.00212345783874461
"leichen" 0.00118381021154688 0 0 0.00536301663726939 0.00271186440677966 0.00169876627099569
"licinius" 0.00118381021154688 0.00350005250078751 0.000595954659769485 0.00357534442484626 0.00271186440677966 0.00127407470324677
"liefen" 0.00473524084618754 0 0.00119190931953897 0.00297945368737188 0.0031638418079096 0.000849383135497845
"literaten" 0 0.00116668416692917 0.00178786397930845 0.00357534442484626 0.00451977401129944 0
"luca" 0 0.00116668416692917 0.000595954659769485 0 0.00813559322033898 0
"magistrate" 0.00355143063464065 0.00933347333543337 0.000595954659769485 0.00119178147494875 0.00180790960451977 0.000849383135497845
"marianischen" 0 0 0 0.00655479811221814 0.00406779661016949 0
"materielle" 0.00118381021154688 0.00466673666771668 0.00297977329884742 0.00178767221242313 0.00180790960451977 0.00127407470324677
"meinen" 0.00236762042309377 0.00233336833385834 0.000595954659769485 0.00238356294989751 0.00135593220338983 0.00339753254199138
"mittels" 0 0.00116668416692917 0.00417168261838639 0 0.00542372881355932 0
"moesischen" 0 0 0 0 0 0.00849383135497845
"müde" 0.00118381021154688 0.00466673666771668 0.00297977329884742 0.00238356294989751 0.00180790960451977 0.000849383135497845
"nachteil" 0.00118381021154688 0.00233336833385834 0.00417168261838639 0.00119178147494875 0.00361581920903955 0
"nachzuweisen" 0.00591905105773442 0.00116668416692917 0.00238381863907794 0.00119178147494875 0.00135593220338983 0.00212345783874461
"nationalitäten" 0.00236762042309377 0.00350005250078751 0.000595954659769485 0.00357534442484626 0.00180790960451977 0.00169876627099569
"neapolis" 0.00236762042309377 0.00233336833385834 0 0.00476712589979501 0.000903954802259887 0.00254814940649353
"nepos" 0 0 0.00119190931953897 0.000595890737474377 0.00768361581920904 0
"niederwerfung" 0 0.00233336833385834 0.000595954659769485 0 0 0.00721975665173168
"notorisch" 0.00355143063464065 0.00116668416692917 0.000595954659769485 0.00297945368737188 0.00406779661016949 0.000424691567748922
"obergermanien" 0 0 0 0 0 0.00849383135497845
"offenem" 0 0.00700010500157502 0.000595954659769485 0.00536301663726939 0.00135593220338983 0.000424691567748922
"perpenna" 0 0 0 0.00297945368737188 0.00677966101694915 0
"pferd" 0.00118381021154688 0 0.00536359193792536 0.000595890737474377 0.0031638418079096 0.000849383135497845
"phönikern" 0 0 0.0101312292160812 0.00178767221242313 0 0
"plin" 0.00236762042309377 0.00233336833385834 0.00417168261838639 0.00119178147494875 0.00271186440677966 0.000424691567748922
"plündern" 0 0 0.00476763727815588 0.00178767221242313 0.00271186440677966 0.00127407470324677
"privaten" 0.00355143063464065 0.00350005250078751 0 0.00297945368737188 0.000451977401129943 0.00339753254199138
"proletariats" 0.00118381021154688 0.00233336833385834 0.000595954659769485 0.00655479811221814 0.00225988700564972 0
"quästur" 0 0.00700010500157502 0.00178786397930845 0.00238356294989751 0.00271186440677966 0.000424691567748922
"rathaus" 0.00236762042309377 0.00233336833385834 0.00119190931953897 0.00297945368737188 0.00406779661016949 0
"rechtsgleichheit" 0.00947048169237508 0.0128335258362209 0.000595954659769485 0 0 0
"reformen" 0 0 0.00119190931953897 0.00655479811221814 0.00271186440677966 0.000424691567748922
"relativ" 0.00473524084618754 0.00116668416692917 0.000595954659769485 0 0.00135593220338983 0.00467160724523815
"richtigen" 0 0.00116668416692917 0.00595954659769485 0.00297945368737188 0.000451977401129943 0.00127407470324677
"röm" 0.00710286126928131 0.00350005250078751 0.000595954659769485 0 0.000451977401129943 0.0038222241097403
"sagte" 0.00118381021154688 0.00116668416692917 0.00297977329884742 0.00297945368737188 0.00180790960451977 0.00169876627099569
"sallust" 0.00118381021154688 0.00350005250078751 0 0.00238356294989751 0.00542372881355932 0
"sämmtlich" 0 0 0 0 0 0.00849383135497845
"schaden" 0 0.00233336833385834 0.00238381863907794 0.00178767221242313 0.00406779661016949 0.000849383135497845
"schatzung" 0.00355143063464065 0.00933347333543337 0.000595954659769485 0.000595890737474377 0.000451977401129943 0.00254814940649353
"schauspiel" 0 0 0.00357572795861691 0.00357534442484626 0.00271186440677966 0.000849383135497845
"scheidung" 0.00828667148082819 0.00116668416692917 0.00119190931953897 0.00178767221242313 0.00135593220338983 0.00169876627099569
"schmalen" 0.00473524084618754 0 0.00178786397930845 0.00178767221242313 0.0031638418079096 0.00127407470324677
"schmuck" 0.00118381021154688 0.00350005250078751 0.00417168261838639 0.00357534442484626 0.000903954802259887 0.000424691567748922
"schranke" 0.00236762042309377 0.00233336833385834 0.00297977329884742 0.00119178147494875 0.000903954802259887 0.00297284097424246
"schuldigen" 0.00355143063464065 0.00116668416692917 0.00178786397930845 0.00297945368737188 0.00180790960451977 0.00169876627099569
"seltsam" 0.00118381021154688 0.00233336833385834 0.00417168261838639 0.00238356294989751 0.00225988700564972 0.000424691567748922
"sempronischen" 0 0 0 0.00595890737474377 0.00451977401129944 0
"sequaner" 0 0 0 0 0.00587570621468927 0.00297284097424246
"servianische" 0.020124773596297 0.00116668416692917 0.000595954659769485 0.000595890737474377 0 0
"sicherung" 0 0.0105001575023625 0.00178786397930845 0.000595890737474377 0.00135593220338983 0.00169876627099569
"söhnen" 0.00118381021154688 0.00116668416692917 0.00297977329884742 0.00357534442484626 0.00180790960451977 0.00127407470324677
"staatliche" 0.00236762042309377 0.00350005250078751 0.00119190931953897 0 0.00225988700564972 0.00339753254199138
"sterben" 0 0.00350005250078751 0.00178786397930845 0.00178767221242313 0.00451977401129944 0.000424691567748922
"stimmrecht" 0 0.00583342083464585 0.00297977329884742 0.00417123516232064 0.000903954802259887 0.000424691567748922
"stolze" 0 0.00350005250078751 0.00357572795861691 0.00297945368737188 0.000903954802259887 0.00169876627099569
"strafen" 0.00236762042309377 0.00233336833385834 0.00417168261838639 0.00178767221242313 0.00180790960451977 0.000849383135497845
"tanz" 0.00828667148082819 0.00350005250078751 0 0.00178767221242313 0.0031638418079096 0
"tapferer" 0 0.00350005250078751 0.00119190931953897 0.00238356294989751 0.00180790960451977 0.00297284097424246
"teilte" 0.00236762042309377 0.00583342083464585 0.00178786397930845 0.00238356294989751 0.00271186440677966 0
"teilweise" 0.00355143063464065 0.00233336833385834 0.00119190931953897 0.00536301663726939 0.00180790960451977 0
"thessalischen" 0 0.00233336833385834 0.0077474105770033 0.000595890737474377 0.00135593220338983 0.000424691567748922
"treu" 0.00118381021154688 0.00116668416692917 0.00178786397930845 0.00178767221242313 0.00225988700564972 0.00297284097424246
"tribunen" 0 0.0128335258362209 0 0.00297945368737188 0.00135593220338983 0.000424691567748922
"tuskische" 0.0142057225385626 0.00816678916850419 0.000595954659769485 0 0 0
"tyrannen" 0.00236762042309377 0.00466673666771668 0.000595954659769485 0.00297945368737188 0.00225988700564972 0.00127407470324677
"überwand" 0 0.00116668416692917 0.00357572795861691 0.00297945368737188 0.00135593220338983 0.00212345783874461
"umbrischen" 0.0142057225385626 0.00583342083464585 0.000595954659769485 0.00119178147494875 0 0
