lemma,count,per_1000
entwinden,1,0.029
sessel,1,0.029
hinstelln,1,0.029
versagung,1,0.029
ahnenrecht,1,0.029
designiert,1,0.029
fragend,1,0.029
kränkend,1,0.029
geschlechterprivilegie,1,0.029
vernünftig,1,0.029
schikanen,1,0.029
kniffe,1,0.029
ehrenhaft,1,0.029
staatsklagen,1,0.029
mannigfach,1,0.029
kümmerlichkeit,1,0.029
eitel,1,0.029
ermüdung,1,0.029
langweil,1,0.029
unwirksam,1,0.029
zersplitteren,1,0.029
ungeteilt,1,0.029
angriffspunkt,1,0.029
stattfindend,1,0.029
steuerlist,1,0.029
schätzer,1,0.029
censores,1,0.029
palladium,1,0.029
knüpfend,1,0.029
erledigt,1,0.029
ritterschaft,1,0.029
beiwohnen,1,0.029
getroffen,1,0.029
glich,1,0.029
quartierversammlung,1,0.029
stützend,1,0.029
kriegszahlmeister,1,0.029
civilbeamt,1,0.029
militärtribunat,1,0.029
befähigen,1,0.029
quästorenwahle,1,0.029
bewerber,1,0.029
stadtzahlmeisteramt,1,0.029
zugesichert,1,0.029
parteimanöver,1,0.029
impotent,1,0.029
rachsucht,1,0.029
teuerung,1,0.029
magazinvorsteher,1,0.029
annonae,1,0.029
kränken,1,0.029
beschuldigen,1,0.029
zeterruf,1,0.029
papstzeter,1,0.029
capitolinus,1,0.029
sechstenmal,1,0.029
achtzigjährig,1,0.029
cincinnatus,1,0.029
vorladen,1,0.029
erschlagen,1,0.029
reiterführer,1,0.029
ermordete,1,0.029
heimlich,1,0.029
justizmord,1,0.029
leichtgläubig,1,0.029
junkerpartei,1,0.029
vergießen,1,0.029
wirksamer,1,0.029
wahlintriguen,1,0.029
pfaffentrug,1,0.029
wahlumtriebe,1,0.029
korruption,1,0.029
wahldirektor,1,0.029
zersplitterten,1,0.029
allede,1,0.029
vögelschau,1,0.029
entdecken,1,0.029
ermangelten,1,0.029
uneingedenk,1,0.029
sachverständigenkollegie,1,0.029
vögelzeich,1,0.029
bind,1,0.029
staatsakt,1,0.029
gotteshau,1,0.029
verwaltungshandlung,1,0.029
kriegstribunat,1,0.029
adelsprivilegie,1,0.029
zäh,1,0.029
aufgeregt,1,0.029
moment,1,0.029
theorie,1,0.029
niederhalen,1,0.029
hauptursache,1,0.029
uneinigkeit,1,0.029
nichtadlige,1,0.029
domänenangelegenheit,1,0.029
fehlte,1,0.029
verarmend,1,0.029
verarmt,1,0.029
assignationen,1,0.029
neuerobert,1,0.029
grenzgebiete,1,0.029
labicanisch,1,0.029
maecilius,1,0.029
metilius,1,0.029
situation,1,0.029
kriegsruhm,1,0.029
kriegskameradschaft,1,0.029
bitt,1,0.029
rivale,1,0.029
schuldgefängnis,1,0.029
laut,1,0.029
erklärend,1,0.029
regimentspartei,1,0.029
hochverratsprozeß,1,0.029
anschuldigung,1,0.029
stereotyp,1,0.029
parteiphrase,1,0.029
blutgericht,1,0.029
erblickten,1,0.029
mahner,1,0.029
reformversuch,1,0.029
mißverhältnis,1,0.029
domanialbesitzung,1,0.029
einäscherung,1,0.029
dienstzeit,1,0.029
voraussehend,1,0.029
aufbringen,1,0.029
tributum,1,0.029
zurückzahlen,1,0.029
reell,1,0.029
verwertung,1,0.029
umlag,1,0.029
ruinierten,1,0.029
vorschüsse,1,0.029
gleichgültigkeit,1,0.029
priesterkollegie,1,0.029
vermehrende,1,0.029
orakelbewahrer,1,0.029
sacris,1,0.029
faciundis,1,0.029
freigegeben,1,0.029
preußisch,1,0.029
feldarbeiter,1,0.029
ackersklave,1,0.029
arbeiter,1,0.029
rückzahlungsfrist,1,0.029
geknüpft,1,0.029
folgeweis,1,0.029
beisitzer,1,0.029
geistlich,1,0.029
naheliegend,1,0.029
jüngerer,1,0.029
arbeitlos,1,0.029
beschäftigung,1,0.029
kriegsheld,1,0.029
orakelbewahreramt,1,0.029
schuldenlast,1,0.029
elfjährig,1,0.029
lateranus,1,0.029
durchgang,1,0.029
malstatt,1,0.029
comitium,1,0.029
erhöht,1,0.029
fläche,1,0.029
zusammenzutret,1,0.029
fortgesponnen,1,0.029
ruhmvoll,1,0.029
unverbesserlich,1,0.029
privilegium,1,0.029
vorfechter,1,0.029
legitimität,1,0.029
parteiinteresse,1,0.029
sammenstimmen,1,0.029
erlauben,1,0.029
vorgetragen,1,0.029
konsulstell,1,0.029
nichtpatrizier,1,0.029
wünschen,1,0.029
wippsystem,1,0.029
marktaufsicht,1,0.029
verbunden,1,0.029
polizeigericht,1,0.029
stadtfest,1,0.029
curules,1,0.029
kurulädile,1,0.029
abwechselen,1,0.029
augur,1,0.029
geheim,1,0.029
ungeweiht,1,0.029
verborgen,1,0.029
darzubringen,1,0.029
schikane,1,0.029
quängeleie,1,0.029
vorsitzer,1,0.029
patriziersenat,1,0.029
ohnehin,1,0.029
maenische,1,0.029
einbringung,1,0.029
hinauslufen,1,0.029
voraus,1,0.029
flaminat,1,0.029
genossenschaft,1,0.029
springer,1,0.029
kollegi,1,0.029
zweihundertjährig,1,0.029
hervorgerufen,1,0.029
hortensius,1,0.029
verbindlich,1,0.029
mitgefragen,1,0.029
geschlechtern,1,0.029
bürgerschaftsabstimmung,1,0.029
eigensinnig,1,0.029
widerstreben,1,0.029
junkerhaft,1,0.029
ramner,1,0.029
standesprivilegi,1,0.029
standhaft,1,0.029
kote,1,0.029
widerwillig,1,0.029
verbissen,1,0.029
schmollend,1,0.029
auftritt,1,0.029
vermählen,1,0.029
mißheirat,1,0.029
damenkreise,1,0.029
keuschheitsfeier,1,0.029
keuschheitsgöttin,1,0.029
velleität,1,0.029
trübselig,1,0.029
verdrießlichkeitspolitik,1,0.029
mißbehagen,1,0.029
nachzitternd,1,0.029
schwingung,1,0.029
nachhutgefechte,1,0.029
standeszänkereie,1,0.029
durchkreuzt,1,0.029
zerrütten,1,0.029
aufzehren,1,0.029
minderzahl,1,0.029
erhaltung,1,0.029
mehrung,1,0.029
patriotisch,1,0.029
erhoffend,1,0.029
regierungsmaßregel,1,0.029
gehörend,1,0.029
rütteln,1,0.029
hinausging,1,0.029
domänenordnung,1,0.029
betreibung,1,0.029
ausgelegt,1,0.029
gegriffen,1,0.029
vermögenden,1,0.029
voranteil,1,0.029
domänenertrag,1,0.029
zehntpflichtig,1,0.029
widerruflich,1,0.029
bedenklicher,1,0.029
anstalt,1,0.029
eintreibung,1,0.029
zwangsmaßregel,1,0.029
okkupiert,1,0.029
domaniallande,1,0.029
unterblieben,1,0.029
domanialnutzung,1,0.029
stolo,1,0.029
ackermaximum,1,0.029
leidig,1,0.029
abrede,1,0.029
erlassung,1,0.029
maximalsätze,1,0.029
vergleichungsweise,1,0.029
herdenbesitzer,1,0.029
domanialokkupant,1,0.029
oftmals,1,0.029
hingearbeiten,1,0.029
heilen,1,0.029
verordnet,1,0.029
freizulassend,1,0.029
hemmschuh,1,0.029
wuchergesetze,1,0.029
schärfen,1,0.029
successiv,1,0.029
eingeschärfen,1,0.029
zwölfmonatlich,1,0.029
ermäßigen,1,0.029
zinsnehmen,1,0.029
gemeinjahr,1,0.029
geldverhältnissen,1,0.029
betrag,1,0.029
einklagung,1,0.029
rückforderung,1,0.029
schuldprozess,1,0.029
zahlungsfähigkeit,1,0.029
erhärten,1,0.029
exekutivverfahren,1,0.029
darlehnsschuld,1,0.029
geschworene,1,0.029
mißverhältniß,1,0.029
hie,1,0.029
lindern,1,0.029
bankkommission,1,0.029
kreditverhältnisse,1,0.029
vorschüssen,1,0.029
terminzahlung,1,0.029
schuldzahlung,1,0.029
janiculum,1,0.029
zugeständnis,1,0.029
wiedergaben,1,0.029
unzulänglichkeit,1,0.029
entgegenhalten,1,0.029
partial,1,0.029
radikal,1,0.029
evangelie,1,0.029
einfalt,1,0.029
predigen,1,0.029
kürzung,1,0.029
bedroht,1,0.029
prohibitivgesetz,1,0.029
moratori,1,0.029
standesinteress,1,0.029
befangen,1,0.029
rückhaltlos,1,0.029
ausbeuen,1,0.029
befestigend,1,0.029
hauptmas,1,0.029
verschaffn,1,0.029
abfluß,1,0.029
zurückbleibende,1,0.029
finanz,1,0.029
kontribution,1,0.029
kleinbesitz,1,0.029
unrettbar,1,0.029
durchschnittssatz,1,0.029
zuführen,1,0.029
vornehme,1,0.029
ackerbauer,1,0.029
faktion,1,0.029
folgerichtig,1,0.029
gleichgestanden,1,0.029
abstufunge,1,0.029
gesellschaft,1,0.029
hervorrufen,1,0.029
gemeindeleben,1,0.029
scheidung,1,0.029
hervortreten,1,0.029
heranzubilden,1,0.029
bildungsstand,1,0.029
instinktmäßig,1,0.029
wirtschaftlich,1,0.029
hinzuleg,1,0.029
opferschälchen,1,0.029
spüren,1,0.029
hochadlig,1,0.029
decier,1,0.029
zufiel,1,0.029
bauersmann,1,0.029
pyrrhus,1,0.029
aufzuhören,1,0.029
stellbesitzer,1,0.029
brotkorn,1,0.029
imponierend,1,0.029
ausgeprägt,1,0.029
hervorging,1,0.029
nichtpatrizisch,1,0.029
unterschiedenen,1,0.029
entgegenwirkend,1,0.029
ausschließend,1,0.029
unübersteiglich,1,0.029
übersteigend,1,0.029
vollhufener,1,0.029
insten,1,0.029
unbemittelte,1,0.029
dorfe,1,0.029
schulz,1,0.029
segensreich,1,0.029
ärmster,1,0.029
schicht,1,0.029
oppositionswahl,1,0.029
beerben,1,0.029
pfropft,1,0.029
innigste,1,0.029
zusammenwuch,1,0.029
gleiche,1,0.029
vertreterin,1,0.029
anschloß,1,0.029
schlangen,1,0.029
patrizierprivileg,1,0.029
ahnenlos,1,0.029
aufkeimend,1,0.029
gemeinwohl,1,0.029
feldherrntüchtigkeit,1,0.029
verhelfen,1,0.029
verschiedenartigen,1,0.029
aristokratischen,1,0.029
ausschuß,1,0.029
distriktsversammlung,1,0.029
stimmberechtigten,1,0.029
abstufen,1,0.029
nivellierend,1,0.029
anfing,1,0.029
effektiv,1,0.029
range,1,0.029
landquartier,1,0.029
einunddreißig,1,0.029
erhaltend,1,0.029
tributkomitien,1,0.029
überwogen,1,0.029
centuriatkomitie,1,0.029
kriegstat,1,0.029
friedenstat,1,0.029
sorge,1,0.029
meistenteil,1,0.029
entbehrend,1,0.029
unerläßlich,1,0.029
verwaltungsfrage,1,0.029
verdient,1,0.029
pflichtvergessen,1,0.029
konsulartribun,1,0.029
zuweilen,1,0.029
anheim,1,0.029
erbeten,1,0.029
abzuschlag,1,0.029
verwaltungsangelegenheit,1,0.029
bündniss,1,0.029
staatsangelegenheit,1,0.029
gemeindesässig,1,0.029
diskutieren,1,0.029
wohnende,1,0.029
volkswillen,1,0.029
entfesseln,1,0.029
amendementsstellung,1,0.029
bewenden,1,0.029
fördernd,1,0.029
störend,1,0.029
schmälerung,1,0.029
ritterwahl,1,0.029
feststellend,1,0.029
einschätzungsamt,1,0.029
erscheinend,1,0.029
begrenzt,1,0.029
zerfetzen,1,0.029
nebenämter,1,0.029
gerichtsleitung,1,0.029
konkurrieren,1,0.029
provinciae,1,0.029
vereinbarung,1,0.029
kompetenzbestimmung,1,0.029
abgrenzt,1,0.029
verteiln,1,0.029
personenfrag,1,0.029
einwirken,1,0.029
äußersten,1,0.029
kompetenzfrage,1,0.029
verletzt,1,0.029
abhing,1,0.029
rechtsfülle,1,0.029
rechtsleben,1,0.029
erachtet,1,0.029
kumulierung,1,0.029
selb,1,0.029
zehnjährig,1,0.029
brauchbarsten,1,0.029
ungenutzt,1,0.029
achtundzwanzig,1,0.029
dreiundzwanzigster,1,0.029
zweiundsiebzigst,1,0.029
hort,1,0.029
hundertjährig,1,0.029
grube,1,0.029
gebunden,1,0.029
geschäftsführer,1,0.029
umwandelen,1,0.029
gegenmagistratur,1,0.029
schwache,1,0.029
hilfsleistung,1,0.029
auxilium,1,0.029
gewalttätig,1,0.029
hervorgegangenen,1,0.029
gefärbt,1,0.029
rüstzeug,1,0.029
regierungsorgan,1,0.029
umzuschaffen,1,0.029
legislatorisch,1,0.029
senatsverhandlung,1,0.029
beigewohnen,1,0.029
funktionierend,1,0.029
unterscheidend,1,0.029
zustinden,1,0.029
staatsverwaltung,1,0.029
oppositionskollegium,1,0.029
exekutivstelle,1,0.029
brauchbarst,1,0.029
wachse,1,0.029
hinhaltung,1,0.029
trüglich,1,0.029
hilfsvorspiegelung,1,0.029
anarchisch,1,0.029
befugni,1,0.029
hemmung,1,0.029
gemeindetribunat,1,0.029
cola,1,0.029
rienzi,1,0.029
einzusehen,1,0.029
wesenlos,1,0.029
entspringend,1,0.029
nachrevolutionären,1,0.029
dereinstig,1,0.029
umsturzpartei,1,0.029
kollegialisch,1,0.029
oppositionell,1,0.029
schalt,1,0.029
geschlechtervertretung,1,0.029
unterbehörde,1,0.029
anhaftend,1,0.029
wegzulassen,1,0.029
rügen,1,0.029
gereichend,1,0.029
versetzen,1,0.029
durchgegang,1,0.029
nächsteintretend,1,0.029
expektant,1,0.029
einzuzeichn,1,0.029
ausstoßung,1,0.029
normal,1,0.029
senatorenzugleich,1,0.029
geschworenenliste,1,0.029
herabgehen,1,0.029
erkiest,1,0.029
hervorgetan,1,0.029
töten,1,0.029
derjeniger,1,0.029
neuzeit,1,0.029
repräsentativ,1,0.029
volksregiment,1,0.029
debattierend,1,0.029
kompakt,1,0.029
urteilsfähig,1,0.029
urteilsberechtigter,1,0.029
hüten,1,0.029
unpopulär,1,0.029
verfassungsänderunge,1,0.029
verfassungsverletzung,1,0.029
ambition,1,0.029
förderen,1,0.029
bürgerschaftskompetenz,1,0.029
schein,1,0.029
vorberaten,1,0.029
wider,1,0.029
beamteninterzession,1,0.029
kassation,1,0.029
verwaltungsbehörde,1,0.029
nichtausführung,1,0.029
bürgerschaftsbeschluß,1,0.029
formalität,1,0.029
ratifizierend,1,0.029
zustanden,1,0.029
sorgfältig,1,0.029
vergebung,1,0.029
oberfeldherrnstellen,1,0.029
zugestanden,1,0.029
ämterbesetzung,1,0.029
dispensationsrecht,1,0.029
entbindung,1,0.029
grundgesetz,1,0.029
zuwid,1,0.029
stadtbezirk,1,0.029
fortfuhr,1,0.029
wichtigen,1,0.029
fristerstreckung,1,0.029
übermächtig,1,0.029
genehm,1,0.029
ackerassignation,1,0.029
finanzwesen,1,0.029
limitierung,1,0.029
vorgängig,1,0.029
besorgung,1,0.029
spezialverwaltung,1,0.029
regierungskollegium,1,0.029
maschine,1,0.029
sitzungspräsident,1,0.029
herabsanken,1,0.029
erbschaft,1,0.029
bescheidenst,1,0.029
zentralregierung,1,0.029
usurpatorisch,1,0.029
richterstuhl,1,0.029
eitl,1,0.029
würdigst,1,0.029
mandat,1,0.029
schließend,1,0.029
staatskunde,1,0.029
verfügend,1,0.029
exekutive,1,0.029
vaterlandsliebe,1,0.029
despotisch,1,0.029
grundaristokratie,1,0.029
sonderinteresse,1,0.029
verfuhr,1,0.029
heil,1,0.029
ergebend,1,0.029
eröffnung,1,0.029
glanz,1,0.029
menschenwerk,1,0.029
selbstregierung,1,0.029
alalia,1,0.029
sardini,1,0.029
anfechtung,1,0.029
westhälfte,1,0.029
beschirmen,1,0.029
tibergrenze,1,0.029
benutzend,1,0.029
gelobt,1,0.029
pflugschar,1,0.029
zusammenhalten,1,0.029
siegesbahn,1,0.029
zerriß,1,0.029
umfassenderen,1,0.029
perserkrieg,1,0.029
tyrier,1,0.029
xerx,1,0.029
asiatisch,1,0.029
phönikischen,1,0.029
angesicht,1,0.029
theron,1,0.029
hamilkar,1,0.029
rückkehrten,1,0.029
defensiv,1,0.029
silberstücke,1,0.029
damareta,1,0.029
syrakusanerinn,1,0.029
späte,1,0.029
dankbar,1,0.029
mild,1,0.029
simonide,1,0.029
demütigung,1,0.029
anaxilas,1,0.029
zankle,1,0.029
pindaros,1,0.029
ode,1,0.029
etruskerhelm,1,0.029
deinomenes,1,0.029
syrakosier,1,0.029
tyrrhanische,1,0.029
sybaris,1,0.029
iapyger,1,0.029
griechenheer,1,0.029
entfesselen,1,0.029
persersturm,1,0.029
volksgeist,1,0.029
beschränkn,1,0.029
korsarenwese,1,0.029
aenaria,1,0.029
ischia,1,0.029
verheeren,1,0.029
aethalia,1,0.029
elba,1,0.029
piraten,1,0.029
kaperwesen,1,0.029
fortgedaueren,1,0.029
syrakusisch,1,0.029
seezug,1,0.029
handelsfreunde,1,0.029
fünfzigrudrer,1,0.029
dorer,1,0.029
mittelstaate,1,0.029
empfindlichst,1,0.029
weitstrebend,1,0.029
kolonialmacht,1,0.029
kolonisiern,1,0.029
lisso,1,0.029
issa,1,0.029
landungsplätze,1,0.029
numana,1,0.029
entlegen,1,0.029
geschichtsschreiber,1,0.029
freund,1,0.029
dionysio,1,0.029
verleben,1,0.029
kanal,1,0.029
pomündung,1,0.029
hafenstadt,1,0.029
erholen,1,0.029
unterbrechung,1,0.029
zusammensturz,1,0.029
unerklärlich,1,0.029
angriffen,1,0.029
vieljährig,1,0.029
niedergehauen,1,0.029
statusquo,1,0.029
bergvölker,1,0.029
ausrotten,1,0.029
sabellern,1,0.029
campanien,1,0.029
kümmerlich,1,0.029
fristeten,1,0.029
pochen,1,0.029
pfort,1,0.029
galatisch,1,0.029
ausstattung,1,0.029
poeben,1,0.029
schweinezucht,1,0.029
nährend,1,0.029
eichenwälder,1,0.029
verweilend,1,0.029
scholle,1,0.029
germane,1,0.029
lieben,1,0.029
fleck,1,0.029
folgerechtem,1,0.029
disziplin,1,0.029
abnehmen,1,0.029
hervorstehend,1,0.029
ras,1,0.029
thierry,1,0.029
zuvortun,1,0.029
beweglichkeit,1,0.029
widerstrebe,1,0.029
prahlsucht,1,0.029
grenzenlose,1,0.029
kürzer,1,0.029
vorziehend,1,0.029
betreibend,1,0.029
raubwes,1,0.029
handwerk,1,0.029
lohn,1,0.029
sallustius,1,0.029
lanzknecht,1,0.029
beschreibung,1,0.029
sehnig,1,0.029
körper,1,0.029
zottig,1,0.029
haupthaar,1,0.029
schnauzbart,1,0.029
oberlippe,1,0.029
schoren,1,0.029
gestickt,1,0.029
gewänder,1,0.029
abgeworfen,1,0.029
goldring,1,0.029
unbehelmen,1,0.029
wurfwaffe,1,0.029
schlechtgestählt,1,0.029
ziern,1,0.029
bearbeiten,1,0.029
renommieren,1,0.029
schmarre,1,0.029
prunken,1,0.029
freie,1,0.029
berittene,1,0.029
knappe,1,0.029
libyer,1,0.029
ritterwesen,1,0.029
zweikampf,1,0.029
gebärde,1,0.029
verhöhnen,1,0.029
zechgelage,1,0.029
hernach,1,0.029
soldatenleben,1,0.029
irland,1,0.029
spanien,1,0.029
zerstreute,1,0.029
zerrann,1,0.029
schnee,1,0.029
herkunft,1,0.029
mutmaßen,1,0.029
europa,1,0.029
westmeer,1,0.029
frankreich,1,0.029
übersiedelnd,1,0.029
britannisch,1,0.029
pyrenäen,1,0.029
überschreitend,1,0.029
iberisch,1,0.029
ringend,1,0.029
hämus,1,0.029
bosporus,1,0.029
augustus,1,0.029
grenzverteidigung,1,0.029
wandersage,1,0.029
rückläufig,1,0.029
biturigen,1,0.029
bourg,1,0.029
ambiatus,1,0.029
heeresschwärm,1,0.029
entsenden,1,0.029
neffe,1,0.029
sigovesus,1,0.029
rhein,1,0.029
schwarzwald,1,0.029
rgedrungen,1,0.029
hinabgestiegen,1,0.029
stammen,1,0.029
lombardei,1,0.029
hauptort,1,0.029
mediolanum,1,0.029
brixia,1,0.029
brescia,1,0.029
verona,1,0.029
strömn,1,0.029
samt,1,0.029
aufgetriebenen,1,0.029
fortgerissen,1,0.029
ligurischen,1,0.029
entrisse,1,0.029
poufer,1,0.029
neugekommen,1,0.029
stämme,1,0.029
hinüber,1,0.029
eingedrungen,1,0.029
romagna,1,0.029
etruskerstadt,1,0.029
felsina,1,0.029
umgenennen,1,0.029
keltenstamm,1,0.029
rimini,1,0.029
todi,1,0.029
steinschrift,1,0.029
enger,1,0.029
verabredung,1,0.029
greifend,1,0.029
plötzlicher,1,0.029
bewältigung,1,0.029
niederließen,1,0.029
jahrzehnt,1,0.029
tiefste,1,0.029
gedemütigt,1,0.029
geknechtet,1,0.029
angreifend,1,0.029
verlorener,1,0.029
grenzgefecht,1,0.029
beutezug,1,0.029
fidenate,1,0.029
bedeutender,1,0.029
stillstandsvertrag,1,0.029
verschont,1,0.029
eroberungskrieg,1,0.029
capenate,1,0.029
falisker,1,0.029
trojanisch,1,0.029
kampfpreis,1,0.029
vorgesteckt,1,0.029
staatsmittel,1,0.029
zahlen,1,0.029
stammfremd,1,0.029
hinübertrugen,1,0.029
förderung,1,0.029
dastand,1,0.029
nichtteilnahme,1,0.029
parteiunge,1,0.029
wiederhergestellt,1,0.029
riesenhaft,1,0.029
vereinzeln,1,0.029
ausharrend,1,0.029
heldengeist,1,0.029
auftat,1,0.029
jubel,1,0.029
nachklang,1,0.029
festspiel,1,0.029
versteigerung,1,0.029
gebracht,1,0.029
beutestück,1,0.029
ärg,1,0.029
krüppel,1,0.029
purpurmantel,1,0.029
verwünschen,1,0.029
öde,1,0.029
halbheit,1,0.029
wehmütig,1,0.029
grenzfest,1,0.029
zusammenwirke,1,0.029
aufreiben,1,0.029
aufblühend,1,0.029
zertreten,1,0.029
herauf,1,0.029
überfluteen,1,0.029
geschwindigkeit,1,0.029
läng,1,0.029
herzen,1,0.029
toskana,1,0.029
kirchenstaat,1,0.029
belagern,1,0.029
zerstörer,1,0.029
anrief,1,0.029
törichter,1,0.029
fehlschlug,1,0.029
clusiner,1,0.029
stechen,1,0.029
befehlshaber,1,0.029
frevler,1,0.029
brennus,1,0.029
keltenschwarm,1,0.029
auswandererschar,1,0.029
anmarsch,1,0.029
heeresmacht,1,0.029
tiberfluß,1,0.029
räuber,1,0.029
tolldreisen,1,0.029
unerprobt,1,0.029
todverachtend,1,0.029
fechtweis,1,0.029
schrecklich,1,0.029
faust,1,0.029
rasend,1,0.029
anprall,1,0.029
rannen,1,0.029
stoße,1,0.029
seitwärts,1,0.029
rettungslos,1,0.029
zurückgebliebene,1,0.029
notdürftig,1,0.029
brot,1,0.029
wehrlose,1,0.029
nachbarstadt,1,0.029
greise,1,0.029
mordet,1,0.029
plündern,1,0.029
vorfand,1,0.029
zünden,1,0.029
ecke,1,0.029
blockade,1,0.029
langwierig,1,0.029
heeresschwarm,1,0.029
streifpartie,1,0.029
herbeischaffen,1,0.029
ardeat,1,0.029
entgegenwarfen,1,0.029
felsen,1,0.029
dunkeln,1,0.029
schnattern,1,0.029
neige,1,0.029
geboten,1,0.029
höhnisch,1,0.029
hinwerfen,1,0.029
aufgewogen,1,0.029
erinnerung,1,0.029
phantasie,1,0.029
welthistorisch,1,0.029
wachsam,1,0.029
widerhallen,1,0.029
abgezog,1,0.029
erfunden,1,0.029
zurückbringen,1,0.029
heimgefunden,1,0.029
wahnsinnig,1,0.029
mattherzig,1,0.029
klugheitspolitiker,1,0.029
überzusiedeln,1,0.029
hochsinnig,1,0.029
gegenred,1,0.029
unordentlich,1,0.029
krumm,1,0.029
gebietend,1,0.029
naturkatastrophe,1,0.029
wiederkehren,1,0.029
sechsmal,1,0.029
viermal,1,0.029
triumphierend,1,0.029
pennus,1,0.029
aniobrücke,1,0.029
weiterziehen,1,0.029
collinisch,1,0.029
heimkehrend,1,0.029
sulpicius,1,0.029
peticus,1,0.029
beibringen,1,0.029
pirat,1,0.029
raub,1,0.029
raubzug,1,0.029
schreckhaft,1,0.029
unglücksfälle,1,0.029
weltstellung,1,0.029
berennen,1,0.029
abgezogen,1,0.029
unvermindert,1,0.029
einrichteen,1,0.029
bedeckt,1,0.029
erwecken,1,0.029
dreihundertundsieben,1,0.029
marktplatz,1,0.029
landmark,1,0.029
geschmälert,1,0.029
untertanenverhältnis,1,0.029
inzwischen,1,0.029
ratsam,1,0.029
stammverschieden,1,0.029
belassen,1,0.029
entziehung,1,0.029
begegnend,1,0.029
fortbestehend,1,0.029
beraubt,1,0.029
tuskerherrschaft,1,0.029
südetrurie,1,0.029
fesseln,1,0.029
ordneen,1,0.029
stürmend,1,0.029
oberflächlich,1,0.029
ansiedelungsweise,1,0.029
gestalteen,1,0.029
andersartig,1,0.029
vermischen,1,0.029
raeter,1,0.029
graubündt,1,0.029
tirol,1,0.029
nordöstlich,1,0.029
anderssprachig,1,0.029
ligurisch,1,0.029
pisa,1,0.029
keltenland,1,0.029
flachland,1,0.029
hausten,1,0.029
gallicus,1,0.029
geschweigen,1,0.029
epheso,1,0.029
milet,1,0.029
mantua,1,0.029
insellag,1,0.029
vasenfund,1,0.029
bekennen,1,0.029
spina,1,0.029
korsare,1,0.029
entdeckt,1,0.029
kauffahrer,1,0.029
splitter,1,0.029
seekrieg,1,0.029
halbfreien,1,0.029
keltenschwärme,1,0.029
kriegerleben,1,0.029
handwerke,1,0.029
steiermark,1,0.029
zugekommen,1,0.029
aufstreben,1,0.029
engst,1,0.029
wechselwirkung,1,0.029
sink,1,0.029
schilderung,1,0.029
maßlos,1,0.029
entwerfen,1,0.029
weiberzucht,1,0.029
byzantinisch,1,0.029
französisch,1,0.029
sittenlosigkeit,1,0.029
abscheulich,1,0.029
lustbarkeit,1,0.029
krebsschade,1,0.029
verderblicher,1,0.029
patrizierregiment,1,0.029
eidgenossenschaftlich,1,0.029
volsiniis,1,0.029
entferntest,1,0.029
berechtigung,1,0.029
gemeindestelle,1,0.029
gemeindenutzung,1,0.029
befriedigen,1,0.029
verarmten,1,0.029
abhelfen,1,0.029
zentralgewalt,1,0.029
unordnung,1,0.029
rückwirkung,1,0.029
schwankung,1,0.029
farbe,1,0.029
schillernd,1,0.029
rechtsverhältnis,1,0.029
wenigster,1,0.029
einheitsstaat,1,0.029
staatenbund,1,0.029
bundesverfassung,1,0.029
selbstbestimmung,1,0.029
teilführer,1,0.029
anzulegen,1,0.029
aussendlinge,1,0.029
neugegründet,1,0.029
ungunst,1,0.029
vertragsrecht,1,0.029
zumuten,1,0.029
zusammenzuhalten,1,0.029
kriegsertrag,1,0.029
bundesfestungen,1,0.029
neugepflanzt,1,0.029
verbündeten,1,0.029
zusicherten,1,0.029
verbürgert,1,0.029
niederlassen,1,0.029
rechtsgenos,1,0.029
municeps,1,0.029
wahlfähigkeit,1,0.029
beschaffen,1,0.029
bündnisrevision,1,0.029
möglicherweise,1,0.029
angesonnen,1,0.029
heereszug,1,0.029
zuliebe,1,0.029
vorbereitet,1,0.029
besitze,1,0.029
rückkamen,1,0.029
mittelgebirge,1,0.029
einnahmen,1,0.029
kämpfend,1,0.029
vordrangen,1,0.029
nachbarschaft,1,0.029
nachbarvölker,1,0.029
ergossen,1,0.029
locken,1,0.029
tifernus,1,0.029
schauplatz,1,0.029
heftiger,1,0.029
salto,1,0.029
seßhaft,1,0.029
südwärt,1,0.029
erstreckend,1,0.029
lirisfluß,1,0.029
innere,1,0.029
stromgebiet,1,0.029
liri,1,0.029
erneuernd,1,0.029
unbedeutendst,1,0.029
streifzug,1,0.029
hinzuweisen,1,0.029
südabhang,1,0.029
sümpf,1,0.029
durcheinander,1,0.029
gesesse,1,0.029
landesgrenze,1,0.029
bundesfestung,1,0.029
fremdland,1,0.029
niederung,1,0.029
verbindungspunkt,1,0.029
aequisch,1,0.029
vollständiger,1,0.029
beitritt,1,0.029
beuteanteil,1,0.029
plünderzug,1,0.029
küstenebene,1,0.029
unterlage,1,0.029
ernstlicher,1,0.029
abgewannen,1,0.029
brande,1,0.029
dreizehnjährig,1,0.029
empört,1,0.029
entschiedenerer,1,0.029
davontrug,1,0.029
dargestellt,1,0.029
entwickelnden,1,0.029
lastend,1,0.029
gehässig,1,0.029
ungerechtigkeit,1,0.029
schiedsspruch,1,0.029
kompromissarisch,1,0.029
grenzgebiet,1,0.029
streitigkeit,1,0.029
festhielen,1,0.029
ausnutzung,1,0.029
aussendung,1,0.029
anhänger,1,0.029
auflö,1,0.029
bruche,1,0.029
herbeigeführt,1,0.029
verzweiflungskampf,1,0.029
