lemma,count,per_1000
plattiert,3,0.042
gebrauchen,3,0.042
rechtzeitig,3,0.042
trüb,3,0.042
abführen,3,0.042
senatssitzung,3,0.042
jäh,3,0.042
blute,3,0.042
erfechen,3,0.042
schroff,3,0.042
vorbehalten,3,0.042
ungestraft,3,0.042
ahn,3,0.042
tausendfach,3,0.042
billigkeit,3,0.042
anerkannen,3,0.042
verbreiten,3,0.042
geheimbund,3,0.042
fünfunddreißig,3,0.042
unterrichten,3,0.042
inwieweit,3,0.042
samniter,3,0.042
bundesstadt,3,0.042
steppe,3,0.042
marruciner,3,0.042
vestiner,3,0.042
absagen,3,0.042
varius,3,0.042
unbegründet,3,0.042
faktion,3,0.042
konkurrierend,3,0.042
grundgedank,3,0.042
repräsentativ,3,0.042
sabellisch,3,0.042
einzurücken,3,0.042
endgültig,3,0.042
trümmerhaft,3,0.042
hatria,3,0.042
äußer,3,0.042
campanium,3,0.042
egnatius,3,0.042
tibur,3,0.042
abhalten,3,0.042
abmarsch,3,0.042
erfochten,3,0.042
lafrenius,3,0.042
canusium,3,0.042
picenischen,3,0.042
probe,3,0.042
treugeblieben,3,0.042
bestatten,3,0.042
entwichen,3,0.042
nachteilig,3,0.042
silvanus,3,0.042
ancona,3,0.042
beschenken,3,0.042
festgehalten,3,0.042
schwankenden,3,0.042
beliehen,3,0.042
vorwurf,3,0.042
körperlich,3,0.042
deg,3,0.042
pius,3,0.042
dankbar,3,0.042
lucanisch,3,0.042
empor,3,0.042
deuten,3,0.042
woraus,3,0.042
einschiffen,3,0.042
bewaffneter,3,0.042
insurgentenführer,3,0.042
varische,3,0.042
scheinheilig,3,0.042
vorzüglich,3,0.042
propaganda,3,0.042
verfolg,3,0.042
asellio,3,0.042
festgestellt,3,0.042
mund,3,0.042
varisch,3,0.042
demagogisch,3,0.042
wiederaufnahme,3,0.042
halt,3,0.042
unvereinbar,3,0.042
senatsmajorität,3,0.042
rücksichte,3,0.042
condottiere,3,0.042
abrechnen,3,0.042
phrase,3,0.042
kleinasi,3,0.042
esquilinisch,3,0.042
mauerring,3,0.042
vorräte,3,0.042
verbergen,3,0.042
aenaria,3,0.042
zufluchtsort,3,0.042
zinsmaximum,3,0.042
optimatisch,3,0.042
fungierend,3,0.042
wahlordnung,3,0.042
verfemt,3,0.042
wahlcensus,3,0.042
legislation,3,0.042
zweitens,3,0.042
abhelfen,3,0.042
verachtung,3,0.042
unteritalien,3,0.042
maßlos,3,0.042
vorschieben,3,0.042
einwirkung,3,0.042
dareio,3,0.042
pontischen,3,0.042
mitregierung,3,0.042
schriftlich,3,0.042
musik,3,0.042
genialität,3,0.042
individualität,3,0.042
vererben,3,0.042
nordwestlich,3,0.042
kolchisch,3,0.042
roxolaner,3,0.042
get,3,0.042
dnieper,3,0.042
donaumündung,3,0.042
aufschwung,3,0.042
fischfang,3,0.042
asowsch,3,0.042
athener,3,0.042
getreid,3,0.042
ansetzen,3,0.042
verwüsten,3,0.042
bedrängen,3,0.042
nikomeder,3,0.042
pylämene,3,0.042
oheim,3,0.042
zeitraum,3,0.042
ausfüllen,3,0.042
taurisch,3,0.042
zurückführung,3,0.042
sokrat,3,0.042
bosporus,3,0.042
ebenjetzt,3,0.042
oppius,3,0.042
anlauf,3,0.042
festlich,3,0.042
verweilend,3,0.042
ephesisch,3,0.042
statthalterschaft,3,0.042
rückständig,3,0.042
geschwader,3,0.042
stapelplatz,3,0.042
sura,3,0.042
heranziehen,3,0.042
unbestritten,3,0.042
ringen,3,0.042
hortensius,3,0.042
akademie,3,0.042
ungestüm,3,0.042
geächten,3,0.042
unfehlbar,3,0.042
böotisch,3,0.042
taumel,3,0.042
unterschlagen,3,0.042
zurückgegeben,3,0.042
unwille,3,0.042
schicklich,3,0.042
mündlich,3,0.042
finanzkrise,3,0.042
geleitet,3,0.042
haften,3,0.042
wiedergeben,3,0.042
erklärt,3,0.042
hinzufügen,3,0.042
auswählen,3,0.042
liebenswürdig,3,0.042
konfiskatione,3,0.042
krankenlager,3,0.042
phantasie,3,0.042
niederhauen,3,0.042
befragen,3,0.042
grundsätzlich,3,0.042
insgesamt,3,0.042
geschwiegen,3,0.042
meuterei,3,0.042
appisch,3,0.042
kündigen,3,0.042
million,3,0.042
norba,3,0.042
spoletium,3,0.042
nachmittag,3,0.042
marsfeld,3,0.042
diktator,3,0.042
sicili,3,0.042
konsequent,3,0.042
instanz,3,0.042
gutdünken,3,0.042
rachsucht,3,0.042
vergütung,3,0.042
anschlagen,3,0.042
ächtungsliste,3,0.042
ausstellen,3,0.042
eintragen,3,0.042
advokat,3,0.042
arretium,3,0.042
angesiedelt,3,0.042
patron,3,0.042
ermangelung,3,0.042
aufstellung,3,0.042
domiziliert,3,0.042
gerissen,3,0.042
ernennend,3,0.042
übertragung,3,0.042
vertrug,3,0.042
priesterkollegie,3,0.042
untersagung,3,0.042
erzeugen,3,0.042
entstehend,3,0.042
fristerstreckung,3,0.042
amtsjahr,3,0.042
scheidung,3,0.042
allenfalls,3,0.042
verzeichnis,3,0.042
befreit,3,0.042
kontribution,3,0.042
vorgefunden,3,0.042
schaftgericht,3,0.042
drittens,3,0.042
dasjenig,3,0.042
proskription,3,0.042
bürgermunicipie,3,0.042
bauwesen,3,0.042
gemeindebeamt,3,0.042
sekundär,3,0.042
erzeugnis,3,0.042
haltbar,3,0.042
zirkel,3,0.042
specifisch,3,0.042
zusammenhängend,3,0.042
null,3,0.042
befestigt,3,0.042
preisen,3,0.042
schal,3,0.042
sittlichkeit,3,0.042
humanität,3,0.042
villa,3,0.042
begehen,3,0.042
geknüpft,3,0.042
dämmerung,3,0.042
privatunternehmer,3,0.042
garbe,3,0.042
prozent,3,0.042
tisch,3,0.042
instandhaltung,3,0.042
reinertrag,3,0.042
pfennig,3,0.042
künstlich,3,0.042
gedieh,3,0.042
vierzehn,3,0.042
bedient,3,0.042
silbermünze,3,0.042
goldprägung,3,0.042
prägung,3,0.042
unserm,3,0.042
zeichengeld,3,0.042
umlauf,3,0.042
silbergeld,3,0.042
silberprägung,3,0.042
dar,3,0.042
dekoration,3,0.042
essen,3,0.042
urkunde,3,0.042
langweilig,3,0.042
zerstörer,3,0.042
musisch,3,0.042
historiker,3,0.042
massenhaft,3,0.042
ausgeprägt,3,0.042
lucilische,3,0.042
griech,3,0.042
darzulegen,3,0.042
reflexion,3,0.042
polemisch,3,0.042
positiv,3,0.042
mechanisch,3,0.042
gläubige,3,0.042
grammatik,3,0.042
staatsphilosophie,3,0.042
kosmopolitisch,3,0.042
auguraldisziplin,3,0.042
unnütz,3,0.042
widersprechen,3,0.042
entwickelt,3,0.042
original,3,0.042
dilettant,3,0.042
anleitung,3,0.042
kenner,3,0.042
gereift,3,0.042
schriftstellerisch,3,0.042
dramatisch,3,0.042
geläufig,3,0.042
figur,3,0.042
produktivität,3,0.042
broschüre,3,0.042
korrektheit,3,0.042
matt,3,0.042
epos,3,0.042
tragisch,3,0.042
bruchstücke,3,0.042
dialog,3,0.042
anspielung,3,0.042
maske,3,0.042
plautinischen,3,0.042
menander,3,0.042
terenzischen,3,0.042
polemik,3,0.042
nachdichtung,3,0.042
kunstgattung,3,0.042
scherz,3,0.042
anstoß,3,0.042
gallier,3,0.042
epochemachend,3,0.042
pulcher,3,0.042
satura,3,0.042
erlebnis,3,0.042
béranger,3,0.042
lucilisch,3,0.042
hexameter,3,0.042
mittelmeerstaat,3,0.042
antipater,3,0.042
produktion,3,0.042
kompendie,3,0.042
handbuch,3,0.042
sammlung,3,0.042
vat,3,0.042
justin,3,0.042
vellei,3,0.042
tac,3,0.042
plut,3,0.042
provincia,3,0.042
andr,3,0.042
fragment,3,0.042
qua,3,0.042
dio,3,0.042
vgl,3,0.042
sed,3,0.042
paulo,3,0.042
decreverat,3,0.042
uti,3,0.042
plinius,3,0.042
bodensee,3,0.042
vermutung,3,0.042
brut,3,0.042
eidesformel,3,0.042
schleuderbleie,3,0.042
data,3,0.042
peregrinisch,3,0.042
ulp,3,0.042
dediticier,3,0.042
taurer,3,0.042
griechenstadt,3,0.042
ardasche,3,0.042
flacc,3,0.042
att,3,0.042
fam,3,0.042
atellan,3,0.042
omnes,3,0.042
oberherrlichkeit,2,0.028
säule,2,0.028
feststehen,2,0.028
leser,2,0.028
naturgemäß,2,0.028
nebenländer,2,0.028
eingeboren,2,0.028
bunt,2,0.028
latinisierung,2,0.028
silberbergwerken,2,0.028
sevilla,2,0.028
zunge,2,0.028
erzeugt,2,0.028
segnung,2,0.028
punicus,2,0.028
mittelländische,2,0.028
cartagena,2,0.028
hilfsleistung,2,0.028
amtsantritt,2,0.028
januar,2,0.028
anführung,2,0.028
conistorgis,2,0.028
abgenommen,2,0.028
befehle,2,0.028
suspendieren,2,0.028
segedaner,2,0.028
flüchteen,2,0.028
ermutigen,2,0.028
august,2,0.028
ausrückend,2,0.028
okilis,2,0.028
erfocht,2,0.028
tajoufer,2,0.028
beizubringen,2,0.028
überrannen,2,0.028
säubern,2,0.028
buße,2,0.028
heimsuchen,2,0.028
überwintern,2,0.028
statuieren,2,0.028
erwartend,2,0.028
dauerhaft,2,0.028
traktat,2,0.028
ergaben,2,0.028
geldzahlung,2,0.028
wiedereinsetzen,2,0.028
friedensschluß,2,0.028
jeglicher,2,0.028
intercatia,2,0.028
habsucht,2,0.028
netz,2,0.028
adoptivenkel,2,0.028
wegführen,2,0.028
niedergehauen,2,0.028
habgier,2,0.028
verbrecherisch,2,0.028
andre,2,0.028
heimgebracht,2,0.028
unaufhörlich,2,0.028
vetilius,2,0.028
treulos,2,0.028
trupp,2,0.028
sammelplatz,2,0.028
ebro,2,0.028
aufsuchen,2,0.028
fürstlich,2,0.028
schlichten,2,0.028
reichgeschmückt,2,0.028
kostbar,2,0.028
prosaisch,2,0.028
erscholl,2,0.028
viriathu,2,0.028
entehrung,2,0.028
weithin,2,0.028
siegeszeiche,2,0.028
insignie,2,0.028
barbarenkönig,2,0.028
spanische,2,0.028
mitbrachen,2,0.028
urso,2,0.028
kampffähig,2,0.028
quinctius,2,0.028
abgeschlagen,2,0.028
zurückzuweichen,2,0.028
brauch,2,0.028
insurgentenheer,2,0.028
abgehauen,2,0.028
bewährn,2,0.028
tückisch,2,0.028
fels,2,0.028
zufrieden,2,0.028
machination,2,0.028
bevollmächtigen,2,0.028
treuwort,2,0.028
übergetreten,2,0.028
vorhergehenden,2,0.028
umgebung,2,0.028
anzuknüpfen,2,0.028
zusicherung,2,0.028
zweihundert,2,0.028
sagunt,2,0.028
termantia,2,0.028
ablieferung,2,0.028
viermal,2,0.028
abgeliefert,2,0.028
bedungen,2,0.028
schulter,2,0.028
ausweg,2,0.028
abrede,2,0.028
hostilius,2,0.028
zuchtlosigkeit,2,0.028
feigheit,2,0.028
gerücht,2,0.028
bergen,2,0.028
kenntnis,2,0.028
fliehend,2,0.028
durchschlagen,2,0.028
ehrenmann,2,0.028
antragen,2,0.028
caudinische,2,0.028
abwälzen,2,0.028
verwundeter,2,0.028
verfolgend,2,0.028
hochgeborn,2,0.028
philus,2,0.028
fortfahren,2,0.028
troß,2,0.028
wahrsager,2,0.028
unbrauchbar,2,0.028
oberhoheit,2,0.028
zuzüge,2,0.028
oftmals,2,0.028
ausrotten,2,0.028
gräben,2,0.028
verproviantieren,2,0.028
rührend,2,0.028
lutia,2,0.028
benachrichtigen,2,0.028
trefflichst,2,0.028
rückkehrend,2,0.028
wütend,2,0.028
seuche,2,0.028
herbst,2,0.028
fünfzehn,2,0.028
valentia,2,0.028
kopflos,2,0.028
schmachvoll,2,0.028
mißhandlung,2,0.028
wiederaufzubauen,2,0.028
balearen,2,0.028
aufblühen,2,0.028
förderlich,2,0.028
palma,2,0.028
pollentia,2,0.028
mißstand,2,0.028
grenzgebiet,2,0.028
räuberbanden,2,0.028
notfall,2,0.028
brüder,2,0.028
dick,2,0.028
erbfolgestreitigkeit,2,0.028
nachbarstaat,2,0.028
landüblich,2,0.028
lebenskraft,2,0.028
machtstellung,2,0.028
differenz,2,0.028
rhodier,2,0.028
bundeshilfe,2,0.028
schärfe,2,0.028
bedeutungslosigkeit,2,0.028
unstet,2,0.028
beauftragter,2,0.028
vorderasiatisch,2,0.028
zugeschieden,2,0.028
vormundschaftlich,2,0.028
entlegen,2,0.028
bereich,2,0.028
halbheit,2,0.028
zusammenfaßen,2,0.028
gemeindefreiheit,2,0.028
verkümmern,2,0.028
durchgreifender,2,0.028
civilisieren,2,0.028
übergriffen,2,0.028
streit,2,0.028
emporia,2,0.028
syrte,2,0.028
bagrader,2,0.028
zögern,2,0.028
durchdrungen,2,0.028
mißgünstig,2,0.028
erbfeind,2,0.028
zeughäuser,2,0.028
schauen,2,0.028
blickend,2,0.028
provinzialstadt,2,0.028
ausführbar,2,0.028
bankier,2,0.028
zufallen,2,0.028
passend,2,0.028
abwarten,2,0.028
gewünscht,2,0.028
erbitternd,2,0.028
karthalo,2,0.028
achäischen,2,0.028
bagradas,2,0.028
sofortig,2,0.028
lebensgefahr,2,0.028
fortdauernd,2,0.028
seekrieg,2,0.028
abziehend,2,0.028
erschlugen,2,0.028
stattlich,2,0.028
helfer,2,0.028
erboen,2,0.028
anhalt,2,0.028
dazwischenkunft,2,0.028
zuvorkommend,2,0.028
unzureichend,2,0.028
heimatstadt,2,0.028
abgegangen,2,0.028
zugehen,2,0.028
sistieren,2,0.028
entgegenzunehmen,2,0.028
beschützen,2,0.028
sorge,2,0.028
ansiedeln,2,0.028
brausend,2,0.028
heimzukehren,2,0.028
verweilenden,2,0.028
mauerzinn,2,0.028
hadrumetum,2,0.028
thapsus,2,0.028
achulla,2,0.028
ersuchen,2,0.028
mantel,2,0.028
erbitten,2,0.028
haar,2,0.028
genialen,2,0.028
dämonisch,2,0.028
volkreich,2,0.028
flach,2,0.028
fläche,2,0.028
mersa,2,0.028
steil,2,0.028
untiefen,2,0.028
festigkeit,2,0.028
umwallung,2,0.028
landseit,2,0.028
dicke,2,0.028
kasematt,2,0.028
hintermauer,2,0.028
stallung,2,0.028
futtermagazine,2,0.028
doppelschritt,2,0.028
sechzig,2,0.028
heilgott,2,0.028
südosten,2,0.028
viereck,2,0.028
quai,2,0.028
kriegshafe,2,0.028
wendend,2,0.028
landhäuser,2,0.028
garten,2,0.028
gräberstadt,2,0.028
zugewandt,2,0.028
bezwingen,2,0.028
verfeindet,2,0.028
libyer,2,0.028
landheer,2,0.028
himilkon,2,0.028
phamea,2,0.028
zusammengehalen,2,0.028
begehrt,2,0.028
neunzigjährig,2,0.028
nahrung,2,0.028
befreiten,2,0.028
parteiführer,2,0.028
sterbend,2,0.028
erfüllend,2,0.028
mastanabal,2,0.028
würdigen,2,0.028
schlicht,2,0.028
lippe,2,0.028
herangekommen,2,0.028
seestädte,2,0.028
sonderlich,2,0.028
verdächtigen,2,0.028
besorglich,2,0.028
wandel,2,0.028
libysch,2,0.028
zurückdrängen,2,0.028
entsandte,2,0.028
mitgebracht,2,0.028
bedroht,2,0.028
säuberen,2,0.028
tross,2,0.028
zuvörderst,2,0.028
hierüber,2,0.028
stören,2,0.028
landseite,2,0.028
unausführbar,2,0.028
böte,2,0.028
entschlossenheit,2,0.028
gleichkam,2,0.028
notdürftig,2,0.028
belagerungszeug,2,0.028
kriegslist,2,0.028
prahlen,2,0.028
übersteigen,2,0.028
schutt,2,0.028
zusammengedrängt,2,0.028
untergehend,2,0.028
edelst,2,0.028
schämen,2,0.028
verkommen,2,0.028
weggeführt,2,0.028
erhaltung,2,0.028
vernunft,2,0.028
pflug,2,0.028
schleuderkugel,2,0.028
fleißig,2,0.028
edleren,2,0.028
schaudernd,2,0.028
erfassen,2,0.028
bagrada,2,0.028
entrissen,2,0.028
kerkena,2,0.028
bulla,2,0.028
karthagos,2,0.028
zerstört,2,0.028
verpachtung,2,0.028
verwerten,2,0.028
stipendium,2,0.028
vorfall,2,0.028
adramytion,2,0.028
verleben,2,0.028
heimatland,2,0.028
angeerbt,2,0.028
demetrios,2,0.028
konfinieren,2,0.028
bewachen,2,0.028
strymon,2,0.028
walker,2,0.028
grausamer,2,0.028
übermütig,2,0.028
desertion,2,0.028
illyricum,2,0.028
schutzherrlichkeit,2,0.028
landesmünze,2,0.028
umgelegen,2,0.028
dynastie,2,0.028
pflanzen,2,0.028
nationalsinn,2,0.028
provinzialorganisation,2,0.028
oblag,2,0.028
gebührend,2,0.028
egnatisch,2,0.028
hebro,2,0.028
maritza,2,0.028
schandbar,2,0.028
ehrenhaft,2,0.028
erlöser,2,0.028
greifend,2,0.028
plagen,2,0.028
leichtsinnig,2,0.028
versinken,2,0.028
nachbargemeinde,2,0.028
gezwungen,2,0.028
händel,2,0.028
zugestanden,2,0.028
sonderrechte,2,0.028
frech,2,0.028
spartaner,2,0.028
kläger,2,0.028
damokrito,2,0.028
durchpassierend,2,0.028
aurelius,2,0.028
unnatürlich,2,0.028
durchzugreifen,2,0.028
argos,2,0.028
öta,2,0.028
verhaftung,2,0.028
geflüchtet,2,0.028
beleidigung,2,0.028
strateg,2,0.028
beleidigen,2,0.028
zwist,2,0.028
lärmend,2,0.028
ekklesia,2,0.028
hergestellt,2,0.028
permanent,2,0.028
thebaner,2,0.028
nämlich,2,0.028
senatsbeschluss,2,0.028
lossagen,2,0.028
thermopyle,2,0.028
umher,2,0.028
baen,2,0.028
paträ,2,0.028
elitenkorps,2,0.028
flüchtend,2,0.028
möglichste,2,0.028
geboren,2,0.028
vorschüsse,2,0.028
megara,2,0.028
zögeren,2,0.028
rissen,2,0.028
korruption,2,0.028
pythea,2,0.028
statue,2,0.028
thespiä,2,0.028
isthmisch,2,0.028
wiedergestatten,2,0.028
dawider,2,0.028
niederreißung,2,0.028
unmotiviert,2,0.028
düster,2,0.028
unumwunden,2,0.028
erzwangen,2,0.028
licht,2,0.028
kaiser,2,0.028
großhandel,2,0.028
entfernter,2,0.028
entgingen,2,0.028
handelsstädt,2,0.028
syrischen,2,0.028
dingen,2,0.028
ungeschmälert,2,0.028
pharnak,2,0.028
vormundschaft,2,0.028
vormund,2,0.028
lebenszeit,2,0.028
fügsam,2,0.028
besorgnis,2,0.028
beschuldigen,2,0.028
thronstreitigkeit,2,0.028
barbarischen,2,0.028
mündel,2,0.028
wach,2,0.028
gültig,2,0.028
eingegeben,2,0.028
leukä,2,0.028
phokäa,2,0.028
kronprätendent,2,0.028
ephesier,2,0.028
gerufen,2,0.028
thyateira,2,0.028
gewaffnet,2,0.028
samos,2,0.028
gebildetst,2,0.028
stratonikeia,2,0.028
attalidenreich,2,0.028
ansehnlichster,2,0.028
philopator,2,0.028
unterstützt,2,0.028
auswuchs,2,0.028
schauspielertruppe,2,0.028
erbe,2,0.028
gerechnet,2,0.028
pharnakes,2,0.028
residenz,2,0.028
erzwung,2,0.028
pontische,2,0.028
kleinarmenie,2,0.028
sophene,2,0.028
tauro,2,0.028
niltal,2,0.028
einhalten,2,0.028
unhaltbarkeit,2,0.028
kriegselefanten,2,0.028
normieren,2,0.028
reducieren,2,0.028
jüdisch,2,0.028
verjagen,2,0.028
tatkraft,2,0.028
verwicklung,2,0.028
entfloh,2,0.028
jüngern,2,0.028
ohnmächtig,2,0.028
mißbrauchen,2,0.028
illyriker,2,0.028
vergriffen,2,0.028
ermordete,2,0.028
nachfolgen,2,0.028
geteilt,2,0.028
oxus,2,0.028
mischung,2,0.028
medisch,2,0.028
stromgebiet,2,0.028
artaxiad,2,0.028
wunde,2,0.028
karikiert,2,0.028
großartigst,2,0.028
autonomie,2,0.028
umsichtig,2,0.028
heldengeschlecht,2,0.028
zerrissenheit,2,0.028
simon,2,0.028
israel,2,0.028
judäa,2,0.028
entspringen,2,0.028
kaspischen,2,0.028
gründer,2,0.028
erliegen,2,0.028
turan,2,0.028
ablösen,2,0.028
satrap,2,0.028
medium,2,0.028
timarchos,2,0.028
permanenz,2,0.028
untätig,2,0.028
pfeil,2,0.028
persien,2,0.028
ergossen,2,0.028
partherstaat,2,0.028
geleise,2,0.028
occidentale,2,0.028
bester,2,0.028
kleinasiatische,2,0.028
balearisch,2,0.028
herauskommen,2,0.028
umschlagen,2,0.028
einträglich,2,0.028
paulus,2,0.028
billigend,2,0.028
durchstreifen,2,0.028
ausrauben,2,0.028
schläg,2,0.028
vorschub,2,0.028
artikel,2,0.028
umrisse,2,0.028
wahrend,2,0.028
schwache,2,0.028
erbauung,2,0.028
provinzialverhältnisse,2,0.028
verzicht,2,0.028
geschleifen,2,0.028
ungehorsam,2,0.028
kriegskasse,2,0.028
ausbeutung,2,0.028
kaufmann,2,0.028
frevelhaft,2,0.028
herrlichst,2,0.028
verfallen,2,0.028
abgewälzen,2,0.028
elendest,2,0.028
auftreiben,2,0.028
parteilichkeit,2,0.028
gemeingeist,2,0.028
volksschmeichelei,2,0.028
pflichtmäßig,2,0.028
bäcker,2,0.028
vierfach,2,0.028
meuchelmord,2,0.028
epigrammatisch,2,0.028
riesenkämpfen,2,0.028
dehnen,2,0.028
glanz,2,0.028
dauernder,2,0.028
wohlfahrt,2,0.028
bewunderung,2,0.028
schutzbefohlen,2,0.028
hört,2,0.028
folgerichtigkeit,2,0.028
erblichkeit,2,0.028
kollegialität,2,0.028
krankheitsstoff,2,0.028
erziehen,2,0.028
wind,2,0.028
korporation,2,0.028
staatsamt,2,0.028
ausschließung,2,0.028
bürgerlichen,2,0.028
mißtrauisch,2,0.028
verrichten,2,0.028
administrativjurisdiktion,2,0.028
ausüben,2,0.028
emancipieren,2,0.028
gabinische,2,0.028
cassische,2,0.028
stimmplatz,2,0.028
herrenstand,2,0.028
handgreiflich,2,0.028
versammlungsplatz,2,0.028
klirren,2,0.028
brennpunkt,2,0.028
kandidatur,2,0.028
erkannt,2,0.028
fromme,2,0.028
ämterlaufbahn,2,0.028
wetteifernd,2,0.028
werben,2,0.028
unreif,2,0.028
institut,2,0.028
volkslustbarkeit,2,0.028
wähler,2,0.028
gewöhnen,2,0.028
unentwickelt,2,0.028
bestimmend,2,0.028
bannen,2,0.028
hüben,2,0.028
drüben,2,0.028
bürgerschaftswahl,2,0.028
bäuerlich,2,0.028
bauernschaft,2,0.028
domanialaufteilung,2,0.028
insonderheit,2,0.028
industriell,2,0.028
entwertung,2,0.028
viehzucht,2,0.028
weinbau,2,0.028
patriciat,2,0.028
kapitalmacht,2,0.028
bewirtschaften,2,0.028
comum,2,0.028
ausnahmezustand,2,0.028
verwaltet,2,0.028
großwirtschaft,2,0.028
amerikanisch,2,0.028
betrieben,2,0.028
deficit,2,0.028
vorfinden,2,0.028
zollpächter,2,0.028
menschenjagde,2,0.028
weggeschleppen,2,0.028
nachfrage,2,0.028
angebot,2,0.028
zufiel,2,0.028
vorsteher,2,0.028
sklavenbesitzer,2,0.028
gegenstand,2,0.028
eisen,2,0.028
nachts,2,0.028
unterirdisch,2,0.028
jugera,2,0.028
hieraus,2,0.028
nichtrömisch,2,0.028
pflanzunge,2,0.028
aufgekommen,2,0.028
ungefesselt,2,0.028
unternehmer,2,0.028
heilmittel,2,0.028
sicherheitspolizei,2,0.028
natürlicherweise,2,0.028
eunus,2,0.028
kleon,2,0.028
aufständische,2,0.028
mäßigst,2,0.028
belaufen,2,0.028
unentschiedene,2,0.028
tauromenion,2,0.028
verzweifeln,2,0.028
lagern,2,0.028
rupilius,2,0.028
niederhaltung,2,0.028
bändigung,2,0.028
landstraße,2,0.028
aufgegriffen,2,0.028
razzia,2,0.028
kleid,2,0.028
prügel,2,0.028
konnivenz,2,0.028
folgeweise,2,0.028
lateinische,2,0.028
lebensfrage,2,0.028
zusammenschwinde,2,0.028
auximum,2,0.028
osimo,2,0.028
lockend,2,0.028
täler,2,0.028
verpachtet,2,0.028
unzulässig,2,0.028
standesinteress,2,0.028
gütlich,2,0.028
abging,2,0.028
nennten,2,0.028
glorreich,2,0.028
krank,2,0.028
zimmer,2,0.028
deklamation,2,0.028
unberührt,2,0.028
literatore,2,0.028
mustergültig,2,0.028
vorliebe,2,0.028
xenophon,2,0.028
militär,2,0.028
korrekt,2,0.028
altväterisch,2,0.028
durchzubringen,2,0.028
ermahnen,2,0.028
treulich,2,0.028
heilung,2,0.028
verfallend,2,0.028
verzeihen,2,0.028
niederlegung,2,0.028
glaubensbekenntnis,2,0.028
aufzuwerfen,2,0.028
gebracht,2,0.028
ädilicisch,2,0.028
betätigen,2,0.028
gedächtnis,2,0.028
erkoren,2,0.028
erzog,2,0.028
söhn,2,0.028
erstürmung,2,0.028
reformidee,2,0.028
größerem,2,0.028
häuslich,2,0.028
sobald,2,0.028
politisieren,2,0.028
mytilenäer,2,0.028
nährn,2,0.028
erlassung,2,0.028
entgelt,2,0.028
benutzt,2,0.028
berührn,2,0.028
occupant,2,0.028
rente,2,0.028
unbestimmt,2,0.028
festzustellend,2,0.028
unveräußerlichkeit,2,0.028
reguliert,2,0.028
exekutive,2,0.028
nachhaltig,2,0.028
ausschreitung,2,0.028
ratlos,2,0.028
abstimmen,2,0.028
gewohnt,2,0.028
wandn,2,0.028
unberufen,2,0.028
drohung,2,0.028
worüber,2,0.028
dankbarkeit,2,0.028
knüpften,2,0.028
zugefallen,2,0.028
vindicieren,2,0.028
dienstzeit,2,0.028
fungieren,2,0.028
setzt,2,0.028
trauergewand,2,0.028
vorkehrung,2,0.028
wahlversammlung,2,0.028
kapitolinisch,2,0.028
fortführen,2,0.028
getümmel,2,0.028
gemäßigter,2,0.028
gleichgesinnt,2,0.028
wich,2,0.028
scheu,2,0.028
abhang,2,0.028
dreihunderen,2,0.028
vergönnen,2,0.028
solch,2,0.028
erleben,2,0.028
hundertjährig,2,0.028
preiszugeben,2,0.028
uralten,2,0.028
besonder,2,0.028
abwesend,2,0.028
eintrag,2,0.028
erhoben,2,0.028
einwenden,2,0.028
expropriation,2,0.028
straff,2,0.028
anziehen,2,0.028
lentulus,2,0.028
entschädigungssumme,2,0.028
billigung,2,0.028
domänenfrage,2,0.028
korrektiv,2,0.028
staatsmaschin,2,0.028
lächerlich,2,0.028
parlamentarisch,2,0.028
spurlos,2,0.028
repräsentant,2,0.028
obligat,2,0.028
legalisiert,2,0.028
kontion,2,0.028
gassenbube,2,0.028
auspfiff,2,0.028
gesinnungsgenosse,2,0.028
durchgesetzt,2,0.028
jammervoll,2,0.028
redlich,2,0.028
heuchelei,2,0.028
spieler,2,0.028
wohlmeinend,2,0.028
verschlangen,2,0.028
schlächterei,2,0.028
verderb,2,0.028
teilherre,2,0.028
stattfanden,2,0.028
leiteen,2,0.028
tätigst,2,0.028
nachdruck,2,0.028
verzeichnen,2,0.028
irrung,2,0.028
teilungskommission,2,0.028
domanialfrage,2,0.028
senatsbeschlüsse,2,0.028
benutzung,2,0.028
zugewiesen,2,0.028
occupieren,2,0.028
zulässig,2,0.028
einhalen,2,0.028
entfremdet,2,0.028
vertretung,2,0.028
sistierung,2,0.028
aufgetragen,2,0.028
bette,2,0.028
gesundheit,2,0.028
weile,2,0.028
anzustellen,2,0.028
akte,2,0.028
anhören,2,0.028
schriten,2,0.028
fürchtend,2,0.028
verhüllt,2,0.028
antlitz,2,0.028
gutheißen,2,0.028
abzubrechen,2,0.028
unverletzt,2,0.028
vorstandschaft,2,0.028
freizugeben,2,0.028
beschränkend,2,0.028
ausweisung,2,0.028
bundesgemeinde,2,0.028
erleichtern,2,0.028
übl,2,0.028
liris,2,0.028
mitschuldig,2,0.028
fregellanisch,2,0.028
besucht,2,0.028
führerschaft,2,0.028
tapfeer,2,0.028
durchgemacht,2,0.028
gemindert,2,0.028
glut,2,0.028
flammen,2,0.028
zurückgedrängt,2,0.028
aufgezeichnet,2,0.028
zustande,2,0.028
sosehr,2,0.028
zorn,2,0.028
trübe,2,0.028
stockend,2,0.028
tausendmal,2,0.028
tödlich,2,0.028
gesondert,2,0.028
einbrachten,2,0.028
grundstein,2,0.028
