lemma,count,per_1000
ausgestreut,2,0.029
zivilisieren,2,0.029
zunge,2,0.029
barkide,2,0.029
sidon,2,0.029
nil,2,0.029
ägyptern,2,0.029
berechnend,2,0.029
sperrung,2,0.029
gelassen,2,0.029
ertrugen,2,0.029
draußen,2,0.029
erobernd,2,0.029
zubringen,2,0.029
konkurrent,2,0.029
gleichen,2,0.029
gelon,2,0.029
ausrücken,2,0.029
perser,2,0.029
seefahrt,2,0.029
hartnäckigkeit,2,0.029
sidonier,2,0.029
wohlgemut,2,0.029
tyrier,2,0.029
phönikerstadt,2,0.029
reg,2,0.029
orangenwald,2,0.029
darbieten,2,0.029
industriell,2,0.029
machtentwickelung,2,0.029
zinsen,2,0.029
handelsverbindung,2,0.029
anschicken,2,0.029
gleiche,2,0.029
kyrenäer,2,0.029
westwärts,2,0.029
zielen,2,0.029
ackerwirtschaft,2,0.029
grundbesitzer,2,0.029
unbeschränken,2,0.029
plantagenbesitzer,2,0.029
waffengewalt,2,0.029
bodenfrücht,2,0.029
postenkette,2,0.029
oberherrschaft,2,0.029
theveste,2,0.029
tebessa,2,0.029
unfrei,2,0.029
nomade,2,0.029
nordwestküst,2,0.029
seßhaft,2,0.029
hippo,2,0.029
bona,2,0.029
kleinlepti,2,0.029
ebendaselbst,2,0.029
begaben,2,0.029
aktenstücke,2,0.029
beschützer,2,0.029
küstensaum,2,0.029
durchführung,2,0.029
aufblühen,2,0.029
außen,2,0.029
tochterstadt,2,0.029
granada,2,0.029
innehaten,2,0.029
vorposten,2,0.029
gebirgig,2,0.029
küstenlandschaft,2,0.029
ackerbauer,2,0.029
malta,2,0.029
sikeler,2,0.029
heerfahrt,2,0.029
fortbestand,2,0.029
rivalisierend,2,0.029
bequemn,2,0.029
pfeiler,2,0.029
allenfalls,2,0.029
teilung,2,0.029
blühendst,2,0.029
selinus,2,0.029
angeworben,2,0.029
verödet,2,0.029
egesta,2,0.029
beiderseit,2,0.029
timoleon,2,0.029
seehandel,2,0.029
achtundzwanzig,2,0.029
anordnet,2,0.029
unterbefehlshaber,2,0.029
oberrichter,2,0.029
isokrat,2,0.029
beigegeben,2,0.029
hauptbollwerk,2,0.029
anrecht,2,0.029
kooptation,2,0.029
gutdünken,2,0.029
verwaltungsbehörde,2,0.029
kontrollierend,2,0.029
depesch,2,0.029
vorlegen,2,0.029
befragen,2,0.029
organisierung,2,0.029
bedingt,2,0.029
kennzeichen,2,0.029
wahlbestechung,2,0.029
erlitten,2,0.029
allmacht,2,0.029
morsch,2,0.029
bube,2,0.029
geschichtschreiber,2,0.029
agronomisch,2,0.029
bewirtschaften,2,0.029
schaf,2,0.029
karthagern,2,0.029
ausnutzung,2,0.029
lehrmeister,2,0.029
überschwänglich,2,0.029
gesegnet,2,0.029
ernt,2,0.029
konzentrieren,2,0.029
weggeführt,2,0.029
kunstschatz,2,0.029
kaiserlich,2,0.029
einnahmequelle,2,0.029
beisteuer,2,0.029
laufend,2,0.029
termin,2,0.029
wertlos,2,0.029
zeichengeld,2,0.029
ackerwirt,2,0.029
beider,2,0.029
regierungssystem,2,0.029
zurückwich,2,0.029
einstürzen,2,0.029
stammgenosse,2,0.029
gleichstellung,2,0.029
staatssklave,2,0.029
auflehnung,2,0.029
herausforderen,2,0.029
kalkül,2,0.029
zerreißen,2,0.029
sarde,2,0.029
wohlberechnet,2,0.029
staatseinkünfte,2,0.029
vollbürger,2,0.029
angeboren,2,0.029
schlachtfelder,2,0.029
kriegslustig,2,0.029
reiterschar,2,0.029
soldateska,2,0.029
verstrich,2,0.029
gefüllt,2,0.029
artillerie,2,0.029
maschinenbau,2,0.029
stallung,2,0.029
gelanden,2,0.029
befestigung,2,0.029
kriegsmarine,2,0.029
kriegsfahrzeug,2,0.029
furchtlos,2,0.029
vergleichung,2,0.029
unparteiisch,2,0.029
ausreichend,2,0.029
kindheit,2,0.029
erproben,2,0.029
heldenmut,2,0.029
verheeren,2,0.029
nationalpartei,2,0.029
landsknecht,2,0.029
eingerissen,2,0.029
ohnmacht,2,0.029
straff,2,0.029
fahne,2,0.029
werbeoffizier,2,0.029
gewissenlos,2,0.029
treubruch,2,0.029
söldnerschar,2,0.029
hut,2,0.029
anvertraut,2,0.029
hauptleut,2,0.029
trupp,2,0.029
hauptsitz,2,0.029
unterwarfen,2,0.029
historie,2,0.029
abstammung,2,0.029
bürgermiliz,2,0.029
geworben,2,0.029
karthag,2,0.029
ausgerottet,2,0.029
zwingherr,2,0.029
rheginisch,2,0.029
vorteilhaft,2,0.029
schwank,2,0.029
weltgeschichtlich,2,0.029
hehen,2,0.029
ratschlagen,2,0.029
moral,2,0.029
gleichstellen,2,0.029
rächer,2,0.029
verzicht,2,0.029
erwählen,2,0.029
winken,2,0.029
verweisen,2,0.029
schutzherrschaft,2,0.029
betroffen,2,0.029
aufforderung,2,0.029
gemäßigt,2,0.029
unbegründet,2,0.029
tauchen,2,0.029
unterließen,2,0.029
freuen,2,0.029
eingedenk,2,0.029
wähnend,2,0.029
kleinmütig,2,0.029
erzürnen,2,0.029
wiederzugewinnen,2,0.029
gesetzt,2,0.029
losschlag,2,0.029
kühnheit,2,0.029
jedenfalls,2,0.029
bedrängnissen,2,0.029
herauskommen,2,0.029
waschen,2,0.029
drohung,2,0.029
küstenstädte,2,0.029
gelähmt,2,0.029
caer,2,0.029
kindisch,2,0.029
handelsmarine,2,0.029
dreidecker,2,0.029
linienschiffe,2,0.029
überweisen,2,0.029
gestrandet,2,0.029
nichtitalisch,2,0.029
niedersegel,2,0.029
vorderteil,2,0.029
zuteilen,2,0.029
fliegend,2,0.029
niederlassen,2,0.029
schiffsdienst,2,0.029
schufen,2,0.029
mögliche,2,0.029
gerissen,2,0.029
cornelius,2,0.029
stationiert,2,0.029
zuzufügen,2,0.029
duilius,2,0.029
landspitze,2,0.029
segelnd,2,0.029
unbehülflich,2,0.029
erfunden,2,0.029
enterbrücke,2,0.029
beizukommen,2,0.029
küstenfestung,2,0.029
ausführbar,2,0.029
abenteuernd,2,0.029
deckend,2,0.029
bestürzung,2,0.029
festsetzung,2,0.029
seetreffen,2,0.029
tyndarisch,2,0.029
fleck,2,0.029
kriegswissenschaft,2,0.029
angreifer,2,0.029
landungsheer,2,0.029
eknomos,2,0.029
schlachtordnung,2,0.029
weitausgedehnter,2,0.029
gelehnen,2,0.029
dreieck,2,0.029
admiralschiff,2,0.029
gebaut,2,0.029
segelen,2,0.029
keilförmig,2,0.029
durchbrach,2,0.029
verfolgend,2,0.029
hafenfestung,2,0.029
glücksfäll,2,0.029
entmutigen,2,0.029
schlappe,2,0.029
waldig,2,0.029
winterlager,2,0.029
aufschlagen,2,0.029
ban,2,0.029
unerschüttert,2,0.029
rückzugslinie,2,0.029
versäumend,2,0.029
aufständisch,2,0.029
zerstoben,2,0.029
überflügeln,2,0.029
vorbeimarschierend,2,0.029
söldnerinfanterie,2,0.029
hauptmas,2,0.029
kriegsgebrauch,2,0.029
empörend,2,0.029
steueren,2,0.029
sorge,2,0.029
eingeschlossen,2,0.029
hermäisch,2,0.029
abgefallen,2,0.029
kreuz,2,0.029
wüten,2,0.029
voraussagen,2,0.029
elefantenmas,2,0.029
dreihunderen,2,0.029
pilot,2,0.029
untiefen,2,0.029
gerad,2,0.029
kriegsflott,2,0.029
stockend,2,0.029
metellus,2,0.029
regelrecht,2,0.029
bewachung,2,0.029
glücken,2,0.029
belagernd,2,0.029
landarmee,2,0.029
wall,2,0.029
ungesund,2,0.029
dezimieren,2,0.029
geduldig,2,0.029
mühselig,2,0.029
verheißen,2,0.029
bemannt,2,0.029
besonnenheit,2,0.029
zurücknehmen,2,0.029
rückgängig,2,0.029
fliehen,2,0.029
viertel,2,0.029
entsetzt,2,0.029
rückkehrten,2,0.029
unvorsichtigkeit,2,0.029
transportflotte,2,0.029
geleiten,2,0.029
zusammenzuhalten,2,0.029
karthalo,2,0.029
ladung,2,0.029
ratlos,2,0.029
ausgesucht,2,0.029
postenkrieg,2,0.029
einbuße,2,0.029
unbezwinglich,2,0.029
silberstück,2,0.029
erforderen,2,0.029
faust,2,0.029
monte,2,0.029
pellegrino,2,0.029
durchstreifen,2,0.029
kaper,2,0.029
fels,2,0.029
dauern,2,0.029
heiligtum,2,0.029
keltischen,2,0.029
raubgesindel,2,0.029
plünderen,2,0.029
verüben,2,0.029
gelandet,2,0.029
streifpartei,2,0.029
zweihundern,2,0.029
darboen,2,0.029
lutatius,2,0.029
überwältigen,2,0.029
lösegeld,2,0.029
unzufrieden,2,0.029
verwarfen,2,0.029
weigerung,2,0.029
fehlerhaft,2,0.029
zugeständnis,2,0.029
kommend,2,0.029
nachzusetzen,2,0.029
beantworten,2,0.029
zahlend,2,0.029
jahreszieler,2,0.029
hingeben,2,0.029
unbesiegt,2,0.029
vierhundert,2,0.029
ununterbrochen,2,0.029
gefunden,2,0.029
vorherrschen,2,0.029
blank,2,0.029
ratversammlung,2,0.029
unabsehbar,2,0.029
landstrich,2,0.029
gebrauchen,2,0.029
zügel,2,0.029
notbehelf,2,0.029
ruderdienst,2,0.029
flottenwesen,2,0.029
ausschlag,2,0.029
streitend,2,0.029
anregen,2,0.029
tüchtiger,2,0.029
bürgersmann,2,0.029
stürme,2,0.029
vereinign,2,0.029
unerschütterlich,2,0.029
sekundär,2,0.029
neeton,2,0.029
leontini,2,0.029
megara,2,0.029
bedauern,2,0.029
vorsicht,2,0.029
meuterer,2,0.029
gebürtig,2,0.029
verziehn,2,0.029
lauffeuer,2,0.029
ausgezeichnet,2,0.029
gehaßt,2,0.029
bereuen,2,0.029
scham,2,0.029
fortging,2,0.029
freigebung,2,0.029
bedrängen,2,0.029
anerbiet,2,0.029
unbefugt,2,0.029
gehörend,2,0.029
allerlei,2,0.029
schamlosigkeit,2,0.029
fortgang,2,0.029
fünfjährig,2,0.029
bürgerkrieg,2,0.029
flehentlich,2,0.029
hetzen,2,0.029
amtsbezirk,2,0.029
amtsgewalt,2,0.029
nebenkonsul,2,0.029
kassenverwaltung,2,0.029
untergeordnen,2,0.029
verschiedenheit,2,0.029
landtag,2,0.029
münzwesen,2,0.029
kurs,2,0.029
behielen,2,0.029
autonomie,2,0.029
provisorisch,2,0.029
unterordnung,2,0.029
übersicht,2,0.029
bindend,2,0.029
eingehend,2,0.029
insulaner,2,0.029
besteuerung,2,0.029
verknüpfen,2,0.029
unsern,2,0.029
verhängnisvoll,2,0.029
milderung,2,0.029
untertänigkeit,2,0.029
zuzugpflichtig,2,0.029
rivale,2,0.029
zwietracht,2,0.029
ermordung,2,0.029
kallinikos,2,0.029
coteriepolitik,2,0.029
ilion,2,0.029
unverschämt,2,0.029
erbfeind,2,0.029
piraterie,2,0.029
beschirmung,2,0.029
durazzo,2,0.029
appollonia,2,0.029
akarnan,2,0.029
unnatürlich,2,0.029
coruncanius,2,0.029
agron,2,0.029
besseres,2,0.029
beizubringen,2,0.029
geheiß,2,0.029
teuta,2,0.029
gemahl,2,0.029
diktiern,2,0.029
dalmatien,2,0.029
parthiner,2,0.029
dalmatinisch,2,0.029
atintan,2,0.029
einliefen,2,0.029
manier,2,0.029
zulassung,2,0.029
isthmisch,2,0.029
protestieren,2,0.029
antigonos,2,0.029
doson,2,0.029
vertragswidrig,2,0.029
sellasia,2,0.029
sechstägig,2,0.029
kuriosität,2,0.029
alpenkette,2,0.029
botmäßig,2,0.029
gallica,2,0.029
bundesstädte,2,0.029
lingon,2,0.029
anar,2,0.029
ausfüllen,2,0.029
gebirge,2,0.029
mailand,2,0.029
alpentäler,2,0.029
zwischenfall,2,0.029
fürchtend,2,0.029
hing,2,0.029
wiederausbruch,2,0.029
ackerverteilung,2,0.029
unvermeidlichkeit,2,0.029
lombardei,2,0.029
concolitanus,2,0.029
aneroestus,2,0.029
reisläufer,2,0.029
vernachlässigung,2,0.029
keltenschwarm,2,0.029
verhängnis,2,0.029
begraben,2,0.029
kriegsmaterial,2,0.029
tuskisch,2,0.029
abends,2,0.029
fiesole,2,0.029
vorpost,2,0.029
nachsetze,2,0.029
ausgeruht,2,0.029
gewaltmarsch,2,0.029
entspann,2,0.029
aufgeopferen,2,0.029
gewahren,2,0.029
taurisker,2,0.029
flankenangriff,2,0.029
flachland,2,0.029
piacenza,2,0.029
törichterweise,2,0.029
feldzeiche,2,0.029
disziplin,2,0.029
taktik,2,0.029
einrückend,2,0.029
poufer,2,0.029
mediolanum,2,0.029
comum,2,0.029
landraub,2,0.029
nationalfeind,2,0.029
cenomanisch,2,0.029
bezweckt,2,0.029
kommunal,2,0.029
spoletium,2,0.029
fanum,2,0.029
tribute,2,0.029
vertilgen,2,0.029
gutfind,2,0.029
erfechen,2,0.029
bevorstehen,2,0.029
gehemmt,2,0.029
stütze,2,0.029
unmenschlich,2,0.029
ersuchen,2,0.029
niederzuwerfen,2,0.029
damoklesschwert,2,0.029
vorrecht,2,0.029
schöpfen,2,0.029
grenzend,2,0.029
unverschämtheit,2,0.029
mißregiment,2,0.029
landesverrat,2,0.029
bestätigungsrecht,2,0.029
getroffen,2,0.029
libyphönikisch,2,0.029
durchführbar,2,0.029
laune,2,0.029
unentschlossenheit,2,0.029
bauend,2,0.029
trotzend,2,0.029
schwören,2,0.029
feldlager,2,0.029
aufstanden,2,0.029
unterfeldherr,2,0.029
mannesalter,2,0.029
scharnhorst,2,0.029
reifen,2,0.029
schutzrecht,2,0.029
sest,2,0.029
eintrugen,2,0.029
zurücklegen,2,0.029
schulen,2,0.029
begeistert,2,0.029
iberer,2,0.029
nachsendung,2,0.029
hauptursache,2,0.029
versicherung,2,0.029
aufklären,2,0.029
aufmerksamkeit,2,0.029
valencia,2,0.029
hindernd,2,0.029
fesseln,2,0.029
feldzugsplan,2,0.029
erklärlich,2,0.029
staatskunst,2,0.029
mithridat,2,0.029
gewachsen,2,0.029
lebensjahr,2,0.029
schlaf,2,0.029
führertalent,2,0.029
kamerad,2,0.029
makel,2,0.029
hassen,2,0.029
verantworten,2,0.029
begabung,2,0.029
tür,2,0.029
losschlagen,2,0.029
friedensbruch,2,0.029
vorstellen,2,0.029
york,2,0.029
unmöglichkeit,2,0.029
hindert,2,0.029
achtmonatlich,2,0.029
ersparen,2,0.029
verteilung,2,0.029
kriegslust,2,0.029
austeilung,2,0.029
versöhnung,2,0.029
rechtfertigung,2,0.029
abschneten,2,0.029
urlaub,2,0.029
westafrika,2,0.029
haltbar,2,0.029
zusammenbrechen,2,0.029
festungsnetz,2,0.029
ring,2,0.029
gespannter,2,0.029
ligurien,2,0.029
zusicherung,2,0.029
zweischneidig,2,0.029
gemeine,2,0.029
darlegen,2,0.029
ansinnen,2,0.029
alpentore,2,0.029
wohlbegründet,2,0.029
katalonien,2,0.029
ebrolinie,2,0.029
verfügbar,2,0.029
obwaltend,2,0.029
zögerung,2,0.029
zeitig,2,0.029
woche,2,0.029
gebirg,2,0.029
aufgeklären,2,0.029
stromabwärts,2,0.029
benachrichtigen,2,0.029
nachen,2,0.029
gefällt,2,0.029
stromaufwärts,2,0.029
wendend,2,0.029
gegenüberliegend,2,0.029
loderen,2,0.029
reiterabteilung,2,0.029
zurückgeblieben,2,0.029
nachholen,2,0.029
hitzig,2,0.029
eiligst,2,0.029
zurückgelassen,2,0.029
drittenmal,2,0.029
zweitens,2,0.029
auseinandergesetzen,2,0.029
umweg,2,0.029
subsistenzmittel,2,0.029
saumtieren,2,0.029
alpenübergang,2,0.029
alpe,2,0.029
genèvre,2,0.029
salasser,2,0.029
ivrea,2,0.029
bergland,2,0.029
alpenwand,2,0.029
tale,2,0.029
grenoble,2,0.029
chambéry,2,0.029
bequemste,2,0.029
zusammentreffen,2,0.029
bestimmend,2,0.029
untern,2,0.029
allobrog,2,0.029
wahrend,2,0.029
vollenden,2,0.029
allobrogisch,2,0.029
ausgebrochen,2,0.029
kleidung,2,0.029
emporsteigen,2,0.029
marschierend,2,0.029
entstehend,2,0.029
überfiel,2,0.029
züchtigen,2,0.029
rasttag,2,0.029
aufhalten,2,0.029
bach,2,0.029
troß,2,0.029
gepäck,2,0.029
aufweg,2,0.029
werdend,2,0.029
gehend,2,0.029
versprengt,2,0.029
erscheinend,2,0.029
absteigend,2,0.029
vorgerückt,2,0.029
ungemach,2,0.029
frischgefallen,2,0.029
lawine,2,0.029
viertägig,2,0.029
vierzehntägig,2,0.029
barbarenland,2,0.029
küstenstraße,2,0.029
meisterhaft,2,0.029
bewundernswert,2,0.029
monteleone,2,0.029
verweilten,2,0.029
befreiten,2,0.029
dämpfen,2,0.029
abfahrt,2,0.029
dezimiert,2,0.029
bedrohung,2,0.029
zurückkommen,2,0.029
tollkühn,2,0.029
zersprengt,2,0.029
siebzehnjährig,2,0.029
illusion,2,0.029
unzeit,2,0.029
abbruch,2,0.029
detachement,2,0.029
ringsum,2,0.029
ausbrechend,2,0.029
magazin,2,0.029
insubrisch,2,0.029
hinderung,2,0.029
poarmee,2,0.029
verwundung,2,0.029
rühmen,2,0.029
frühest,2,0.029
weiche,2,0.029
hieb,2,0.029
ernten,2,0.029
entstanden,2,0.029
überrest,2,0.029
gefangenschaft,2,0.029
gesundheit,2,0.029
vollzählig,2,0.029
übergehend,2,0.029
unregelmäßig,2,0.029
festigkeit,2,0.029
angewandt,2,0.029
lockerung,2,0.029
einsehen,2,0.029
jedesmal,2,0.029
hierüber,2,0.029
murren,2,0.029
gerechtfertigt,2,0.029
fix,2,0.029
behafteen,2,0.029
rings,2,0.029
umher,2,0.029
ausplündern,2,0.029
unbesonnen,2,0.029
vorrückend,2,0.029
centenius,2,0.029
nachrückend,2,0.029
verwunden,2,0.029
reorganisieren,2,0.029
siegesbotschaft,2,0.029
gewärtig,2,0.029
nächst,2,0.029
hochbejahrt,2,0.029
reaktion,2,0.029
vorzurücken,2,0.029
fouragieren,2,0.029
spion,2,0.029
individualität,2,0.029
fehl,2,0.029
rückwärts,2,0.029
traurig,2,0.029
anhöhe,2,0.029
paeligner,2,0.029
erkennend,2,0.029
flach,2,0.029
überfluß,2,0.029
reiterführer,2,0.029
anwesenheit,2,0.029
ungerechtfertigt,2,0.029
fouragierung,2,0.029
bewundernsweren,2,0.029
wankten,2,0.029
bürgerversammlung,2,0.029
palladium,2,0.029
volksbeschluß,2,0.029
schlachtfelde,2,0.029
griff,2,0.029
entrichtung,2,0.029
beschicken,2,0.029
volkspartei,2,0.029
terentius,2,0.029
nehmend,2,0.029
kastell,2,0.029
rücksichte,2,0.029
streitmacht,2,0.029
gasse,2,0.029
gerüstet,2,0.029
vorpostengefecht,2,0.029
begegnend,2,0.029
reiterflügel,2,0.029
stob,2,0.029
ablauf,2,0.029
ebromündung,2,0.029
verteidiger,2,0.029
verlegn,2,0.029
zuwenden,2,0.029
langjährig,2,0.029
gewohnheit,2,0.029
grollend,2,0.029
empfand,2,0.029
rückstand,2,0.029
lichten,2,0.029
erfordernis,2,0.029
salernum,2,0.029
adelspartei,2,0.029
souveränität,2,0.029
ungewohnt,2,0.029
cosa,2,0.029
unerschütteren,2,0.029
genosse,2,0.029
versündigung,2,0.029
pandorabüchse,2,0.029
vergebung,2,0.029
verlängerung,2,0.029
unvernünftig,2,0.029
beschuldigung,2,0.029
köhlerglauben,2,0.029
reinst,2,0.029
beifall,2,0.029
zurückberufen,2,0.029
vorfahr,2,0.029
unvergänglich,2,0.029
armselig,2,0.029
gaffer,2,0.029
freudig,2,0.029
erhoben,2,0.029
getreue,2,0.029
verzweiflung,2,0.029
anstrengen,2,0.029
knabenalter,2,0.029
bewaffnen,2,0.029
ängstlich,2,0.029
erreichbar,2,0.029
süditalien,2,0.029
eitel,2,0.029
gehofft,2,0.029
lucani,2,0.029
sehne,2,0.029
nerv,2,0.029
vertauschung,2,0.029
garganus,2,0.029
entblößt,2,0.029
belehren,2,0.029
haltend,2,0.029
unheilvoll,2,0.029
brennen,2,0.029
waffentat,2,0.029
capenisch,2,0.029
hafenplatz,2,0.029
nuceria,2,0.029
suessula,2,0.029
herummarschierend,2,0.029
blutgericht,2,0.029
verhängen,2,0.029
einbrechen,2,0.029
dach,2,0.029
bewährt,2,0.029
vorjährig,2,0.029
umringen,2,0.029
ausrückten,2,0.029
scharte,2,0.029
auswetzen,2,0.029
erfocht,2,0.029
blenden,2,0.029
abenteuerlich,2,0.029
schach,2,0.029
zuführen,2,0.029
verwischen,2,0.029
wofern,2,0.029
verdrängung,2,0.029
zwischenstation,2,0.029
auffangen,2,0.029
abwehr,2,0.029
begonnen,2,0.029
knabenhaft,2,0.029
hieronymo,2,0.029
zusage,2,0.029
prätendent,2,0.029
erledigt,2,0.029
friedensversuch,2,0.029
maßlos,2,0.029
bestrafung,2,0.029
erweckten,2,0.029
schreiten,2,0.029
verfuhren,2,0.029
verdächtig,2,0.029
wachen,2,0.029
vorstädte,2,0.029
achradina,2,0.029
hauptstraße,2,0.029
landungsversuch,2,0.029
tödlich,2,0.029
entrann,2,0.029
knüpft,2,0.029
löblich,2,0.029
staatsrecht,2,0.029
reiteroffizier,2,0.029
muttines,2,0.029
zwingherrschaft,2,0.029
flamm,2,0.029
glücklichst,2,0.029
unbeträchtlich,2,0.029
öft,2,0.029
raphia,2,0.029
basis,2,0.029
kornschiff,2,0.029
zusammenstehen,2,0.029
agelaos,2,0.029
naupakto,2,0.029
entfachen,2,0.029
umkehrt,2,0.029
verstreichen,2,0.029
ungerechtigkeit,2,0.029
akarnanisch,2,0.029
fahrend,2,0.029
machanida,2,0.029
despotisch,2,0.029
vernichtet,2,0.029
lokris,2,0.029
beklagen,2,0.029
mytilen,2,0.029
ehrlos,2,0.029
empörung,2,0.029
antikyra,2,0.029
dyme,2,0.029
ägina,2,0.029
rücktritt,2,0.029
atintanisch,2,0.029
epeirotisch,2,0.029
erdulden,2,0.029
unwiederbringlich,2,0.029
ebrotal,2,0.029
hervortritt,2,0.029
propagandakrieg,2,0.029
festgegründet,2,0.029
strand,2,0.029
gestern,2,0.029
riegel,2,0.029
landverbindung,2,0.029
wiedergewinnung,2,0.029
gelde,2,0.029
zurückweichend,2,0.029
uticenser,2,0.029
belang,2,0.029
vaterlandsliebe,2,0.029
ticinus,2,0.029
abging,2,0.029
männlich,2,0.029
hervorragend,2,0.029
caesar,2,0.029
vaterlande,2,0.029
heiter,2,0.029
wegzulassen,2,0.029
felsenfest,2,0.029
erniedrigen,2,0.029
mitleidig,2,0.029
redegewandt,2,0.029
silanus,2,0.029
flottenführer,2,0.029
laelius,2,0.029
wohlgefüllt,2,0.029
eröffnung,2,0.029
stürmende,2,0.029
toben,2,0.029
neptun,2,0.029
getreidevorrät,2,0.029
zehntausend,2,0.029
auslas,2,0.029
neptunus,2,0.029
jüngling,2,0.029
bewachen,2,0.029
liebling,2,0.029
bulletin,2,0.029
andalusisch,2,0.029
allergrößt,2,0.029
gleichbedeutend,2,0.029
vorfinden,2,0.029
anheimstellen,2,0.029
unbehindert,2,0.029
besiegt,2,0.029
picenum,2,0.029
gelegt,2,0.029
unteritalisch,2,0.029
bürgergenerale,2,0.029
psychologisch,2,0.029
einschließung,2,0.029
lockeren,2,0.029
capuaner,2,0.029
fluchtversuch,2,0.029
hinrichtung,2,0.029
entwichen,2,0.029
berauben,2,0.029
freigesprochen,2,0.029
unteroffizier,2,0.029
freischar,2,0.029
lucanie,2,0.029
nachlässig,2,0.029
wohlverschanzt,2,0.029
verbunden,2,0.029
verproviantiert,2,0.029
valerisch,2,0.029
gläubige,2,0.029
bang,2,0.029
rathaus,2,0.029
verzweigung,2,0.029
ermitteln,2,0.029
capuanisch,2,0.029
konfiszieren,2,0.029
durchgeführt,2,0.029
anzuzünden,2,0.029
übergetreen,2,0.029
messapisch,2,0.029
crispinus,2,0.029
schwunden,2,0.029
bankkommission,2,0.029
tres,2,0.029
ausgeben,2,0.029
unterschleif,2,0.029
schlimmsten,2,0.029
vermögender,2,0.029
insgesamt,2,0.029
besorglich,2,0.029
hack,2,0.029
medimno,2,0.029
mittelpreis,2,0.029
bedenklicher,2,0.029
denjenig,2,0.029
fregellae,2,0.029
treulich,2,0.029
abscheu,2,0.029
rückschlag,2,0.029
entdecken,2,0.029
werben,2,0.029
preisen,2,0.029
dumpf,2,0.029
hostilius,2,0.029
verabredung,2,0.029
abziehen,2,0.029
verirren,2,0.029
aushalten,2,0.029
vermindern,2,0.029
verkauf,2,0.029
versäumt,2,0.029
veranstaltung,2,0.029
bude,2,0.029
tasche,2,0.029
eleganz,2,0.029
väter,2,0.029
verschuldet,2,0.029
bezeigen,2,0.029
brauch,2,0.029
falls,2,0.029
popularität,2,0.029
kränken,2,0.029
friedensverhandlung,2,0.029
herstellung,2,0.029
augenscheinlich,2,0.029
verschmerzen,2,0.029
anging,2,0.029
berberkönig,2,0.029
cirta,2,0.029
massyler,2,0.029
siga,2,0.029
massäsyler,2,0.029
mächtigere,2,0.029
eigens,2,0.029
sopater,2,0.029
herzlich,2,0.029
bitt,2,0.029
eingeschläfern,2,0.029
angesponnen,2,0.029
aufgewogen,2,0.029
abwesend,2,0.029
kauf,2,0.029
gedränge,2,0.029
zurückweichen,2,0.029
zuvorgekommen,2,0.029
niederstoßen,2,0.029
bestieg,2,0.029
löwe,2,0.029
darbrachen,2,0.029
ehrenschmuck,2,0.029
betrat,2,0.029
verhüten,2,0.029
kassieren,2,0.029
sicca,2,0.029
zusammenkunft,2,0.029
bezwecken,2,0.029
gemetzel,2,0.029
beschuldigen,2,0.029
abberufung,2,0.029
karthagerstadt,2,0.029
riesenplan,2,0.029
fünfhundert,2,0.029
ausgeliefert,2,0.029
verfechten,2,0.029
schelt,2,0.029
glückswechsel,2,0.029
hergaben,2,0.029
leichtfertig,2,0.029
tran,2,0.029
beherrschung,2,0.029
weltmonarchie,2,0.029
begründung,2,0.029
alexandrisch,2,0.029
zeitfrage,2,0.029
hervortret,2,0.029
schwankung,2,0.029
latinisieren,2,0.029
zeitpacht,2,0.029
rheginer,2,0.029
valentia,2,0.029
gemeinland,2,0.029
garten,2,0.029
unterjochung,2,0.029
farblos,2,0.029
zügellos,2,0.029
posse,2,0.029
verkommen,2,0.029
hohn,2,0.029
zertreten,2,0.029
verderbt,2,0.029
bäuerlich,2,0.029
schild,2,0.029
verzeihen,2,0.029
wettkampf,2,0.029
ketten,2,0.029
selbstgefühl,2,0.029
krieger,2,0.029
tagesordnung,2,0.029
palm,2,0.029
erstreckung,2,0.029
placentinisch,2,0.029
sorglos,2,0.029
statius,2,0.029
übertreibung,2,0.029
nachrücken,2,0.029
einkamen,2,0.029
widerrede,2,0.029
einzuverleiben,2,0.029
greise,2,0.029
aemilisch,2,0.029
gauverfassung,2,0.029
chaussierung,2,0.029
aurelisch,2,0.029
ligurischen,2,0.029
verschlagen,2,0.029
vergaln,2,0.029
friedensvertrag,2,0.029
ungeschmälern,2,0.029
garantieren,2,0.029
streitigkeit,2,0.029
schiedsrichter,2,0.029
schiedsgericht,2,0.029
zuweilen,2,0.029
beauftragter,2,0.029
unermüdlich,2,0.029
beharrlichkeit,2,0.029
fügsamkeit,2,0.029
vorauszusehend,2,0.029
erhebung,2,0.029
kriminaluntersuchung,2,0.029
unterschlagen,2,0.029
einführung,2,0.029
oligarch,2,0.029
eingeständnis,2,0.029
beargwohnen,2,0.029
plagen,2,0.029
kommunalfreiheit,2,0.029
tributpflichtigkeit,2,0.029
überzeugung,2,0.029
sitzung,2,0.029
mißhandlung,2,0.029
erwuchs,2,0.029
unvordenklich,2,0.029
maur,2,0.029
durchbohrt,2,0.029
greisenalter,2,0.029
verkörpert,2,0.029
residenz,2,0.029
unterdrückt,2,0.029
nivellierend,2,0.029
bereitwillig,2,0.029
weitverbreitet,2,0.029
mannigfach,2,0.029
turdetaner,2,0.029
lied,2,0.029
mitbrachen,2,0.029
aufschrift,2,0.029
prägung,2,0.029
gesittung,2,0.029
vertrugen,2,0.029
