lemma,count,per_1000
centum,2,0.06
schattenhaft,2,0.06
mythologie,2,0.06
saramâ,2,0.06
zusammentreiben,2,0.06
tote,2,0.06
unverstanden,2,0.06
nachklang,2,0.06
überflüssig,2,0.06
ausgangspunkt,2,0.06
graecoitaliker,2,0.06
rechtfertigen,2,0.06
streitwagen,2,0.06
schmuck,2,0.06
wohlbekannt,2,0.06
gemeinschaftlichkeit,2,0.06
aro,2,0.06
ligo,2,0.06
hortus,2,0.06
zusammentreffen,2,0.06
denkmälern,2,0.06
sichel,2,0.06
schneiden,2,0.06
austreten,2,0.06
mola,2,0.06
brot,2,0.06
teig,2,0.06
weinbau,2,0.06
οἰνωτρία,2,0.06
gemeinsamkeit,2,0.06
sonderung,2,0.06
wohlerworben,2,0.06
mannigfaltigkeit,2,0.06
größtenteils,2,0.06
ungetrennt,2,0.06
vorgeschritten,2,0.06
sachlich,2,0.06
privatleben,2,0.06
hirte,2,0.06
idealisieren,2,0.06
stammsag,2,0.06
sinnig,2,0.06
volksnam,2,0.06
opsci,2,0.06
ursprungssage,2,0.06
flächenmaße,2,0.06
vorsus,2,0.06
prinzip,2,0.06
τέμενος,2,0.06
herakleot,2,0.06
ausbildung,2,0.06
quadratisch,2,0.06
atrium,2,0.06
hausaltar,2,0.06
ehebett,2,0.06
kreter,2,0.06
tabula,2,0.06
tendere,2,0.06
kleidung,2,0.06
provinz,2,0.06
fußen,2,0.06
überwucheren,2,0.06
einzelne,2,0.06
süß,2,0.06
partikularismus,2,0.06
leugnen,2,0.06
entfesselen,2,0.06
herrlichkeit,2,0.06
herrscher,2,0.06
nützlich,2,0.06
keusch,2,0.06
verpönt,2,0.06
vorbereiten,2,0.06
schleier,2,0.06
ahnung,2,0.06
leser,2,0.06
fundament,2,0.06
ehrbar,2,0.06
gebieten,2,0.06
persönlichkeit,2,0.06
korporativ,2,0.06
fertig,2,0.06
deutlichkeit,2,0.06
adjektivisch,2,0.06
gelehrte,2,0.06
individualnam,2,0.06
rechtsbildung,2,0.06
kriegsrecht,2,0.06
buße,2,0.06
poena,2,0.06
rückgabe,2,0.06
gemeindeordnung,2,0.06
naturanschauung,2,0.06
zusammengehalten,2,0.06
wolke,2,0.06
geschickt,2,0.06
donner,2,0.06
religiosität,2,0.06
verhüllen,2,0.06
nachbild,2,0.06
genius,2,0.06
terminus,2,0.06
landmann,2,0.06
brache,2,0.06
furchen,2,0.06
einfahren,2,0.06
beschreiben,2,0.06
körperlich,2,0.06
sagenschatz,2,0.06
allegorie,2,0.06
mythos,2,0.06
geläufigen,2,0.06
gegenwärtig,2,0.06
ungesehen,2,0.06
sterbliche,2,0.06
geschaffen,2,0.06
triumpus,2,0.06
jugendbildung,2,0.06
gepflegt,2,0.06
mut,2,0.06
hingebung,2,0.06
einseitig,2,0.06
realität,2,0.06
olympisch,2,0.06
gehorch,2,0.06
mocht,2,0.06
verkümmern,2,0.06
kulturvölker,2,0.06
botmäßigkeit,2,0.06
räumlich,2,0.06
zusammenfällt,2,0.06
mesopotami,2,0.06
kaspisch,2,0.06
phase,2,0.06
entlang,2,0.06
rauher,2,0.06
anging,2,0.06
nola,2,0.06
neustadt,2,0.06
volturnus,2,0.06
arbeiter,2,0.06
innehaten,2,0.06
beizählen,2,0.06
hellenisierung,2,0.06
geschichtschreiber,2,0.06
italia,2,0.06
thukydid,2,0.06
handelsverbindung,2,0.06
gegenwehr,2,0.06
tätig,2,0.06
einwohner,2,0.06
urältest,2,0.06
großartigst,2,0.06
schieben,2,0.06
aequer,2,0.06
hauptstock,2,0.06
herniker,2,0.06
vorgebirg,2,0.06
tiberis,2,0.06
soracte,2,0.06
circeisch,2,0.06
krater,2,0.06
landfriede,2,0.06
tibergrenze,2,0.06
folgenreich,2,0.06
sumpfig,2,0.06
kanton,2,0.06
erdspalt,2,0.06
wechselnd,2,0.06
herbeigeführen,2,0.06
mangelnd,2,0.06
gefäll,2,0.06
jahrtausend,2,0.06
bearbeitung,2,0.06
metapont,2,0.06
befremdlich,2,0.06
nahrung,2,0.06
lodernd,2,0.06
hack,2,0.06
rückschluß,2,0.06
claudisch,2,0.06
hinzugefügt,2,0.06
fabii,2,0.06
all,2,0.06
übergesiedeln,2,0.06
zusammensiedel,2,0.06
geschlechtshaus,2,0.06
geschlechtsdörfer,2,0.06
integrierend,2,0.06
rechtshilfe,2,0.06
verpflichtet,2,0.06
zusammensiedlung,2,0.06
versammlungsstätte,2,0.06
bergspitz,2,0.06
ἄκρα,2,0.06
urbs,2,0.06
vorstädtisch,2,0.06
ummauert,2,0.06
steinern,2,0.06
rätsel,2,0.06
gaue,2,0.06
oberhalb,2,0.06
palazzuola,2,0.06
bauwerk,2,0.06
dastehen,2,0.06
sechstausend,2,0.06
sabinergebirge,2,0.06
tibur,2,0.06
hervorgingen,2,0.06
nomentum,2,0.06
lavinium,2,0.06
summe,2,0.06
festgesetzt,2,0.06
mutmaßung,2,0.06
quell,2,0.06
ehegemeinschaft,2,0.06
erzielen,2,0.06
anordnen,2,0.06
abwehrend,2,0.06
bundesfeldherr,2,0.06
heeresfolge,2,0.06
zugestehen,2,0.06
vorrecht,2,0.06
ehrenvorstandschaft,2,0.06
latinischen,2,0.06
mannigfach,2,0.06
zusammengehörigkeit,2,0.06
hegen,2,0.06
kantonal,2,0.06
volksgeschichte,2,0.06
anheben,2,0.06
namensform,2,0.06
ramnes,2,0.06
sprachperiode,2,0.06
lautverschiebung,2,0.06
drittel,2,0.06
rate,2,0.06
teilbar,2,0.06
ackerbrüder,2,0.06
heillosest,2,0.06
komponierend,2,0.06
wüst,2,0.06
pelasgisch,2,0.06
einstimmig,2,0.06
titisch,2,0.06
brüderschaft,2,0.06
bewahrt,2,0.06
claudier,2,0.06
mischvölker,2,0.06
fortgepflanzt,2,0.06
nächstverwandt,2,0.06
späß,2,0.06
einfalt,2,0.06
erwägung,2,0.06
erwarten,2,0.06
camen,2,0.06
versumpfen,2,0.06
unfruchtbar,2,0.06
fleck,2,0.06
naturgemäß,2,0.06
not,2,0.06
märche,2,0.06
nähe,2,0.06
gaugrenze,2,0.06
stadtgebiet,2,0.06
milienstein,2,0.06
landeinwärts,2,0.06
besitzung,2,0.06
pagi,2,0.06
ancus,2,0.06
befestigen,2,0.06
hafenstadt,2,0.06
besseres,2,0.06
romilier,2,0.06
bürgerkolonie,2,0.06
handelsstraße,2,0.06
strande,2,0.06
entrepôt,2,0.06
nachbarschaft,2,0.06
seeräuber,2,0.06
strategisch,2,0.06
historisiert,2,0.06
tiberbrück,2,0.06
feilbieten,2,0.06
genial,2,0.06
anschlagen,2,0.06
eigentümliche,2,0.06
zurückgeführt,2,0.06
handelsstellung,2,0.06
emporium,2,0.06
merkantil,2,0.06
jahrhunderte,2,0.06
quadrata,2,0.06
lieb,2,0.06
scholle,2,0.06
versammelten,2,0.06
curia,2,0.06
lokalisieren,2,0.06
schleudern,2,0.06
verlegen,2,0.06
vorstädte,2,0.06
anlehnen,2,0.06
cermalus,2,0.06
kaiserlich,2,0.06
pietro,2,0.06
vincoli,2,0.06
angelegt,2,0.06
stadteinteilung,2,0.06
konstantin,2,0.06
nachherig,2,0.06
pferdehaupt,2,0.06
hälft,2,0.06
rangen,2,0.06
hießen,2,0.06
pons,2,0.06
zusammenzufügen,2,0.06
jederzeit,2,0.06
abbrechen,2,0.06
märchen,2,0.06
paar,2,0.06
argeerkapell,2,0.06
eingeschlossen,2,0.06
vetus,2,0.06
treue,2,0.06
wölfe,2,0.06
luperci,2,0.06
quinctisch,2,0.06
anzeichen,2,0.06
viminalisch,2,0.06
collis,2,0.06
haftend,2,0.06
nachbarstadt,2,0.06
bergrömer,2,0.06
kurienherde,2,0.06
lokalität,2,0.06
ackersmann,2,0.06
darboen,2,0.06
großstadt,2,0.06
hof,2,0.06
hauswesen,2,0.06
confarreatio,2,0.06
zukommend,2,0.06
übel,2,0.06
familienglieder,2,0.06
hausuntertänig,2,0.06
befreit,2,0.06
beaufsichtigung,2,0.06
mägde,2,0.06
frevel,2,0.06
vernachlässigen,2,0.06
aussetzung,2,0.06
untersagung,2,0.06
mißgeburt,2,0.06
ahndung,2,0.06
seinig,2,0.06
zucht,2,0.06
richterlich,2,0.06
strafen,2,0.06
untertänig,2,0.06
haushaltung,2,0.06
fremder,2,0.06
verheiratet,2,0.06
durchsetzen,2,0.06
seinigen,2,0.06
minderung,2,0.06
eintretend,2,0.06
annäherung,2,0.06
vorübergehend,2,0.06
geübt,2,0.06
descendent,2,0.06
ansicht,2,0.06
schwester,2,0.06
mannesstamm,2,0.06
urheber,2,0.06
nachweis,2,0.06
dartun,2,0.06
quintus,2,0.06
lebend,2,0.06
hervorgegangen,2,0.06
hörige,2,0.06
schutzherrn,2,0.06
schenken,2,0.06
unfreiheit,2,0.06
patricius,2,0.06
freilasser,2,0.06
rechtsnachfolger,2,0.06
schutzherr,2,0.06
adel,2,0.06
rühmen,2,0.06
leiter,2,0.06
königsamt,2,0.06
befriedigen,2,0.06
auspicia,2,0.06
publica,2,0.06
rut,2,0.06
verseh,2,0.06
kriegsdienst,2,0.06
privat,2,0.06
kriminell,2,0.06
zusprechen,2,0.06
verkauf,2,0.06
mächtige,2,0.06
machthaber,2,0.06
erleichtern,2,0.06
aufspürung,2,0.06
stadtvogt,2,0.06
praefectus,2,0.06
königliche,2,0.06
militer,2,0.06
celeres,2,0.06
beendigen,2,0.06
patr,2,0.06
träger,2,0.06
einsetzen,2,0.06
repräsentieren,2,0.06
tracht,2,0.06
elfenbeinstab,2,0.06
irren,2,0.06
zauber,2,0.06
edel,2,0.06
regent,2,0.06
gekommenen,2,0.06
krieger,2,0.06
mitstreiter,2,0.06
anteil,2,0.06
beute,2,0.06
schmälern,2,0.06
übermäßig,2,0.06
machtfüll,2,0.06
zustimmung,2,0.06
zuvor,2,0.06
souveränität,2,0.06
fußheer,2,0.06
kombiniert,2,0.06
fußsoldat,2,0.06
normalzahl,2,0.06
zusammengeschmolzen,2,0.06
verändern,2,0.06
fußgänger,2,0.06
curio,2,0.06
ausgehoben,2,0.06
kuri,2,0.06
abstimmung,2,0.06
gegenüberstand,2,0.06
ehrenbürgerrecht,2,0.06
vermitteln,2,0.06
nominell,2,0.06
bürgergemeind,2,0.06
ferngehalten,2,0.06
lucerern,2,0.06
vorangingen,2,0.06
gleichstellung,2,0.06
eintrag,2,0.06
bürgerreiterei,2,0.06
angesehen,2,0.06
umwurf,2,0.06
weiß,2,0.06
heerdienst,2,0.06
hundertschaft,2,0.06
militum,2,0.06
gemeindeaufgebot,2,0.06
leichtbewaffnete,2,0.06
übernahme,2,0.06
direkt,2,0.06
besteuerung,2,0.06
gemeindelast,2,0.06
abgemessen,2,0.06
sacramentum,2,0.06
gemeindebürger,2,0.06
abgeben,2,0.06
hierzu,2,0.06
gezwungen,2,0.06
privatvermög,2,0.06
königsgeschlecht,2,0.06
anrede,2,0.06
quirites,2,0.06
zusammentreten,2,0.06
zweimal,2,0.06
gemeindeversammlung,2,0.06
begründung,2,0.06
nichtsdestoweniger,2,0.06
trägerin,2,0.06
äußern,2,0.06
versammelt,2,0.06
huldigung,2,0.06
folgerichtig,2,0.06
staatsgewalt,2,0.06
änderung,2,0.06
mündlich,2,0.06
konstitutiv,2,0.06
weggeben,2,0.06
versammeln,2,0.06
ordnend,2,0.06
begnadigen,2,0.06
betretung,2,0.06
gnadenweg,2,0.06
freigeben,2,0.06
provokation,2,0.06
bürgerversammlung,2,0.06
rechtskreis,2,0.06
senatus,2,0.06
geschlechtsverfassung,2,0.06
hausväter,2,0.06
patriarch,2,0.06
monarchisch,2,0.06
vorgänger,2,0.06
erbschaft,2,0.06
insgesamt,2,0.06
staatsrat,2,0.06
einholen,2,0.06
geschlechtshäupter,2,0.06
feste,2,0.06
feststehend,2,0.06
lebenslänglich,2,0.06
revision,2,0.06
hiervon,2,0.06
grundanschauung,2,0.06
ablauf,2,0.06
zwischenkönig,2,0.06
zustehend,2,0.06
bürgschaft,2,0.06
verfassungsänderung,2,0.06
veto,2,0.06
konstitutionell,2,0.06
kassieren,2,0.06
beantragen,2,0.06
gebilligt,2,0.06
bevormundung,2,0.06
bringend,2,0.06
verschaffen,2,0.06
widerspruch,2,0.06
befürchten,2,0.06
vernehmen,2,0.06
kompetenz,2,0.06
machtfülle,2,0.06
unscheinbar,2,0.06
belieben,2,0.06
ungefragen,2,0.06
unterlassen,2,0.06
geltung,2,0.06
mund,2,0.06
bestellt,2,0.06
verwalten,2,0.06
reservatrecht,2,0.06
verfügen,2,0.06
zusammenfiel,2,0.06
merkwürdigst,2,0.06
zuruf,2,0.06
äußerung,2,0.06
prägung,2,0.06
autorität,2,0.06
römertum,2,0.06
inkorporation,2,0.06
aufhebung,2,0.06
fetiale,2,0.06
priesterkollegie,2,0.06
hügelstadt,2,0.06
neubürger,2,0.06
aufzufassen,2,0.06
reiterführer,2,0.06
einberufen,2,0.06
verdoppelung,2,0.06
dreihundert,2,0.06
hinzutretend,2,0.06
verdoppelt,2,0.06
mittelstufe,2,0.06
quantitativ,2,0.06
schutzleut,2,0.06
bürgerhäuser,2,0.06
hinblick,2,0.06
hörig,2,0.06
überwindung,2,0.06
siegend,2,0.06
stillschweigend,2,0.06
verzicht,2,0.06
gastrecht,2,0.06
vermögensrechtlich,2,0.06
ansprechen,2,0.06
häuslichkeit,2,0.06
handelsstadt,2,0.06
gewährleisten,2,0.06
einschluß,2,0.06
erwerbung,2,0.06
unverhältnismäßig,2,0.06
verbleiben,2,0.06
nachkommenschaft,2,0.06
bezahlen,2,0.06
verleihung,2,0.06
austritt,2,0.06
konfarreation,2,0.06
wachse,2,0.06
gunst,2,0.06
abhängigkeit,2,0.06
rechtsschutz,2,0.06
folgeweisen,2,0.06
hervorheben,2,0.06
verfassungsreform,2,0.06
heranziehung,2,0.06
wehrpflicht,2,0.06
hauskinder,2,0.06
heranziehen,2,0.06
kriegstüchtig,2,0.06
eingeteilen,2,0.06
classis,2,0.06
achtel,2,0.06
bauernstelle,2,0.06
knapp,2,0.06
feldzug,2,0.06
heimkehr,2,0.06
zugänglich,2,0.06
unmündig,2,0.06
waise,2,0.06
nichtansässig,2,0.06
verzeichnis,2,0.06
einstellen,2,0.06
behuf,2,0.06
aushebung,2,0.06
esquilinisch,2,0.06
achtzehnt,2,0.06
infanterie,2,0.06
gereiht,2,0.06
gerüstet,2,0.06
wozu,2,0.06
velit,2,0.06
hoplit,2,0.06
verderblich,2,0.06
normalbestand,2,0.06
beigegeben,2,0.06
gesetzt,2,0.06
heeresordnung,2,0.06
verzeichnen,2,0.06
sechzig,2,0.06
verkehrt,2,0.06
ausgeben,2,0.06
unvermeidlich,2,0.06
einwilligung,2,0.06
entbehrend,2,0.06
flächenraum,2,0.06
ansetzen,2,0.06
weide,2,0.06
fabelhaft,2,0.06
wahrhaft,2,0.06
dreifach,2,0.06
modifiziert,2,0.06
tapfer,2,0.06
leidenschaftlich,2,0.06
fehde,2,0.06
collatia,2,0.06
retten,2,0.06
gleichgewicht,2,0.06
gabinisch,2,0.06
gewand,2,0.06
gleichbedeutend,2,0.06
sagenhaft,2,0.06
rivale,2,0.06
mutterstadt,2,0.06
erschufen,2,0.06
angesiedelt,2,0.06
waffengewalt,2,0.06
stärkerer,2,0.06
besiegter,2,0.06
städtegründung,2,0.06
wochenmarkt,2,0.06
ansiedeln,2,0.06
vorzuschieben,2,0.06
beschenken,2,0.06
iulier,2,0.06
bovillae,2,0.06
glücklich,2,0.06
heben,2,0.06
rechtsnachfolgerin,2,0.06
einheitsstaat,2,0.06
gegenüberstehen,2,0.06
untereinander,2,0.06
hilfe,2,0.06
geschäftsverkehr,2,0.06
klagbarkeit,2,0.06
verlöbnis,2,0.06
bestreben,2,0.06
verlust,2,0.06
bundesgebiet,2,0.06
aufgenommen,2,0.06
eidgenössisch,2,0.06
versichern,2,0.06
kaiser,2,0.06
gewählt,2,0.06
abhalten,2,0.06
errichtung,2,0.06
opfern,2,0.06
bundesvertrag,2,0.06
beendigung,2,0.06
besessen,2,0.06
staatenbund,2,0.06
unangefochten,2,0.06
entfernter,2,0.06
südgrenze,2,0.06
autonom,2,0.06
zuviel,2,0.06
umwandlung,2,0.06
gemeindewesen,2,0.06
horizont,2,0.06
nacheinander,2,0.06
füllen,2,0.06
beherrschung,2,0.06
neuerdings,2,0.06
behauen,2,0.06
tuffblöck,2,0.06
ewigkeit,2,0.06
peperinblöcke,2,0.06
befestigt,2,0.06
bedeckt,2,0.06
kastell,2,0.06
umschlossen,2,0.06
abgewonnen,2,0.06
anstaunen,2,0.06
burgmauer,2,0.06
rathaus,2,0.06
kammer,2,0.06
geeinigt,2,0.06
rindermarkt,2,0.06
weithin,2,0.06
geheiß,2,0.06
siegen,2,0.06
marcius,2,0.06
zusammenstellen,2,0.06
südwärt,2,0.06
ilva,2,0.06
südetrurien,2,0.06
viterbo,2,0.06
sabinerland,2,0.06
striche,2,0.06
zäh,2,0.06
verwünscht,2,0.06
beschränkend,2,0.06
unterwarf,2,0.06
möchten,2,0.06
specht,2,0.06
wolf,2,0.06
berührend,2,0.06
abgeschlossenheit,2,0.06
beinahe,2,0.06
wiese,2,0.06
isolierung,2,0.06
samnium,2,0.06
landraub,2,0.06
unglück,2,0.06
tyrann,2,0.06
aristodemos,2,0.06
bildwerk,2,0.06
figur,2,0.06
dick,2,0.06
dokument,2,0.06
abwerfen,2,0.06
konsonantisch,2,0.06
weich,2,0.06
tarchna,2,0.06
pultuke,2,0.06
polydeukes,2,0.06
aussprache,2,0.06
zusammenfielen,2,0.06
utuze,2,0.06
uthuze,2,0.06
zahlwörter,2,0.06
zwiesprachig,2,0.06
übersetzen,2,0.06
etruskischen,2,0.06
spurinna,2,0.06
sol,2,0.06
menervar,2,0.06
lascivus,2,0.06
voltumna,2,0.06
herrühren,2,0.06
klingen,2,0.06
vergeblich,2,0.06
herausstellen,2,0.06
füglich,2,0.06
hiermit,2,0.06
eifrig,2,0.06
nied,2,0.06
rätisch,2,0.06
tirol,2,0.06
lyder,2,0.06
minde,2,0.06
thukydide,2,0.06
hausend,2,0.06
torrheber,2,0.06
nachhaltig,2,0.06
invasion,2,0.06
tiberstrom,2,0.06
mezentius,2,0.06
weinzins,2,0.06
auferlegen,2,0.06
teilnehmen,2,0.06
wahrnehmen,2,0.06
vivenna,2,0.06
mastarna,2,0.06
herleitung,2,0.06
namen,2,0.06
zusatz,2,0.06
verflochten,2,0.06
metöke,2,0.06
gleichgültig,2,0.06
nachbarland,2,0.06
vertreibung,2,0.06
entwickelnd,2,0.06
hell,2,0.06
stadie,2,0.06
bernsteinstraße,2,0.06
pisa,2,0.06
libyen,2,0.06
spanien,2,0.06
landspitz,2,0.06
eingeboren,2,0.06
punicum,2,0.06
station,2,0.06
bestand,2,0.06
wohlbekannten,2,0.06
vollständigkeit,2,0.06
entfalten,2,0.06
entdeckung,2,0.06
anatolisch,2,0.06
euböa,2,0.06
inmitten,2,0.06
englisch,2,0.06
französisch,2,0.06
ununterscheidbar,2,0.06
rhegion,2,0.06
katane,2,0.06
großgriechisch,2,0.06
herakleia,2,0.06
binnenländisch,2,0.06
währung,2,0.06
seinerzeit,2,0.06
umrisse,2,0.06
inselgruppe,2,0.06
ischia,2,0.06
rücksichte,2,0.06
lebendigkeit,2,0.06
unterwelt,2,0.06
sizilium,2,0.06
zwischenraum,2,0.06
datum,2,0.06
ausführung,2,0.06
ungewiß,2,0.06
ansetzung,2,0.06
aufgekommen,2,0.06
altnational,2,0.06
schreibweise,2,0.06
bewahrten,2,0.06
rhede,2,0.06
eigenhandel,2,0.06
küstensaum,2,0.06
fünfundzwanzig,2,0.06
kunstwerk,2,0.06
mutterland,2,0.06
technik,2,0.06
silberstück,2,0.06
verraten,2,0.06
frucht,2,0.06
gedieh,2,0.06
drohen,2,0.06
verwandlung,2,0.06
verbündeter,2,0.06
tendenz,2,0.06
pythagora,2,0.06
praxis,2,0.06
furchtbar,2,0.06
mißgeschick,2,0.06
färbung,2,0.06
fügen,2,0.06
geschlagen,2,0.06
aenaria,2,0.06
hafenplatz,2,0.06
neapoli,2,0.06
gegenüberliegend,2,0.06
apollonia,2,0.06
wohin,2,0.06
handelszug,2,0.06
kommend,2,0.06
emporkommen,2,0.06
befahren,2,0.06
odysseussage,2,0.06
vorgebirge,2,0.06
kalypso,2,0.06
hausen,2,0.06
kirke,2,0.06
alsion,2,0.06
gegenden,2,0.06
erwehren,2,0.06
erdrücken,2,0.06
denationalisieren,2,0.06
mittelitalien,2,0.06
ariminum,2,0.06
entgegen,2,0.06
unwirtlich,2,0.06
gerechtigkeit,2,0.06
freihafen,2,0.06
genannt,2,0.06
unterer,2,0.06
gewalttat,2,0.06
plünderung,2,0.06
seemacht,2,0.06
festsetzung,2,0.06
landstraße,2,0.06
zugeführt,2,0.06
konkurrieren,2,0.06
großhandel,2,0.06
verzehren,2,0.06
mittelländisch,2,0.06
afrikanisch,2,0.06
begabung,2,0.06
entledigen,2,0.06
stocken,2,0.06
besitze,2,0.06
knidier,2,0.06
lilybäon,2,0.06
flotte,2,0.06
segel,2,0.06
ausgesetzt,2,0.06
gefangener,2,0.06
sühnen,2,0.06
zakynthier,2,0.06
saguntum,2,0.06
sarranisch,2,0.06
wesentliche,2,0.06
nordwestlich,2,0.06
auswandernd,2,0.06
lipara,2,0.06
pyrenäen,2,0.06
unendlich,2,0.06
anschaulich,2,0.06
mühsam,2,0.06
real,2,0.06
insbesondere,2,0.06
natursymbolismus,2,0.06
vorhandensein,2,0.06
rechtssatzung,2,0.06
wagenstuhl,2,0.06
angeklagter,2,0.06
unterdrücken,2,0.06
urteilsfällung,2,0.06
römischen,2,0.06
friede,2,0.06
gewaltsam,2,0.06
verletzer,2,0.06
brandstifter,2,0.06
besprechen,2,0.06
einleiten,2,0.06
duoviri,2,0.06
ständig,2,0.06
überweisen,2,0.06
stürzen,2,0.06
kläger,2,0.06
vortragen,2,0.06
schädiger,2,0.06
schätzung,2,0.06
zahn,2,0.06
rechtsgrund,2,0.06
nutzen,2,0.06
zuteilen,2,0.06
verfügungsrecht,2,0.06
dinglich,2,0.06
private,2,0.06
hochgehalten,2,0.06
scheu,2,0.06
braut,2,0.06
mancipatio,2,0.06
entrichten,2,0.06
quantität,2,0.06
voraussetzung,2,0.06
bewirken,2,0.06
betragen,2,0.06
mittelst,2,0.06
einsatz,2,0.06
wetten,2,0.06
zufallen,2,0.06
verstreichen,2,0.06
töten,2,0.06
wehrhaft,2,0.06
freund,2,0.06
freisprechen,2,0.06
schutzverwandter,2,0.06
abnehmen,2,0.06
urteilen,2,0.06
formalakt,2,0.06
prägnant,2,0.06
befreundet,2,0.06
aufzeigen,2,0.06
verwerfen,2,0.06
übergabe,2,0.06
personifikation,2,0.06
germanisch,2,0.06
ergänzung,2,0.06
längst,2,0.06
standpunkt,2,0.06
allmacht,2,0.06
gestattung,2,0.06
jude,2,0.06
fände,2,0.06
freude,2,0.06
verstande,2,0.06
gemütlich,2,0.06
schrecklich,2,0.06
mildern,2,0.06
widerspiegelung,2,0.06
stadtgötter,2,0.06
einladen,2,0.06
vorrang,2,0.06
doppelgänger,2,0.06
weinfest,2,0.06
erwähnend,2,0.06
equirria,2,0.06
drommetenweihe,2,0.06
tubilustrium,2,0.06
herbst,2,0.06
vinalia,2,0.06
ops,2,0.06
vollbracht,2,0.06
consualia,2,0.06
feiertag,2,0.06
saturnus,2,0.06
jahresschluß,2,0.06
lupercalia,2,0.06
hainfest,2,0.06
juni,2,0.06
gespensterfeier,2,0.06
agonia,2,0.06
janus,2,0.06
maurs,2,0.06
mamurius,2,0.06
aufbringen,2,0.06
todesgott,2,0.06
eingeführt,2,0.06
anrufung,2,0.06
göttergestalt,2,0.06
dionysisch,2,0.06
krankheit,2,0.06
bösartig,2,0.06
theologie,2,0.06
eigenschaft,2,0.06
saeturnus,2,0.06
feldarbeit,2,0.06
doppelköpfig,2,0.06
götterbegriff,2,0.06
hausgötter,2,0.06
lase,2,0.06
verrichten,2,0.06
vermögensmehrung,2,0.06
worthalten,2,0.06
handelsgott,2,0.06
sterblich,2,0.06
quirinali,2,0.06
hinaufreichend,2,0.06
einzelpriester,2,0.06
volcanus,2,0.06
genoß,2,0.06
sonderkult,2,0.06
faunus,2,0.06
iovis,2,0.06
zünder,2,0.06
flamen,2,0.06
kultus,2,0.06
heilsam,2,0.06
flora,2,0.06
unbeträchtlich,2,0.06
diener,2,0.06
anliegen,2,0.06
priesterlich,2,0.06
verdunkeln,2,0.06
kunstfertigkeit,2,0.06
vogel,2,0.06
geistlich,2,0.06
rechtswissenschaft,2,0.06
schoß,2,0.06
beobachten,2,0.06
behag,2,0.06
schwein,2,0.06
verschwendung,2,0.06
zuwider,2,0.06
eisern,2,0.06
sühnopfer,2,0.06
nächtlich,2,0.06
stellvertretung,2,0.06
hinzufügen,2,0.06
opferung,2,0.06
grundgedanken,2,0.06
bedenklich,2,0.06
kontrakt,2,0.06
gegenleistung,2,0.06
dar,2,0.06
puppe,2,0.06
weite,2,0.06
gottheitsbegriff,2,0.06
künstler,2,0.06
idol,2,0.06
menschenhand,2,0.06
befangen,2,0.06
numas,2,0.06
fremdländisch,2,0.06
zeugend,2,0.06
schnur,2,0.06
fluch,2,0.06
hader,2,0.06
gebannt,2,0.06
strafgericht,2,0.06
leichtsinnig,2,0.06
bannung,2,0.06
schlachten,2,0.06
olympia,2,0.06
farbe,2,0.06
hellenische,2,0.06
herübergenommen,2,0.06
weissagend,2,0.06
lesung,2,0.06
nachstehend,2,0.06
sacris,2,0.06
faciundis,2,0.06
thesaurus,2,0.06
apellon,2,0.06
barbarei,2,0.06
hercoles,2,0.06
pollux,2,0.06
aesculapius,2,0.06
überging,2,0.06
aventinisch,2,0.06
schnitzbild,2,0.06
abwich,2,0.06
gewichtig,2,0.06
schlange,2,0.06
versetzen,2,0.06
bevölkern,2,0.06
lehre,2,0.06
auseinandergehen,2,0.06
verkünden,2,0.06
haruspicin,2,0.06
schüler,2,0.06
eingeschlagen,2,0.06
gehalt,2,0.06
reformiert,2,0.06
pflüger,2,0.06
zusammenwohnen,2,0.06
rechtsüberlieferung,2,0.06
sondereigentum,2,0.06
pecunia,2,0.06
aufteilung,2,0.06
bauerstelle,2,0.06
gemüse,2,0.06
fleißig,2,0.06
pflege,2,0.06
frücht,2,0.06
abgerufen,2,0.06
olive,2,0.06
mitten,2,0.06
landwirtschaftlich,2,0.06
kleinvieh,2,0.06
rast,2,0.06
arbeitsruhe,2,0.06
geschlechtern,2,0.06
verleiher,2,0.06
abgabe,2,0.06
hinzutreten,2,0.06
gutsherr,2,0.06
landwirt,2,0.06
bittpächter,2,0.06
verhieln,2,0.06
erwuchsen,2,0.06
flötenbläser,2,0.06
walker,2,0.06
färber,2,0.06
einfuhr,2,0.06
schmieden,2,0.06
hoffärtig,2,0.06
zünft,2,0.06
bundestempel,2,0.06
warentausch,2,0.06
helfen,2,0.06
mißernte,2,0.06
tauschmittel,2,0.06
äquivalent,2,0.06
dahinstellen,2,0.06
inwieweit,2,0.06
goldschmuck,2,0.06
fundstück,2,0.06
nachahmung,2,0.06
plastik,2,0.06
eingelegt,2,0.06
stil,2,0.06
purpur,2,0.06
weihrauch,2,0.06
ἐλέφας,2,0.06
eburn,2,0.06
bezüglich,2,0.06
placenta,2,0.06
schüssel,2,0.06
vertrieb,2,0.06
leder,2,0.06
statera,2,0.06
arrabo,2,0.06
arra,2,0.06
austausch,2,0.06
jahrfest,2,0.06
fabrizieren,2,0.06
passivhandel,2,0.06
gebaut,2,0.06
aufweisen,2,0.06
gesteigert,2,0.06
ausführen,2,0.06
gräber,2,0.06
übersehen,2,0.06
befruchtung,2,0.06
geteilt,2,0.06
korruption,2,0.06
sikelisch,2,0.06
