band,left,unnamed:2,unnamed:3,unnamed:4,unnamed:5,unnamed:6,unnamed:7,unnamed:8,unnamed:9,unnamed:10,keyword,right,unnamed:13,unnamed:14,unnamed:15,unnamed:16,unnamed:17,unnamed:18,unnamed:19,unnamed:20,unnamed:21,context,adjectives
Buch5,höchst,unregelmäßig,gezahlt,ward,Pompeius,berichtete,Ende,679,an,den,Senat,daß,seit,zwei,Jahren,der,Sold,im,Rückstand,sei,und,höchst Senat daß,[]
Buch5,Auftreten,im,Osten,Nachdruck,gab,hatten,Erfolg,Er,erhielt,vom,Senat,die,nötigen,Gelder,zugesandt,und,Verstärkung,durch,zwei,frische,Legionen,Auftreten Senat die,[]
Buch5,waren,die,kurulischen,Stühle,befestigt,Als,nach,Unterdrückung,der,den,Senat,in,seiner,Existenz,bedrohenden,Cinnanischen,Revolution,es,der,restaurierten,Senatsregierung,waren Senat in,[]
Buch5,energischen,Maßregeln,die,in,der,letzten,Zeit,seiner,Regentschaft,der,Senat,ungefähr,gleichzeitig,gegen,die,Sertorianer,gegen,die,Dalmater,und,Thraker,energischen Senat ungefähr,['energisch']
Buch5,allgemeine,Reichsflotte,aufgestellt,und,die,Seepolizei,centralisiert,hätte,ließ,der,Senat,die,einheitliche,Oberleitung,des,Seepolizeiwesens,ohne,die,ebenhier,gar,nichts,allgemeine Senat die,['allgemein']
Buch5,sich,ganz,unfähig,erwies,Deshalb,beschloß,im,J,675,der,Senat,einen,der,Konsuln,nach,Kilikien,zu,senden,das,Los,traf,sich Senat einen,[]
Buch5,auf,friedlichem,Wege,unter,unmittelbare,römische,Herrschaft,zu,bringen,vom,Senat,verschmäht,ward,Die,legitime,Descendenz,des,Ptolemäos,Lagos,Sohns,war,auf Senat verschmäht,[]
Buch5,Echtheit,dieses,Dokuments,ward,zwar,bestritten,allein,diese,erkannte,der,Senat,an,indem,er,auf,Grund,desselben,die,in,Tyros,für,Echtheit Senat an,[]
Buch5,Kypros,tatsächlich,in,Besitz,zu,nehmen,sie,wurden,zwar,vom,Senat,nicht,ausdrücklich,anerkannt,aber,doch,auch,keine,bestimmte,Forderung,auf,Kypros Senat nicht,[]
Buch5,Herausgabe,der,Reiche,an,sie,gerichtet,Die,Ursache,weshalb,der,Senat,diesen,unklaren,Zustand,fortdauern,ließ,und,nicht,dazu,kam,in,Herausgabe Senat diesen,[]
Buch5,Nillandschaft,zu,entsagen,Weniger,läßt,es,sich,rechtfertigen,daß,der,Senat,es,unterließ,in,die,kleinasiatischen,und,syrischen,Angelegenheiten,unmittelbar,einzugreifen,Nillandschaft Senat es,[]
Buch5,Sinope,Schon,im,Anfang,des,J,677,ward,es,im,Senat,ausgesprochen,daß,der,König,nur,auf,die,Gelegenheit,warte,während,Sinope Senat ausgesprochen,[]
Buch5,Krieg,der,Römer,gegen,Tigranes,wie,sehr,auch,der,schwächliche,Senat,davor,sich,scheute,doch,auf,die,Länge,kaum,vermeidlich,sei,Krieg Senat davor,[]
Buch5,Versuch,das,immer,noch,mangelnde,schriftliche,Friedensinstrument,von,dem,römischen,Senat,zu,erlangen,war,in,die,Wirren,der,Lepidianischen,Revolution,gefallen,Versuch Senat zu,[]
Buch5,bezeichnend,daß,der,pontische,König,den,beiden,Ptolemäern,denen,der,Senat,fortfuhr,die,Anerkennung,zu,weigern,seine,beiden,Töchter,Mithradatis,und,bezeichnend Senat fortfuhr,[]
Buch5,die,kilikischen,Korsaren,gezüchtigt,hatte,II,133,Außerdem,stellte,der,Senat,dem,Lucullus,eine,Summe,von,72,Millionen,Sesterzen,5,1,die Senat dem,[]
Buch5,den,längst,notwendigen,Krieg,gegen,Tigranes,zu,beginnen,Allein,der,Senat,hatte,die,Prinzen,wohl,als,die,rechtmäßigen,Könige,Syriens,anerkannt,den Senat hatte,[]
Buch5,war,man,in,Rom,durchaus,nicht,mit,ihm,zufrieden,Der,Senat,empfand,die,Eigenmächtigkeit,seines,Verfahrens,die,von,ihm,empfindlich,verletzte,war Senat empfand,[]
Buch5,Kommandos,in,der,Hand,eines,solchen,Mannes,gab,auch,der,Senat,insoweit,nach,daß,er,die,Provinz,Asia,einem,der,Prätoren,Kommandos Senat insoweit,[]
Buch5,der,engsten,Verbindung,stand,Es,ward,bereits,erzählt,daß,der,Senat,im,J,680,den,verständigen,Beschluß,faßte,die,Säuberung,der,der Senat im,[]
Buch5,sich,zweckmäßige,Maßregel,durchgesetzt,hatten,hatten,nicht,berechnet,daß,im,Senat,alle,Personenfragen,durch,Cethegus,Einfluß,und,ähnliche,Koterierücksichten,entschieden,wurden,sich Senat alle,[]
Buch5,bei,den,römischen,Bankiers,klaglos,gestellt,das,heißt,nachdem,der,Senat,sich,selber,in,die,Unmöglichkeit,versetzt,hatte,sich,bestechen,zu,bei Senat sich,[]
Buch5,Es,ist,bisher,geschildert,worden,wie,der,von,Sulla,restaurierte,Senat,die,Grenzbewachung,in,Makedonien,die,Disciplin,über,die,Klientelkönige,Kleinasiens,Es Senat die,[]
Buch5,an,der,Lösung,seiner,Aufgabe,zu,verzweifeln,und,forderte,vom,Senat,daß,er,die,in,Makedonien,unter,Marcus,Lucullus,im,Diesseitigen,an Senat daß,[]
Buch5,Beschlusses,fähigen,Regierungskollegium,lag,Ebenso,hatte,in,der,Seepolizei,der,Senat,den,einmal,gefaßten,richtigen,Gedanken,einer,allgemeinen,Piratenjagd,erst,in,Beschlusses Senat den,[]
Buch5,Beschwerden,vollkommen,gegründet,seien,einzelne,besonders,eklatante,Fälle,zwangen,den,Senat,mehrmals,zum,Beispiel,im,J,680,über,Maßregeln,gegen,die,Beschwerden Senat mehrmals,[]
Buch5,Gesetze,machte,war,eben,um,nichts,besser,als,der,regierende,Senat,Zwar,mußte,die,Regierung,mit,der,Menge,sich,abfinden,wo,Gesetze Senat Zwar,[]
Buch5,beigesellt,und,wieder,er,beschuldigte,wohl,nicht,ohne,Grund,den,Senat,durch,die,sei,es,liederliche,sei,es,böswillige,Vernachlässigung,der,beigesellt Senat durch,[]
Buch5,triumphieren,nur,wer,die,ordentliche,höchste,Gewalt,bekleidet,hatte,Der,Senat,war,gesetzlich,befugt,ihn,wenn,er,um,das,Konsulat,sich,triumphieren Senat war,[]
Buch5,von,dem,guten,Willen,des,Senats,Indes,wenn,auch,der,Senat,wie,es,bei,seiner,Schwächlichkeit,auch,im,Grollen,wohl,denkbar,von Senat wie,[]
Buch5,Herz,eigentlich,verlangte,das,Kommando,im,Mithradatischen,Krieg,freiwillig,vom,Senat,bewilligt,zu,erhalten,konnte,er,nimmer,erwarten,in,ihrem,eigenen,Herz Senat bewilligt,[]
Buch5,ein,unberechenbarer,Gewinn,wenn,das,einzige,Heer,mit,welchem,der,Senat,den,Truppen,des,Pompeius,hätte,begegnen,können,der,angreifenden,Macht,ein Senat den,[]
Buch5,also,zum,Sturz,der,Sullanischen,Verfassung,verbündet,auftraten,hatte,der,Senat,nichts,gegenüberzustellen,als,etwa,das,zweite,spanische,Heer,unter,Quintus,also Senat nichts,[]
Buch5,mittelbar,hervorging,aus,den,Wahlen,der,Distrikte,Wenn,dagegen,der,Senat,nicht,gänzlich,aus,den,Gerichten,verdrängt,ward,so,ist,die,mittelbar Senat nicht,[]
Buch5,ist,die,Ursache,davon,wahrshheinlich,teils,in,Crassus,Beziehungen,zum,Senat,zu,suchen,teils,in,dem,Beitritt,der,senatorischen,Mittelpartei,zu,ist Senat zu,[]
Buch5,Gellius,die,wegen,ihrer,elenden,Kriegführung,gegen,Spartacus,durch,den,Senat,vom,Kommando,entfernt,worden,waren,Es,begreift,sich,daß,diese,Gellius Senat vom,[]
Buch5,Bewegung,setzten,um,den,neuen,Machthabern,zu,huldigen,und,den,Senat,zu,ärgern,Mindestens,der,achte,Teil,des,Senats,vierundsechzig,Senatoren,Bewegung Senat zu,[]
Buch5,Haupt,so,mächtig,wie,nur,je,zuvor,wieder,zitterte,der,Senat,vor,dem,Wahrspruch,der,Geschwornen,des,Ritterstandes,und,vor,der,Haupt Senat vor,[]
Buch5,das,spanische,Heer,vor,der,Hauptstadt,auf,diese,und,den,Senat,ausübte,die,Staatsumwälzung,ungestört,zu,vollenden,was,denn,in,gleicher,das Senat ausübte,[]
Buch5,den,jüngeren,so,durchaus,ihn,überflügelnden,Rivalen,näherte,sich,dem,Senat,und,versuchte,durch,beispiellose,Spenden,die,hauptstädtische,Menge,an,sich,den Senat und,[]
Buch5,und,ihre,Geschmeidigkeit,ab,Auch,ihrer,Partei,lag,ebenwie,dem,Senat,und,Crassus,alles,daran,daß,Pompeius,nicht,die,Diktatur,ergriff,und Senat und,[]
Buch5,Krieg,in,der,Tat,beendigt,zu,haben,schien,die,vom,Senat,in,Gemäßheit,des,Sempronischen,Gesetzes,ihm,angewiesene,Konsularprovinz,anzunehmen,hielt,Krieg Senat in,[]
Buch5,in,der,Gracchischen,und,Marianischen,Epoche,fanden,Sulla,hatte,dem,Senat,das,Regiment,nur,befestigt,nicht,gegeben,so,blieb,denn,auch,in Senat das,[]
Buch5,die,von,Sulla,errichteten,Bollwerke,wiedergefallen,waren,nichtsdestoweniger,zunächst,dem,Senat,während,die,Verfassung,freilich,mit,der,er,regierte,im,wesentlichen,die Senat während,[]
Buch5,diesen,Zusammenhang,hauptsächlich,aber,scheint,ein,besseres,Verhältnis,zwischen,dem,Senat,und,der,Geldaristokratie,dadurch,hergestellt,zu,sein,daß,dieser,dem,diesen Senat und,[]
Buch5,grollende,hungrige,Menge,verlangte,nur,eine,Gelegenheit,um,mit,dem,Senat,abzurechnen,Es,war,eine,entscheidende,Krise,Die,Oligarchie,wie,auch,grollende Senat abzurechnen,['grollend']
Buch5,gebracht,wurden,so,war,bei,der,Stimmung,der,Bürgerschaft,der,Senat,voraussichtlich,nicht,im,stande,deren,Durchsetzung,zu,verhindern,und,eine,gebracht Senat voraussichtlich,[]
Buch5,der,demokratischen,Partei,ein,weit,gefährlicherer,Gegner,aufstehen,als,der,Senat,war,Die,wenige,Jahre,zuvor,durch,die,Entlassung,der,spanischen,der Senat war,[]
Buch5,Jahre,zuvor,zur,Reinigung,der,Meere,von,den,Piraten,vom,Senat,selbst,aufgestellten,Plan,wiederaufnahm,und,erweiterte,Ein,einziger,vom,Senat,Jahre Senat selbst,[]
Buch5,Senat,selbst,aufgestellten,Plan,wiederaufnahm,und,erweiterte,Ein,einziger,vom,Senat,aus,den,Konsularen,zu,bezeichnender,Feldherr,sollte,bestellt,werden,um,Senat Senat aus,[]
Buch5,auch,mit,einer,bestimmt,von,ihr,normierten,Kompetenz,Daß,der,Senat,diesen,Mann,aus,der,Reihe,der,Konsulare,zu,erkiesen,hatte,auch Senat diesen,[]
Buch5,Wahl,nicht,war,und,der,stürmisch,aufgeregten,Menge,gegenüber,der,Senat,den,Oberbefehl,der,Meere,und,Küsten,schlechterdings,keinem,andern,übertragen,Wahl Senat den,[]
Buch5,gewichtige,Zweckmäßigkeitsgründe,sprachen,für,die,Emancipation,der,Militärgewalt,von,dem,Senat,Pompeius,konnte,nicht,vergessen,haben,daß,ein,nach,ganz,gleichen,gewichtige Senat Pompeius,['gewichtig']
Buch5,Piraterie,wenige,Jahre,zuvor,an,der,verkehrten,Ausführung,durch,den,Senat,gescheitert,daß,der,Ausgang,des,Spanischen,Krieges,durch,die,Vernachlässigung,Piraterie Senat gescheitert,[]
Buch5,als,die,erste,Bedingung,der,Übernahme,des,Kommandos,eine,vom,Senat,unabhängige,Stellung,bezeichnete,und,daß,die,Bürgerschaft,bereitwillig,darauf,einging,als Senat unabhängige,[]
Buch5,noch,festzuhalten,und,diese,Gelegenheit,zu,ergreifen,um,wenigstens,den,Senat,endlich,definitiv,zu,stürzen,und,aus,der,Opposition,in,das,noch Senat endlich,[]
Buch5,bedroht,fühlte,und,wieder,einmal,ihren,rechten,Patron,in,dem,Senat,erkannte,Als,der,Tribun,Gabinius,nach,Einbringung,seiner,Anträge,in,bedroht Senat erkannte,[]
Buch5,Sache,des,Volkes,abwendig,zu,machen,versucht,habe,daß,der,Senat,dem,zweiten,Romulus,wie,man,Pompeius,nannte,das,Schicksal,des,Sache Senat dem,[]
Buch5,konnte,mit,Menschen,bedeckt,Sämtliche,Kollegen,des,Gabinius,hatten,dem,Senat,die,Intercession,zugesagt,aber,den,brausenden,Wogen,der,Massen,gegenüber,konnte Senat die,[]
Buch5,bis,auf,den,einzigen,Lucius,Trebellius,der,sich,und,dem,Senat,geschworen,hatte,lieber,zu,sterben,als,zu,weichen,Als,dieser,bis Senat geschworen,[]
Buch5,vergeblich,strengte,der,hochbejahrte,Quintus,Catulus,der,geachtetste,Mann,im,Senat,seine,letzten,Kräfte,dafür,an,daß,die,Unterfeldherren,nicht,vom,vergeblich Senat seine,[]
Buch5,und,weiterblickende,Männer,schon,damals,erkannten,daß,es,für,den,Senat,die,richtige,Politik,sei,sich,Pompeius,möglichst,zu,nähern,und,und Senat die,[]
Buch5,gewesen,Die,Gabinisch,Manilischen,Anträge,beendigten,den,Kampf,zwischen,dem,Senat,und,der,Popularpartei,den,vor,siebenundsechzig,Jahren,die,Sempronischen,Gesetze,gewesen Senat und,[]
Buch5,erreicht,was,einst,als,ein,kecker,Traum,erschienen,war,der,Senat,hatte,aufgehört,zu,regieren,Aber,wenn,die,einzelnen,alten,Männer,erreicht Senat hatte,[]
Buch5,eine,ähnliche,Maßregel,beschlossen,und,die,dazu,nötige,Summe,vom,Senat,bewilligt,Man,fuhr,fort,die,Küsten,mit,Reiterbesatzungen,und,kleinen,eine Senat bewilligt,[]
Buch5,des,Ostens,bei,der,Schlaffheit,des,Regiments,wie,der,römische,Senat,es,über,die,Provinzen,übte,und,bei,dem,gärenden,und,des Senat es,[]
Buch5,Asiate,dessen,Ansprüche,auf,den,syrischen,Thron,sowohl,bei,dem,Senat,als,bei,Lucullus,Anerkennung,gefunden,hatten,war,nach,dem,Abzug,Asiate Senat als,['asiat']
Buch5,und,wies,die,Juden,an,ihre,alte,Hochpriesterverfassung,wie,der,Senat,sie,um,593,anerkannt,hatte,II,58,59,wiedereinzuführen,und,und Senat sie,[]
Buch5,Gebiete,II,19,fg,war,endlich,verwirklicht,worden,sowie,der,Senat,gestürzt,und,die,Gracchische,Partei,ans,Ruder,gekommen,war,Man,Gebiete Senat gestürzt,[]
Buch5,und,Cottas,barbarisches,Wüten,gegen,die,unglückliche,Stadt,erfuhr,im,Senat,den,schärfsten,Tadel,Lucullus,hatte,es,tief,und,aufrichtig,beklagt,und Senat den,[]
Buch5,von,Ägypten,und,Kypros,durch,Bestechung,der,führenden,Männer,im,Senat,sich,ihre,schwankenden,Kronen,nicht,bloß,zu,fristen,sondern,sogar,von Senat sich,[]
Buch5,bloß,zu,fristen,sondern,sogar,neu,zu,befestigen,und,vom,Senat,die,Bestätigung,ihrer,Königstitel,zu,erkaufen,Allein,damit,waren,sie,bloß Senat die,[]
Buch5,Optimatenwirtschaft,systematisch,zu,enthüllen,und,Gesetze,dagegen,zu,beantragen,Der,Senat,ward,angewiesen,den,auswärtigen,Boten,an,bestimmten,Tagen,Zutritt,zu,Optimatenwirtschaft Senat ward,[]
Buch5,da,dies,das,einzige,Mittel,sei,den,Bestechungen,die,im,Senat,an,der,Tagesordnung,waren,ernstlich,zu,steuern,687,Das,Recht,da Senat an,[]
Buch5,in,den,Provinzen,Privatgeschäfte,zu,besorgen,hatte,sich,dazu,vom,Senat,den,Charakter,eines,römischen,Gesandten,erteilen,ließ,691,Man,schärfte,in Senat den,[]
Buch5,ärgerlicher,Weise,gesteigert,wurden,durch,die,Versuche,der,aus,dem,Senat,gestoßenen,Individuen,durch,Wiederwahl,in,denselben,zurückzugelangen,Es,wurde,gesetzlich,ärgerlicher Senat gestoßenen,['ärgerlich']
Buch5,man,es,geschehen,daß,zunächst,die,Form,der,Anklage,vom,Senat,wesentlich,gemildert,sodann,die,zur,Aburteilung,des,Schuldigen,berufene,Volksversammlung,man Senat wesentlich,[]
Buch5,des,geliebten,Feldherrn,und,den,jubelnden,Massen,gegenüber,wagte,der,Senat,nicht,an,den,Trophäen,sich,zu,vergreifen,welche,dieselbe,kühne,des Senat nicht,[]
Buch5,zu,müssen,schien,Der,Anschlag,der,Demokratie,der,über,den,Senat,hinweg,auf,Pompeius,zielte,legte,eine,Ausgleichung,zwischen,diesen,nahe,zu Senat hinweg,[]
Buch5,der,demokratischen,Partei,deshalb,vor,Gericht,gestellt,und,aus,dem,Senat,gestoßen,übrigens,ein,schlaffer,unbedeutender,in,keiner,Hinsicht,zum,Führer,der Senat gestoßen,[]
Buch5,an,dem,anberaumten,Wahltag,20,Okt,die,Verschwörung,in,vollem,Senat,und,im,Beisein,ihrer,hauptsächlichsten,Führer,Catilina,ließ,sich,nicht,an Senat und,[]
Buch5,handgreifliche,Beweise,des,Komplotts,nicht,vorlagen,war,von,dem,ängstlichen,Senat,nichts,weiter,zu,erreichen,als,daß,er,in,der,üblichen,handgreifliche Senat nichts,['handgreiflich']
Buch5,die,am,28,Oktober,auf,welchen,Tag,die,Wahl,vom,Senat,verschoben,worden,war,das,Marsfeld,bedeckten,und,beherrschten,Den,Verschworenen,die Senat verschoben,[]
Buch5,den,Mitverschworenen,Publius,Lentulus,Sura,Konsul,683,später,aus,dem,Senat,gestoßen,und,jetzt,um,in,den,Senat,zurückzugelangen,wieder,Prätor,den Senat gestoßen,[]
Buch5,später,aus,dem,Senat,gestoßen,und,jetzt,um,in,den,Senat,zurückzugelangen,wieder,Prätor,und,die,beiden,gewesenen,Prätoren,Publius,Autronius,später Senat zurückzugelangen,[]
Buch5,Rang,abgelaufen,Am,Tage,darauf,8,Nov,berief,Cicero,den,Senat,Noch,jetzt,wagte,es,Catilina,zu,erscheinen,und,gegen,die,Rang Senat Noch,[]
Buch5,Flüchtigen,war,vollkommen,evident,Unmittelbar,nach,der,Verhaftung,wurden,dem,Senat,die,weggenommenen,Briefschaften,vorgelegt,zu,deren,Siegel,und,Handschrift,die,Flüchtigen Senat die,['flüchtig']
Buch5,vor,der,furchtbaren,Verantwortung,zitternd,berief,in,seiner,Not,den,Senat,und,überließ,es,diesem,über,Leben,und,Tod,der,vier,vor Senat und,[]
Buch5,zu,entscheiden,Freilich,hatte,dies,keinen,Sinn,denn,da,der,Senat,verfassungsmäßig,noch,viel,weniger,hierüber,erkennen,konnte,als,der,Konsul,zu Senat verfassungsmäßig,[]
Buch5,und,gefunden,Anfang,692,Antonius,ward,wegen,dieses,Sieges,vom,Senat,mit,dem,Imperatorentitel,gebrandmarkt,und,neue,Dankfeste,bewiesen,daß,Regierung,und Senat mit,[]
Buch5,kompromittiert,werden,Bezeichnend,für,die,Situation,ist,die,folgende,im,Senat,vorgefallene,Scene,Unmittelbar,nach,der,Verhaftung,des,Lentulus,und,seiner,kompromittiert Senat vorgefallene,[]
Buch5,gemacht,sein,werde,die,Monarchie,unausbleiblich,sei,Jetzt,war,der,Senat,gestürzt,zugleich,durch,die,bürgerliche,liberale,Opposition,und,die,soldatische,gemacht Senat gestürzt,[]
Buch5,seiner,ganzen,Feldherrnlaufbahn,begleitet,Er,empfand,es,schmerzlich,daß,der,Senat,nicht,das,geringste,getan,um,den,außerordentlichen,Mann,nach,Verdienst,seiner Senat nicht,[]
Buch5,Sieg,ihrer,Bande,über,die,des,Gegners,ermutigt,suspendierte,der,Senat,den,Tribun,Nepos,sowie,den,Prätor,Caesar,der,denselben,bei,Sieg Senat den,[]
Buch5,Kräften,unterstützt,hatte,von,ihren,Ämtern,die,Absetzung,die,im,Senat,beantragt,ward,wurde,mehr,wohl,wegen,ihrer,Verfassungs,als,wegen,Kräften Senat beantragt,[]
Buch5,Beschluß,nicht,und,fuhr,in,seinen,Amtshandlungen,fort,bis,der,Senat,Gewalt,gegen,ihn,brauchte,Sowie,dies,bekannt,ward,erschien,die,Beschluß Senat Gewalt,[]
Buch5,und,so,bewog,er,die,Haufen,sich,wiederzuzerstreuen,worauf,der,Senat,die,gegen,ihn,verhängte,Strafe,zurücknahm,Nepos,selbst,hatte,sogleich,und Senat die,[]
Buch5,in,unterwürfiger,Haltung,seines,Winkes,gewärtig,und,mit,dem,widerspenstigen,Senat,auch,ohne,Soldaten,fertig,zu,werden,sei,und,was,weiter,in Senat auch,[]
Buch5,gegebenen,Versprechens,sie,mit,Ländereien,auszustatten,Hiergegen,erhob,sich,im,Senat,eine,systematische,Opposition,zu,der,die,persönliche,Erbitterung,des,Lucullus,gegebenen Senat eine,['gegeben']
Buch5,Gleich,die,erste,Bitte,die,der,heimkehrende,Feldherr,an,den,Senat,richtete,die,Wahl,der,Konsuln,für,693,bis,nach,seinem,Gleich Senat richtete,[]
Buch5,von,dem,Gesetze,Sullas,über,die,Wiederwahl,II,350,vom,Senat,zu,erlangen,Für,die,in,den,östlichen,Provinzen,von,ihm,von Senat zu,[]
Buch5,einer,Landschenkung,an,die,Soldaten,der,asiatischen,Armee,ward,vom,Senat,wohl,im,allgemeinen,ratificiert,jedoch,zugleich,ausgedehnt,auf,die,kretischen,einer Senat wohl,[]
Buch5,es,wurde,nicht,ausgeführt,da,die,Gemeindekasse,leer,und,der,Senat,nicht,gemeint,war,die,Domänen,für,diesen,Zweck,anzugreifen,Pompeius,es Senat nicht,[]
Buch5,Bewerber,um,das,Konsulat,auf,um,dessentwillen,er,da,der,Senat,ihm,die,Erlaubnis,abwesend,sich,zu,der,Konsulwahl,zu,melden,Bewerber Senat ihm,[]
Buch5,gegen,die,Steuerpächter,die,hohe,Finanz,ebenjetzt,wieder,mit,dem,Senat,in,heftigem,Hader,lag,So,ward,im,Sommer,624,die,gegen Senat in,[]
Buch5,Armee,zugesagt,der,Ritterschaft,versprach,Caesar,gleichfalls,das,was,der,Senat,verweigert,hatte,ihr,durch,die,Bürgerschaft,zu,verschaffen,Crassus,endlich,Armee Senat verweigert,[]
Buch5,der,Steuerpächter,um,Nachlaß,eines,Drittels,der,Pachtsummen,zunächst,dem,Senat,zur,Begutachtung,vor,und,erklärte,sich,bereit,Abänderungsvorschläge,entgegenzunehmen,und,der Senat zur,[]
Buch5,Wahrheit,zu,entfernen,konnte,Caesar,der,Menge,sagen,daß,der,Senat,die,vernünftigsten,und,notwendigsten,in,der,achtungsvollsten,Form,an,ihn,Wahrheit Senat die,[]
Buch5,er,die,meisten,derselben,darunter,Cato,erschienen,nicht,mehr,im,Senat,und,halfen,innerhalb,ihrer,vier,Wände,ihrem,Konsul,sich,ärgern,er Senat und,[]
Buch5,die,Regulierung,der,künftigen,Stellung,Caesars,Verfassungsmäßig,lag,es,dem,Senat,ob,die,Kompetenzen,des,zweiten,konsularischen,Amtsjahrs,noch,vor,der,die Senat ob,[]
Buch5,Legion,zu,Caesars,Amtsbezirk,hinzugefügt,was,auf,Pompeius,Antrag,der,Senat,beschloß,um,wenigstens,nicht,auch,dies,Kommando,durch,außerordentlichen,Bürgerschaftsbeschluß,Legion Senat beschloß,[]
Buch5,der,hitzigsten,Aristokraten,Lucius,Domitius,und,Gaius,Memmius,im,vollen,Senat,den,Antrag,stellten,die,Julischen,Gesetze,zu,kassieren,Es,war,der Senat den,[]
Buch5,ausschlug,denn,da,Caesar,nun,selbst,darauf,bestand,daß,der,Senat,die,Gültigkeit,der,angefochtenen,Gesetze,untersuchen,möge,konnte,dieser,nicht,ausschlug Senat die,[]
Buch5,Charakter,rücksichtsvoller,Deferenz,und,kühler,Ironie,der,Caesars,Verhalten,dem,Senat,gegenüber,durchgängig,bezeichnet,Auf,Widerstand,stießen,sie,nicht,Es,half,Charakter Senat gegenüber,[]
Buch5,der,künftigen,römischen,Herrschaft,im,Westen,wie,im,Osten,feststellenden,Senat,vorbereitet,hatte,was,dann,die,römische,Emigration,in,die,Provinzen,der Senat vorbereitet,[]
Buch5,Mitglieder,scheint,aber,nicht,mehr,bedeutet,zu,haben,als,der,Senat,unter,den,römischen,Königen,Dagegen,in,dem,regsameren,Süden,des,Mitglieder Senat unter,[]
Buch5,und,konsularische,Armeen,über,die,Alpen,zu,senden,allein,der,Senat,an,den,diese,Angelegenheiten,zunächst,zur,Entscheidung,kamen,krönte,schließlich,und Senat an,[]
Buch5,sie,in,den,Verhältnissen,Auch,hier,war,nachzuholen,was,der,Senat,versäumt,hatte,und,vor,allen,Dingen,der,Strom,der,deutschen,sie Senat versäumt,[]
Buch5,zu,werden,bestimmt,war,In,seiner,besseren,Zeit,hatte,der,Senat,nicht,geruht,bis,Roms,Herrschaft,Italiens,natürliche,Grenzen,die,Alpen,zu Senat nicht,[]
Buch5,gewährten,Das,Verfahren,Caesars,gegen,diese,deutschen,Einwanderer,fand,im,Senat,schweren,und,gerechten,Tadel,allein,wie,wenig,auch,dasselbe,entschuldigt,gewährten Senat schweren,"['gewährt', 'schwer']"
Buch5,den,römischen,Bürgerverband,ja,einzelner,vielleicht,schon,in,den,römischen,Senat,so,ist,wahrscheinlich,Caesar,es,gewesen,der,in,Gallien,auch,den Senat so,[]
Buch5,der,Welt,aber,nicht,die,Straßen,der,Hauptstadt,Auch,der,Senat,dem,ja,immer,noch,eine,Art,nominellen,Regiments,zustand,ließ,der Senat dem,[]
Buch5,zum,Beispiel,Clodius,nacheinander,für,die,herrschende,Demokratie,für,den,Senat,und,für,Crassus,gefochten,oder,zu,fechten,vorgegeben,hat,Farbe,zum Senat und,[]
Buch5,der,gestürzten,Regierung,buhlten,Pompeius,zum,Teil,auch,um,dem,Senat,gefällig,zu,sein,Ciceros,Zurückberufung,zuließ,Clodius,dagegen,die,Julischen,der Senat gefällig,[]
Buch5,Lorbeeren,die,welken,des,Pompeius,überglänzten,und,dem,sogar,der,Senat,die,nach,glücklichen,Feldzügen,üblichen,Ehrenbezeigungen,schon,697,in,reicherem,Lorbeeren Senat die,[]
Buch5,diese,unbedingt,ihm,zur,Verfügung,gestanden,Die,Machthaber,beherrschten,den,Senat,damals,sowohl,durch,die,Komitien,die,ihnen,als,den,Herren,diese Senat damals,[]
Buch5,Straße,unbedingt,gehorchten,wie,durch,den,von,Caesar,energisch,terrorisierten,Senat,als,Vertreter,der,Koalition,in,Rom,und,als,deren,anerkanntes,Straße Senat als,[]
Buch5,in,Rom,und,als,deren,anerkanntes,Haupt,hätte,Pompeius,vom,Senat,wie,von,der,Bürgerschaft,ohne,Zweifel,jeden,Beschluß,erlangt,den,in Senat wie,[]
Buch5,Nicht,ganz,so,ungünstig,standen,die,Dinge,für,ihn,im,Senat,doch,war,es,auch,hier,zweifelhaft,ob,Pompeius,nach,dieser,Nicht Senat doch,[]
Buch5,den,bestehenden,Verhältnissen,blieb,den,Verfassungstreuen,nichts,übrig,als,dem,Senat,der,herabgekommen,wie,er,war,doch,immer,noch,als,Vertreter,den Senat der,[]
Buch5,legitimen,Republik,erschien,sich,unterzuordnen,So,kam,es,daß,der,Senat,jetzt,da,er,gestürzt,worden,war,plötzlich,eine,weit,ansehnlichere,legitimen Senat jetzt,['legitim']
Buch5,Marcus,Cicero,nachdem,er,sich,verpflichtet,hatte,den,Gehorsamen,im,Senat,sich,anzuschließen,und,nicht,bloß,keine,Opposition,zu,machen,sondern,Marcus Senat sich,[]
Buch5,die,Gelegenheit,wahr,wie,Ciceros,Verbannung,eine,Demonstration,gegen,den,Senat,gewesen,war,so,seine,Rückkehr,zu,republikanischen,Demonstrationen,zu,benutzen,die Senat gewesen,[]
Buch5,Bürgerschaft,dem,Konsular,Cicero,die,Rückkehr,zu,gestatten,und,der,Senat,rief,sämtliche,verfassungstreue,Bürger,auf,bei,der,Abstimmung,nicht,zu,Bürgerschaft Senat rief,[]
Buch5,glänzender,Manifestationen,der,öffentlichen,Meinung,Das,neue,Bündnis,zwischen,dem,Senat,und,der,verfassungstreuen,Bürgerschaft,ward,bei,dieser,Gelegenheit,gleichsam,öffentlich,glänzender Senat und,['glänzend']
