Kapitel,Name,Sentiment
kapitel_01,Caesar,-0.5
kapitel_01,Caesar,0.5
kapitel_01,Caesar,-0.5
kapitel_01,Caesar,-1.0
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,1.0
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,-1.0
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,1.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,-1.0
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,-1.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,0.0
kapitel_01,Sertorius,1.0
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,-0.5
kapitel_01,Sertorius,0.5
kapitel_01,Sertorius,-1.0
kapitel_01,Sertorius,-1.0
kapitel_01,Pompeius,-1.0
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,1.0
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-1.0
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,-1.0
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,-0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.0
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,0.5
kapitel_01,Pompeius,-1.0
kapitel_01,Pompeius,-1.0
kapitel_01,Pompeius,-1.0
kapitel_01,Pompeius,0.5
kapitel_01,Crassus,0.5
kapitel_01,Crassus,-0.5
kapitel_01,Crassus,-1.0
kapitel_01,Crassus,-1.0
kapitel_01,Crassus,-0.5
kapitel_01,Crassus,-1.0
kapitel_01,Crassus,-0.5
kapitel_01,Cato,-1.0
kapitel_01,Cicero,-0.5
kapitel_02,Caesar,-1.0
kapitel_02,Sertorius,-0.5
kapitel_02,Sertorius,0.0
kapitel_02,Sertorius,-0.5
kapitel_02,Sertorius,0.5
kapitel_02,Sertorius,0.5
kapitel_02,Sertorius,0.0
kapitel_02,Sertorius,0.5
kapitel_02,Sertorius,-1.0
kapitel_02,Pompeius,0.5
kapitel_02,Pompeius,0.0
kapitel_02,Pompeius,-1.0
kapitel_02,Pompeius,0.5
kapitel_02,Crassus,0.0
kapitel_02,Crassus,0.0
kapitel_02,Crassus,-1.0
kapitel_02,Crassus,0.0
kapitel_03,Caesar,-1.0
kapitel_03,Caesar,0.0
kapitel_03,Caesar,-1.0
kapitel_03,Caesar,0.5
kapitel_03,Caesar,-1.0
kapitel_03,Sertorius,-1.0
kapitel_03,Sertorius,-1.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.5
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.5
kapitel_03,Pompeius,0.5
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.5
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,1.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,-1.0
kapitel_03,Pompeius,0.0
kapitel_03,Pompeius,-0.5
kapitel_03,Pompeius,0.5
kapitel_03,Crassus,0.0
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,0.5
kapitel_03,Crassus,0.0
kapitel_03,Crassus,0.5
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,-1.0
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,0.0
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,0.5
kapitel_03,Crassus,-1.0
kapitel_03,Crassus,-1.0
kapitel_03,Crassus,-1.0
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,-1.0
kapitel_03,Crassus,-0.5
kapitel_03,Crassus,-0.5
kapitel_03,Cicero,-0.5
kapitel_03,Cicero,-1.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,1.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,1.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,1.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,1.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,-0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-1.0
kapitel_04,Pompeius,0.0
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,0.5
kapitel_04,Pompeius,-0.5
kapitel_04,Cato,-1.0
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,0.5
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,0.5
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,0.0
kapitel_05,Caesar,0.0
kapitel_05,Caesar,0.5
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,0.0
kapitel_05,Caesar,0.0
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,0.0
kapitel_05,Caesar,0.5
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,0.0
kapitel_05,Caesar,-0.5
kapitel_05,Caesar,0.0
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,-1.0
kapitel_05,Caesar,0.5
kapitel_05,Caesar,0.5
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,0.0
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,0.0
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,0.0
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,0.0
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,1.0
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,-1.0
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,1.0
kapitel_05,Pompeius,0.5
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,-0.5
kapitel_05,Pompeius,-1.0
kapitel_05,Crassus,-0.5
kapitel_05,Crassus,0.5
kapitel_05,Crassus,0.5
kapitel_05,Crassus,0.0
kapitel_05,Crassus,0.5
kapitel_05,Crassus,-0.5
kapitel_05,Crassus,0.0
kapitel_05,Crassus,0.0
kapitel_05,Crassus,0.0
kapitel_05,Crassus,0.5
kapitel_05,Crassus,0.0
kapitel_05,Crassus,-1.0
kapitel_05,Crassus,-0.5
kapitel_05,Crassus,0.5
kapitel_05,Crassus,0.0
kapitel_05,Crassus,-0.5
kapitel_05,Crassus,-1.0
kapitel_05,Crassus,0.0
kapitel_05,Crassus,0.5
kapitel_05,Crassus,0.5
kapitel_05,Crassus,0.5
kapitel_05,Cato,1.0
kapitel_05,Cato,0.5
kapitel_05,Cato,-1.0
kapitel_05,Cato,-1.0
kapitel_05,Cato,1.0
kapitel_05,Cato,-0.5
kapitel_05,Cicero,-0.5
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,-1.0
kapitel_05,Cicero,0.0
kapitel_05,Cicero,0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.0
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.0
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,0.5
kapitel_06,Caesar,0.5
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,-1.0
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,-0.5
kapitel_06,Caesar,-1.0
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,1.0
kapitel_06,Pompeius,1.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,1.0
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Pompeius,0.5
kapitel_06,Pompeius,-0.5
kapitel_06,Pompeius,-1.0
kapitel_06,Crassus,0.0
kapitel_06,Crassus,-1.0
kapitel_06,Crassus,0.5
kapitel_06,Crassus,0.5
kapitel_06,Crassus,-0.5
kapitel_06,Crassus,0.0
kapitel_06,Crassus,-0.5
kapitel_06,Crassus,-1.0
kapitel_06,Crassus,0.0
kapitel_06,Cato,0.0
kapitel_06,Cato,0.0
kapitel_06,Cato,1.0
kapitel_06,Cato,-1.0
kapitel_06,Cato,0.5
kapitel_06,Cato,0.5
kapitel_06,Cato,0.5
kapitel_06,Cato,0.5
kapitel_06,Cato,-0.5
kapitel_06,Cato,-1.0
kapitel_06,Cato,-1.0
kapitel_06,Cato,0.5
kapitel_06,Cato,-1.0
kapitel_06,Cato,0.5
kapitel_06,Cato,0.5
kapitel_06,Cato,-0.5
kapitel_06,Cato,-0.5
kapitel_06,Cato,-1.0
kapitel_06,Cato,0.5
kapitel_06,Cato,-1.0
kapitel_06,Cato,-0.5
kapitel_06,Cato,-1.0
kapitel_06,Cicero,-0.5
kapitel_06,Cicero,-0.5
kapitel_06,Cicero,0.0
kapitel_06,Cicero,-1.0
kapitel_06,Cicero,-0.5
kapitel_06,Cicero,-1.0
kapitel_06,Cicero,0.5
kapitel_06,Cicero,-1.0
kapitel_06,Cicero,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,1.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,1.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,-0.5
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,1.0
kapitel_07,Caesar,-1.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.0
kapitel_07,Caesar,0.5
kapitel_07,Caesar,0.5
kapitel_07,Sertorius,0.5
kapitel_07,Pompeius,0.0
kapitel_07,Pompeius,-1.0
kapitel_07,Pompeius,-0.5
kapitel_07,Crassus,0.5
kapitel_07,Crassus,-0.5
kapitel_07,Crassus,0.0
kapitel_07,Crassus,0.5
kapitel_07,Crassus,0.0
kapitel_07,Cicero,0.5
kapitel_07,Cicero,0.5
kapitel_07,Cicero,0.5
kapitel_07,Cicero,1.0
kapitel_07,Cicero,0.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.0
kapitel_08,Caesar,0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,1.0
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,0.0
kapitel_08,Caesar,1.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,0.0
kapitel_08,Caesar,0.5
kapitel_08,Caesar,0.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,-1.0
kapitel_08,Caesar,-0.5
kapitel_08,Caesar,0.5
kapitel_08,Caesar,-0.5
